true_act	pred_act	true_turn	pred_turn
counteroffer	offer	rennoc1; sheep; Counteroffer	[Offer]
accept	offer	Dave; I guess I can use two sheep; Accept	[Offer]
accept	offer	Dave; yeah, go ahead; Accept	[Offer]
offer	other	Dave; Still want to trade?; Offer	[Other]
accept	other	Tomm; Yes, do you still want to? do you still want to?; Accept	[Other]
accept	offer	Dave; and yeah, and yeah, sure; Accept	[Offer]
offer	other	Dave; actually, instead of sheep, do you have any wood or clay?; Offer	[Other]
refusal	offer	Tomm; Ah, 'fraid not; Refusal	[Offer]
offer	other	Dave; rennoc?; Offer	[Other]
refusal	offer	rennoc1; nope dont have either; Refusal	[Offer]
refusal	accept	Tomm; You just nicked my wheat :P; Refusal	[Accept]
refusal	counteroffer	Tomm; Not going to buy it back; Refusal	[Counteroffer]
offer	refusal	Dave; Want to buy it back? :D; Offer	[Refusal]
offer	other	Tomm; Anyone want anything for wood?; Offer	[Other]
refusal	other	rennoc1; dont have any, sorry; Refusal	[player_4: Offer]
offer	other	Tomm; So no wood anyone? okay okay; Offer	[Other]
refusal	offer	Dave; nope, sorry; Refusal	[Offer]
offer	other	rennoc1; so anyone have any ore? I have sheep to spare; Offer	[Other]
counteroffer	offer	Dave; I have wheat; Counteroffer	[Offer]
refusal	counteroffer	Tomm; fraid not; Refusal	[counteroffer]
offer	offer	Dave; anyone need wheat?; Offer	[Offer]
refusal	offer	Tomm; Really not, sorry.; Refusal	[Offer]
offer	offer	Dave; rennoc?; Offer	[Offer]
refusal	other	rennoc1; I'm fine for wheat at the mo; Refusal	[Other]
counteroffer	counteroffer	Tomm; What for?; Counteroffer	[Counteroffer]
offer	other	Dave; clay, I guess, or ore; Offer	[Other]
offer	counteroffer	Dave; or wood; Offer	[Counteroffer]
counteroffer	refusal	Dave; sure, can you do 2 for 2, or do you just want 1 for 1; Counteroffer	[Refusal]
accept	accept	Tomm; Just 1-4-1 I'm afraid; Accept	[accept]
accept	accept	Dave; fair enough; Accept	[Accept]
offer	offer	rennoc1; any spare ores anyone?; Offer	[Offer]
refusal	offer	Dave; afraid not, sorry; Refusal	[Offer]
refusal	offer	Tomm; None here either :(; Refusal	[Offer]
offer	accept	Dave; or a sheep; Offer	[Accept]
refusal	offer	Tomm; sorry :/; Refusal	[Offer]
offer	other	rennoc1; anyone have any wood?; Offer	[Other]
refusal	other	Dave; nope, sorry; Refusal	[Offer] Player_3: I have wood, what are you offering for it?
refusal	offer	Tomm; I think we are all looking for it! I think we are all looking for it!; Refusal	[Offer]
offer	other	Dave; can anyone trade clay for ore; Offer	[Other]
offer	counteroffer	Dave; as in, I give you the clay; Offer	[Counteroffer]
refusal	other	Tomm; No ore, sorry.; Refusal	[Other]
refusal	other	rennoc1; me neither me neither; Refusal	[Other]
offer	other	Dave; anyone got clay or ore they can swap for wheat?; Offer	[Other]
offer	counteroffer	Dave; clay or wood, rather; Offer	[Counteroffer]
accept	offer	Tomm; Only got that one; Accept	[Offer]
offer	offer	Dave; could you, by any chance, use some fine high quality wheat; Offer	[Offer]
offer	offer	Dave; guaranteed to be 100% more edible than clay; Offer	[Offer]
accept	other	Tomm; If I get more clay, perhaps... I can eat the sheep for now.; Accept	[player_0: Offer]
accept	other	rennoc1; maybe but I have almost nothing but wheat to trade back; Accept	[Other]
offer	offer	Dave; clay or wood rennoc?; Offer	[Offer]
offer	other	Dave; either one; Offer	[player_0] Accept
refusal	offer	rennoc1; unfortunately, neither one; Refusal	[Offer]
counteroffer	offer	rennoc1; tomm, could I give you 3 sheep for a clay and an ore?; Counteroffer	[Offer]
refusal	accept	Tomm; I don't have ore, I'm afraid!; Refusal	[Accept]
refusal	counteroffer	Tomm; Well, as I say, don't have any ore at all; Refusal	[Counteroffer]
counteroffer	accept	rennoc1; do you have any ores, dave?; Counteroffer	[Accept]
refusal	offer	Dave; lo; Refusal	[Offer]
refusal	other	Dave; I don't, no; Refusal	[Other]
offer	offer	Dave; I have wheat; Offer	[Offer]
offer	offer	Dave; but seriously, want to trade for some wheat?; Offer	[Offer]
accept	offer	Dave; I do; Accept	[Offer]
counteroffer	offer	Dave; ore for wood?; Counteroffer	[Offer]
counteroffer	offer	rennoc1; if only... I have clay? I have clay?; Counteroffer	[Offer]
accept	offer	Dave; yeah, go ahead yeah, go ahead; Accept	[Offer]
counteroffer	offer	Tomm; I could offer things?; Counteroffer	[Offer]
counteroffer	offer	Dave; wood?; Counteroffer	[Offer]
counteroffer	offer	Tomm; Ore?; Counteroffer	[Offer]
counteroffer	counteroffer	Dave; clay rennoc; Counteroffer	[Counteroffer]
counteroffer	accept	Dave; I have ore to trade (or wheat, always wheat) I have ore to trade (or wheat, always wheat); Counteroffer	[Accept]
offer	accept	rennoc1; tomm, do you have ore?; Offer	[Accept]
accept	accept	Tomm; Yes, yes I do; Accept	[Accept]
accept	other	rennoc1; ok; Accept	[player_0: Offer]
offer	other	Dave; any wood around?; Offer	[Other]
refusal	offer	rennoc1; nope; Refusal	[Offer]
refusal	offer	Tomm; Surprisingly I am bereft of sheep.; Refusal	[Offer]
offer	offer	Dave; rennoc?; Offer	[Offer]
refusal	offer	rennoc1; sorry, no sheep; Refusal	[Offer]
offer	other	Tomm; Fancy some tasty ore?; Offer	[Other]
refusal	accept	Dave; I do not ^_^; Refusal	[Accept]
offer	offer	Tomm; How about clay?; Offer	[Offer]
refusal	offer	Dave; nope, sorry, I'm good for clay; Refusal	[Offer]
offer	other	Dave; trade?; Offer	[Other]
counteroffer	offer	Tomm; Tommville is amused by such base humour. Anyway, what will you offer for wood?; Counteroffer	[Offer]
offer	offer	Dave; wheat?:D; Offer	[Offer]
offer	accept	Dave; or clay; Offer	[Accept]
counteroffer	offer	rennoc1; anone have sheep; Counteroffer	[Offer]
refusal	offer	Tomm; Pfft, your pots are of no use.; Refusal	[Offer]
refusal	offer	Tomm; Sadly still no sheep :(; Refusal	[Offer]
offer	other	Dave; wheat then?; Offer	[Other]
refusal	offer	Tomm; Talk to rennoc first, it's his go :p; Refusal	[Offer]
accept	other	rennoc1; yeah sure, could do with some wheat yeah sure, could do with some wheat; Accept	[Other]
offer	offer	Dave; got wood?; Offer	[Offer]
refusal	offer	rennoc1; nope; Refusal	[Offer]
counteroffer	refusal	Tomm; Dave - how many wheat would you give for 1 wood?; Counteroffer	[Refusal]
offer	counteroffer	Dave; I will give you one whole wheat; Offer	[Counteroffer]
counteroffer	counteroffer	Tomm; I must demand 2.; Counteroffer	[Counteroffer]
counteroffer	counteroffer	rennoc1; i would give you 2 clay?; Counteroffer	[Counteroffer]
refusal	accept	Dave; I must refuse, on principle; Refusal	[Accept]
counteroffer	accept	Tomm; although I could offer you ore, Rennoc?; Counteroffer	[Accept]
counteroffer	offer	Tomm; depending on what you have; Counteroffer	[Offer]
counteroffer	other	rennoc1; well... I've got some really good quality clay.; Counteroffer	[Other]
offer	accept	Dave; I can give you one wheat and ore for wood; Offer	[Accept]
refusal	accept	Tomm; Don't want ore.; Refusal	[Accept]
counteroffer	counteroffer	Tomm; Rennoc what can you offer me for wood?; Counteroffer	[Counteroffer]
counteroffer	other	rennoc1; how about 4 clay for 1 wood and 1 ore?; Counteroffer	[player_0: Offer]
counteroffer	offer	Tomm; Dave... wood for a wheat?; Counteroffer	[Offer]
accept	offer	Dave; sure; Accept	[Offer]
offer	offer	rennoc1; can you give wheat to me, dave?; Offer	[Offer]
counteroffer	other	rennoc1; for clay?; Counteroffer	[Other]
refusal	counteroffer	Dave; I'm good for clay, thanks; Refusal	[Counteroffer]
offer	other	rennoc1; any one have sheep?; Offer	[Other]
offer	offer	Tomm; Rennoc... I have sheep now?; Offer	[Offer]
offer	other	Tomm; Got any wheat? :P; Offer	[player_1]
refusal	accept	Dave; nooooooo; Refusal	[Accept]
counteroffer	other	rennoc1; nope sorry. I could spare some clay though; Counteroffer	[Other]
counteroffer	offer	Tomm; 1 clay for 1 sheep?; Counteroffer	[Offer]
accept	counteroffer	rennoc1; thanks; Accept	[Counteroffer]
offer	other	Dave; anyone got wood or sheep to trade?; Offer	[Other]
counteroffer	offer	rennoc1; well, I am going to have to go in 5-10 mins, so before I do does anyone want any of my resources; Counteroffer	[Offer]
offer	other	Dave; do you have any wood or sheep rennoc?; Offer	[Other]
accept	offer	rennoc1; both; Accept	[Offer]
offer	offer	Dave; 1 ore and 1 wheat for 1 wood and 1 sheep? 1 ore and 1 wheat for 1 wood and 1 sheep?; Offer	[Offer]
counteroffer	refusal	rennoc1; how about this.; Counteroffer	[Refusal]
refusal	counteroffer	Dave; don't have 2 wheat; Refusal	[Counteroffer]
counteroffer	other	rennoc1; I really need to head off, what do you need guys? i have 5 clay, 1 ore, 2 sheep, 1 wood.; Counteroffer	[Other]
offer	offer	Dave; sheep, wood; Offer	[Offer]
counteroffer	offer	rennoc1; how about you tomm?; Counteroffer	[Offer]
counteroffer	offer	Tomm; Feel free to fire me the clay; Counteroffer	[Offer]
counteroffer	offer	rennoc1; ok it turns out you have to give me something in a trade; Counteroffer	[Offer]
counteroffer	offer	Dave; a clay?; Counteroffer	[Offer]
counteroffer	accept	rennoc1; have anything you can spare for the trade tomm?; Counteroffer	[Accept]
refusal	other	Tomm; not realy, just ditch it; Refusal	[Other]
refusal	counteroffer	Thomas; no  thanks; Refusal	[Counteroffer]
offer	other	Cat; wood for wheat; Offer	[player_4: Offer]
offer	offer	Cat; thanks; Offer	[Offer]
offer	other	Thomas; sorry clay; Offer	[Offer] player_1: I have sheep to trade for wood.
refusal	offer	william; no; Refusal	[Offer]
offer	other	Cat; anyone wants an ore?; Offer	[Other]
refusal	offer	Thomas; nope; Refusal	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	other	Cat; for a wood; Offer	[Offer] Everyone seems to be good on ore, how about anyone interested in trading wheat for wood?
refusal	offer	Thomas; none; Refusal	[Offer]
accept	offer	Cat; yes; Accept	[Offer]
offer	offer	william; what do you want for it?; Offer	[Offer]
accept	offer	william; i can give you wood!; Accept	[Offer]
offer	counteroffer	Cat; I can echange ore for wood though; Offer	[Counteroffer]
offer	counteroffer	Cat; give ore, receive wood; Offer	[Counteroffer]
accept	accept	william; i'm in i'm in; Accept	[Accept]
offer	offer	Cat; I mean I can offer ore; Offer	[Offer]
offer	offer	Cat; if you can give me wood; Offer	[Offer]
accept	counteroffer	william; ok.  i just got the speech bubble message wrong... i just got the speech bubble message wrong...; Accept	[Counteroffer]
refusal	accept	william; none; Refusal	[Accept]
refusal	other	Cat; no sorry; Refusal	[Other]
offer	offer	Thomas; sheep again anyone?; Offer	[Offer]
offer	offer	Thomas; or clay; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	william; n n; Refusal	[Offer]
refusal	refusal	Cat; no no; Refusal	[Refusal]
offer	other	william; can someone give me an ore??; Offer	[Other]
offer	other	william; wheat or wood; Offer	[player_0]: Offer
accept	other	Thomas; sure; Accept	[Other]
offer	offer	Cat; how about sheep or clar?; Offer	[Offer]
offer	counteroffer	Thomas; wheat please; Offer	[Counteroffer]
offer	other	Cat; i can offer ore for sheep or clay; Offer	[Other]
offer	accept	Cat; or wheet for the same; Offer	[Accept]
offer	other	Cat; anyone for ore or what?; Offer	[Other]
refusal	offer	william; no; Refusal	[Offer]
offer	offer	Thomas; i have ore; Offer	[Offer]
offer	other	Thomas; I need sheep; Offer	[Offer] Anyone willing to trade ore for wheat?
offer	offer	Thomas; or clay; Offer	[Offer]
offer	offer	Cat; I mean I have those to offer; Offer	[Offer]
offer	offer	Cat; I need sheep; Offer	[Offer]
offer	offer	Cat; or clary; Offer	[Offer]
refusal	counteroffer	Thomas; no  thanks; Refusal	[Counteroffer]
offer	offer	Cat; clay; Offer	[Offer]
offer	offer	Cat; then anyone wants a wood for an ore? then anyone wants a wood for an ore?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	Thomas; n; Refusal	[Offer]
offer	offer	Cat; I can give you a wheat; Offer	[Offer]
refusal	offer	william; cant; Refusal	[Offer]
offer	offer	Cat; wood?; Offer	[Offer]
refusal	offer	Thomas; no  no  thanks; Refusal	[Offer]
offer	other	Cat; anyone can give me ore?  (for wood); Offer	[Other]
refusal	offer	Thomas; no; Refusal	[Offer]
offer	other	Cat; anyone would like to receive a wood for an ore?; Offer	[Other]
refusal	offer	william; no; Refusal	[Offer]
accept	other	Thomas; yes please; Accept	[Other]
offer	accept	william; i will take anyone's sheep though; Offer	[Accept]
refusal	offer	Cat; don't have a sheep; Refusal	[Offer]
refusal	offer	Thomas; none here either none here either; Refusal	[Offer]
offer	offer	Cat; anyone wants wood?; Offer	[Offer]
refusal	offer	Thomas; n; Refusal	[Offer]
offer	offer	william; 2 wood?; Offer	[Offer]
offer	refusal	Cat; one wood for clay; Offer	[Refusal]
refusal	refusal	william; hmm, no sorry hmm, no sorry; Refusal	[Refusal]
counteroffer	offer	Cat; or ore; Counteroffer	[Offer]
offer	offer	william; i will only take two wood,  and give 1 ore; Offer	[Offer]
refusal	counteroffer	Cat; no  sorry; Refusal	[Counteroffer]
offer	offer	Cat; one wood though; Offer	[Offer]
refusal	offer	william; no thx; Refusal	[Offer]
refusal	other	Thomas; none here; Refusal	[player_1] Accept
refusal	offer	william; no; Refusal	[Offer]
offer	offer	Cat; I have one wood to exchange; Offer	[Offer]
offer	offer	Cat; any takers?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	other	Cat; for sheep, wheat or clary; Offer	[Other]
offer	other	Thomas; can I buy a sheep for two ore?; Offer	[Offer] Any wood or ore available for sheep, wheat, or clay?
refusal	refusal	william; have none; Refusal	[Refusal]
refusal	offer	Thomas; no  thanks; Refusal	[Offer]
offer	accept	william; can you give me sheep or wood?; Offer	[Accept]
counteroffer	offer	Cat; I can give you one wood; Counteroffer	[Offer]
accept	counteroffer	william; k; Accept	[Counteroffer]
offer	other	Cat; I'd like clay; Offer	[Offer] player_1: I can offer you two wheat for one ore.
refusal	offer	Thomas; sorry; Refusal	[Offer]
refusal	offer	william; sry; Refusal	[Offer]
offer	offer	Cat; or sheep; Offer	[Offer]
refusal	offer	william; nope; Refusal	[Offer]
refusal	refusal	Thomas; can't; Refusal	[Refusal]
offer	offer	Thomas; for anything; Offer	[Offer]
counteroffer	offer	william; wheat?; Counteroffer	[Offer]
counteroffer	offer	Thomas; 3 ore for a wheat?; Counteroffer	[Offer]
accept	refusal	Cat; ok; Accept	[Refusal]
accept	other	william; i will do it; Accept	[Other]
offer	offer	Cat; I can give wheat; Offer	[Offer]
refusal	offer	william; na; Refusal	[Offer]
refusal	offer	Thomas; sorry nope; Refusal	[Offer]
offer	offer	Cat; can someone give me a sheep?; Offer	[Offer]
refusal	offer	william; nope; Refusal	[Offer]
refusal	refusal	Thomas; n; Refusal	[Refusal]
accept	counteroffer	william; then yes; Accept	[Counteroffer]
accept	offer	william; k; Accept	[Offer]
offer	accept	Thomas; can I buy wood for 1 ore?; Offer	[Accept]
refusal	refusal	william; hav none; Refusal	[Refusal]
refusal	refusal	Cat; no  sorry; Refusal	[Refusal]
offer	other	william; does someone need clay?; Offer	[Offer] Player_1: Thanks! Would you be interested in trading your wood for some brick?
offer	other	william; i will take sheep or ore; Offer	[Other]
counteroffer	offer	Cat; I can trade wood; Counteroffer	[Offer]
refusal	counteroffer	Thomas; nope; Refusal	[Counteroffer]
counteroffer	offer	Cat; for clay; Counteroffer	[Offer]
accept	offer	william; k; Accept	[Offer]
counteroffer	accept	Cat; or ore; Counteroffer	[Accept]
accept	offer	Thomas; yes please; Accept	[Offer]
offer	offer	Cat; I need clay or ore; Offer	[Offer]
counteroffer	offer	Thomas; I can give an ore; Counteroffer	[Offer]
counteroffer	counteroffer	Thomas; or a clay; Counteroffer	[Counteroffer]
offer	offer	Cat; or a sheep!; Offer	[Offer]
refusal	offer	Thomas; impossible...; Refusal	[Offer]
offer	offer	Cat; let's do the clay let's do the clay; Offer	[Offer]
accept	refusal	Thomas; k; Accept	[Refusal]
offer	accept	Cat; would you like one more what for an ore?; Offer	[Accept]
counteroffer	counteroffer	Thomas; one more wheat?; Counteroffer	[Counteroffer]
accept	counteroffer	Cat; one wheat; Accept	[Counteroffer]
accept	other	Thomas; kk; Accept	[player_1: Accept]
offer	offer	Cat; for ore; Offer	[Offer]
counteroffer	offer	william; if you give me wood; Counteroffer	[Offer]
refusal	counteroffer	Thomas; not me; Refusal	[Counteroffer]
offer	refusal	Cat; for two ore?; Offer	[Refusal]
accept	refusal	william; k; Accept	[Refusal]
offer	offer	Joel; or clay sorry; Offer	[Offer]
refusal	offer	Cardlinger; nope :(; Refusal	[Offer]
refusal	other	jon; no; Refusal	[Other]
offer	other	Joel; I am willing to do wheat --> clay,  or wheat for ore; Offer	[Other]
offer	offer	Joel; do you want to trade?; Offer	[Offer]
counteroffer	offer	Euan; Whatcha got?; Counteroffer	[Offer]
offer	offer	Joel; wheat; Offer	[Offer]
accept	offer	Euan; I can wheat for clay.; Accept	[Offer]
accept	accept	Joel; awesome; Accept	[Accept]
refusal	offer	Joel; nope; Refusal	[Offer]
refusal	other	Cardlinger; lol sorry no; Refusal	[Other]
refusal	offer	Joel; nope; Refusal	[Offer]
accept	offer	Cardlinger; i got clay; Accept	[Offer]
offer	other	Euan; "Anyone got wood for sheep?" :D; Offer	[Other]
refusal	other	Cardlinger; lamentably I am sheepless; Refusal	[Other]
refusal	offer	Joel; same here same here; Refusal	[Offer]
refusal	offer	jon; can't sorry; Refusal	[Offer]
offer	other	Euan; Sheep for wood? Sheep for wood?; Offer	[Other]
refusal	refusal	Cardlinger; i'm after wheat, i am afraid; Refusal	[Refusal]
refusal	offer	Joel; I dont have sheep or wood Euan; Refusal	[Offer]
offer	offer	Euan; Hm. I can give you wheat for wood.; Offer	[Offer]
counteroffer	offer	Cardlinger; i have a clay or a wood i'm happy to dispense for wheat; Counteroffer	[Offer]
accept	counteroffer	Euan; Wood sounds good; Accept	[Counteroffer]
accept	offer	Cardlinger; kk well kk well if you're both after wood for wheat i'll go with Euan this time; Accept	[Offer]
offer	offer	Joel; or wood?; Offer	[Offer]
refusal	offer	Cardlinger; nope, sorry :(; Refusal	[Offer]
offer	offer	Joel; jon?; Offer	[Offer]
accept	accept	jon; i got ore; Accept	[Accept]
offer	offer	Joel; I'll give you a wheat?; Offer	[Offer]
accept	counteroffer	jon; sure!; Accept	[Counteroffer]
offer	accept	Joel; if you have another ore i can do it again; Offer	[Accept]
refusal	offer	jon; no I'm done; Refusal	[Offer]
offer	accept	Cardlinger; anyone got a wood they'd like to trade for ore?; Offer	[Accept]
refusal	offer	jon; nope sorry; Refusal	[Offer]
offer	offer	Cardlinger; or a wood for wheat; Offer	[Offer]
counteroffer	refusal	Joel; do you have any ore?; Counteroffer	[Refusal]
accept	offer	Cardlinger; i has ore; Accept	[Offer]
counteroffer	offer	Joel; i'll give you a wheat for the ore?; Counteroffer	[Offer]
refusal	accept	Cardlinger; i'm after wood i am afraid :D; Refusal	[Accept]
accept	offer	Joel; ok i can do a wood for ore; Accept	[Offer]
refusal	offer	Cardlinger; apologies, am clayless :(; Refusal	[Offer]
refusal	offer	Joel; same here same here; Refusal	[Offer]
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	offer	Joel; ore?; Offer	[Offer]
refusal	offer	Cardlinger; nope; Refusal	[Offer]
offer	other	Joel; euan?; Offer	[Other]
offer	other	Joel; i'll trade clay for ore; Offer	[Other]
accept	other	Euan; Sure, I'll clay for ore; Accept	[Other]
offer	other	Euan; Now... anyone got any wood?; Offer	[Other]
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	offer	Euan; I'll give you sheep for it?; Offer	[Offer]
offer	counteroffer	Euan; Or an ore.; Offer	[Counteroffer]
refusal	counteroffer	Joel; i have no cards; Refusal	[Counteroffer]
offer	refusal	Euan; Or..clay.; Offer	[Refusal]
counteroffer	offer	Cardlinger; 1 sheep for 1 wood is that?; Counteroffer	[Offer]
accept	counteroffer	Euan; Sure.; Accept	[Counteroffer]
counteroffer	offer	Cardlinger; how many wood you after?; Counteroffer	[Offer]
offer	offer	Euan; Just the one for now; Offer	[Offer]
counteroffer	offer	Cardlinger; your clay for my wood?; Counteroffer	[Offer]
accept	other	Euan; Yes; Accept	[player_3: I can do 1 wood for 1 clay.] [Counteroffer]
offer	accept	Euan; So do you want the clay or the sheep? So do you want the clay or the sheep?; Offer	[Accept]
accept	offer	Cardlinger; clay plz; Accept	[Offer]
offer	other	Euan; Or if you want we could do that now too; Offer	[Other]
refusal	counteroffer	Cardlinger; not just yet :); Refusal	[Counteroffer]
offer	other	Cardlinger; anyone want wheat or wood for a clay?; Offer	[Other]
refusal	offer	Joel; i have no cards; Refusal	[Offer]
offer	other	Cardlinger; E/J?; Offer	[Other]
refusal	offer	jon; I'm out too; Refusal	[Offer]
refusal	offer	Euan; Fresh out :/; Refusal	[Offer]
accept	other	Euan; Sure, Joel.; Accept	[Other]
offer	other	Euan; Anyhoo. Clay, anyone?; Offer	[Other]
refusal	offer	Joel; havent had clay in awhile; Refusal	[Offer]
refusal	offer	Cardlinger; none, sorry :(; Refusal	[Offer]
offer	other	Euan; Any ore for my sheep?; Offer	[Other]
refusal	offer	Cardlinger; no ore, i lament :(; Refusal	[Offer]
offer	other	Cardlinger; anyone want wheat or wood for sheep?; Offer	[Other]
offer	offer	Cardlinger; or for clay indeed; Offer	[Offer]
refusal	counteroffer	jon; sorry; Refusal	[Counteroffer]
offer	offer	Cardlinger; E/J?; Offer	[Offer]
refusal	offer	Joel; got nothing; Refusal	[Offer]
offer	offer	Cardlinger; E?; Offer	[Offer]
offer	other	Cardlinger; mutton man?; Offer	[player_4: Offer]
offer	other	Cardlinger; wheat or wood for clay or sheep is my seekings; Offer	[Other]
offer	offer	Cardlinger; do you have clay or sheep and fancy wood or wheat?; Offer	[Offer]
accept	offer	Euan; I can give some sheep for some wood; Accept	[Offer]
offer	other	Cardlinger; 1:1?; Offer	[player_0]
accept	counteroffer	Euan; Sounds good; Accept	[Counteroffer]
offer	offer	Cardlinger; anyone wheat for clay?; Offer	[Offer]
refusal	offer	Joel; strangely i have no wheat; Refusal	[Offer]
refusal	offer	jon; no wheat; Refusal	[Offer]
refusal	offer	Joel; and also no clay; Refusal	[Offer]
offer	offer	Cardlinger; sorry i have wheat, it's clay i fancy; Offer	[Offer]
offer	offer	Cardlinger; will offer 3 wheat for 2 clay, if someone is rich in it?; Offer	[Offer]
refusal	counteroffer	jon; sorry; Refusal	[Counteroffer]
refusal	accept	Joel; sorry; Refusal	[Accept]
offer	accept	Joel; ok does anyone have clay?; Offer	[Accept]
refusal	offer	Cardlinger; nope, sorry; Refusal	[Offer]
refusal	offer	jon; no no; Refusal	[Offer]
refusal	refusal	Euan; Nope :/ Nope :/; Refusal	[Refusal]
offer	other	Joel; or sheep?; Offer	[Other]
refusal	offer	Euan; Amazingly, no o.O; Refusal	[Offer]
refusal	other	jon; also out; Refusal	[Other]
offer	other	Euan; Anyone have an ore for a wheat?; Offer	[Other]
refusal	refusal	Cardlinger; sorry, I'm all wheaty; Refusal	[Refusal]
refusal	offer	Joel; same same; Refusal	[Offer]
refusal	offer	jon; no; Refusal	[Offer]
offer	offer	Euan; Meh. Anyone got clay?; Offer	[Offer]
refusal	offer	Joel; no; Refusal	[Offer]
offer	offer	jon; there's no clay right?; Offer	[Offer]
refusal	other	Cardlinger; I have none; Refusal	[Other]
refusal	offer	Euan; yeah, noone has clay :/; Refusal	[Offer]
offer	offer	Joel; i will give ore; Offer	[Offer]
accept	accept	Euan; I can do that; Accept	[Accept]
offer	offer	Euan; So, got clay? :P; Offer	[Offer]
refusal	accept	Joel; haha no still; Refusal	[Accept]
refusal	other	Cardlinger; soooooon; Refusal	[Other]
refusal	other	Cardlinger; soooooon; Refusal	[Other]
offer	other	Euan; Anyone got any ore?; Offer	[Other]
refusal	offer	Joel; nope; Refusal	[Offer]
accept	offer	Cardlinger; only the 1; Accept	[Offer]
refusal	offer	Joel; havent had it in awhile; Refusal	[Offer]
counteroffer	offer	Cardlinger; what do you have to offer?; Counteroffer	[Offer]
counteroffer	other	Euan; Sheep, wheat, or wood, currently.; Counteroffer	[Offer] Player_1: I can help you get rid of the robber in exchange for some ore.
refusal	offer	Cardlinger; afraid I can't help - if it trade my ore for the sheep i can't buy a card :(; Refusal	[Offer]
offer	other	Cardlinger; anyone want wheat or wood for an ore?; Offer	[Other]
refusal	refusal	Euan; No ore here; Refusal	[Refusal]
accept	other	jon; I'll take a wheat for an ore; Accept	[player_4: Other]
refusal	counteroffer	Joel; i have no ore; Refusal	[Counteroffer]
offer	offer	Cardlinger; anyone else?; Offer	[Offer]
refusal	offer	Joel; nope; Refusal	[Offer]
offer	offer	Cardlinger; wheat/wood for ore?; Offer	[Offer]
refusal	refusal	Euan; no ore.; Refusal	[Refusal]
refusal	offer	Cardlinger; sorry, no clay :(; Refusal	[Offer]
refusal	offer	Euan; no clay :/ no clay :/; Refusal	[Offer]
accept	offer	Joel; yeah i can do that; Accept	[Offer]
refusal	offer	Cardlinger; not a bit :(; Refusal	[Offer]
refusal	other	Joel; [no clay]; Refusal	[Other]
offer	other	Euan; Guessing noone has clay?; Offer	[Other]
refusal	offer	Joel; nope; Refusal	[Offer]
refusal	offer	jon; nope nope; Refusal	[Offer]
refusal	offer	Cardlinger; 0 clay 0 clay; Refusal	[Offer]
