true_act	pred_act	true_turn	pred_turn
counteroffer	offer	rennoc1; well... I've got some really good quality clay.; Counteroffer	[Offer]
offer	offer	Dave; I can give you one wheat and ore for wood; Offer	[Offer]
refusal	refusal	Tomm; Don't want ore.; Refusal	[Refusal]
counteroffer	offer	Tomm; Rennoc what can you offer me for wood?; Counteroffer	[Offer]
counteroffer	offer	rennoc1; how about 4 clay for 1 wood and 1 ore?; Counteroffer	[Offer]
counteroffer	counteroffer	Tomm; Dave... wood for a wheat?; Counteroffer	[Counteroffer]
accept	accept	Dave; sure; Accept	[Accept]
offer	offer	rennoc1; can you give wheat to me, dave?; Offer	[Offer]
counteroffer	offer	rennoc1; for clay?; Counteroffer	[Offer]
refusal	counteroffer	Dave; I'm good for clay, thanks; Refusal	Counteroffer
offer	offer	rennoc1; any one have sheep?; Offer	[Offer]
offer	other	Tomm; Rennoc... I have sheep now?; Offer	[Other]
offer	offer	Tomm; Got any wheat? :P; Offer	[Offer]
refusal	refusal	Dave; nooooooo; Refusal	[Refusal]
counteroffer	offer	rennoc1; nope sorry. I could spare some clay though; Counteroffer	[Offer]
counteroffer	counteroffer	Tomm; 1 clay for 1 sheep?; Counteroffer	Counteroffer
accept	accept	rennoc1; thanks; Accept	[Accept]
offer	offer	Dave; anyone got wood or sheep to trade?; Offer	[Offer]
counteroffer	offer	rennoc1; well, I am going to have to go in 5-10 mins, so before I do does anyone want any of my resources; Counteroffer	[Offer]
offer	offer	Dave; do you have any wood or sheep rennoc?; Offer	[Offer]
accept	offer	rennoc1; both; Accept	[Offer]
offer	accept	Dave; 1 ore and 1 wheat for 1 wood and 1 sheep? 1 ore and 1 wheat for 1 wood and 1 sheep?; Offer	[Accept]
counteroffer	counteroffer	rennoc1; how about this.; Counteroffer	[Counteroffer]
refusal	offer	Dave; don't have 2 wheat; Refusal	[Offer]
counteroffer	offer	rennoc1; I really need to head off, what do you need guys? i have 5 clay, 1 ore, 2 sheep, 1 wood.; Counteroffer	[Offer]
offer	offer	Dave; sheep, wood; Offer	[Offer]
counteroffer	offer	rennoc1; how about you tomm?; Counteroffer	[Offer]
counteroffer	counteroffer	Tomm; Feel free to fire me the clay; Counteroffer	[Counteroffer]
counteroffer	offer	rennoc1; ok it turns out you have to give me something in a trade; Counteroffer	[Offer]
counteroffer	offer	Dave; a clay?; Counteroffer	[Offer]
counteroffer	counteroffer	rennoc1; have anything you can spare for the trade tomm?; Counteroffer	[Counteroffer]
refusal	refusal	Tomm; not realy, just ditch it; Refusal	[Refusal]
offer	counteroffer	william; i am offering a wheat for wood or clay; Offer	[Counteroffer]
refusal	refusal	Thomas; no  thanks; Refusal	[Refusal]
offer	offer	Cat; wood for wheat; Offer	[Offer]
offer	other	Cat; thanks; Offer	[Other]
offer	offer	Thomas; anyone want wood?; Offer	[Offer]
offer	refusal	Thomas; sorry clay; Offer	[Refusal]
refusal	refusal	william; no; Refusal	[Refusal]
offer	offer	Cat; anyone wants an ore?; Offer	[Offer]
refusal	refusal	Thomas; nope; Refusal	[Refusal]
refusal	refusal	william; no; Refusal	[Refusal]
offer	counteroffer	Cat; for a wood; Offer	[Counteroffer]
offer	offer	william; does someone have clay?; Offer	[Offer]
refusal	refusal	Thomas; none; Refusal	[Refusal]
accept	offer	Cat; yes; Accept	[Offer]
offer	offer	william; what do you want for it?; Offer	[Offer]
accept	offer	william; i can give you wood!; Accept	[Offer]
offer	offer	Cat; I can echange ore for wood though; Offer	[Offer]
offer	accept	Cat; give ore, receive wood; Offer	[Accept]
accept	accept	william; i'm in i'm in; Accept	[Accept]
offer	offer	Cat; I mean I can offer ore; Offer	[Offer]
offer	counteroffer	Cat; if you can give me wood; Offer	[Counteroffer]
accept	other	william; ok.  i just got the speech bubble message wrong... i just got the speech bubble message wrong...; Accept	[Other]
offer	offer	Thomas; can I buy a sheep?; Offer	[Offer]
refusal	refusal	william; none; Refusal	[Refusal]
refusal	refusal	Cat; no sorry; Refusal	[Refusal]
offer	offer	Thomas; sheep again anyone?; Offer	[Offer]
offer	offer	Thomas; or clay; Offer	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
refusal	refusal	william; n n; Refusal	Refusal
refusal	refusal	Cat; no no; Refusal	[Refusal]
offer	offer	william; can someone give me an ore??; Offer	[Offer]
offer	counteroffer	william; wheat or wood; Offer	[Counteroffer]
accept	accept	Thomas; sure; Accept	[Accept]
offer	other	Cat; how about sheep or clar?; Offer	[Other]
offer	offer	Thomas; wheat please; Offer	[Offer]
offer	offer	Cat; i can offer ore for sheep or clay; Offer	[Offer]
offer	offer	Cat; or wheet for the same; Offer	[Offer]
offer	offer	Cat; anyone for ore or what?; Offer	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
offer	offer	Thomas; i have ore; Offer	[Offer]
offer	offer	Thomas; I need sheep; Offer	[Offer]
offer	offer	Thomas; or clay; Offer	[Offer]
offer	offer	Cat; I mean I have those to offer; Offer	[Offer]
offer	counteroffer	Cat; I need sheep; Offer	[Counteroffer]
offer	refusal	Cat; or clary; Offer	[Refusal]
refusal	refusal	Thomas; no  thanks; Refusal	[Refusal]
offer	offer	Cat; clay; Offer	[Offer]
offer	offer	Cat; then anyone wants a wood for an ore? then anyone wants a wood for an ore?; Offer	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
offer	offer	william; can i get a sheep or a wheat?  i have too much wood; Offer	[Offer]
refusal	refusal	Thomas; n; Refusal	[Refusal]
offer	accept	Cat; I can give you a wheat; Offer	[Accept]
offer	offer	Cat; anyone would like to give me an ore?; Offer	[Offer]
refusal	refusal	william; cant; Refusal	[Refusal]
offer	offer	Cat; wood?; Offer	[Offer]
refusal	refusal	Thomas; no  no  thanks; Refusal	[Refusal]
offer	offer	Cat; anyone can give me ore?  (for wood); Offer	[Offer]
refusal	refusal	Thomas; no; Refusal	Refusal
offer	offer	Cat; anyone would like to receive a wood for an ore?; Offer	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
accept	offer	Thomas; yes please; Accept	[Offer]
offer	offer	william; i will take anyone's sheep though; Offer	[Offer]
refusal	refusal	Cat; don't have a sheep; Refusal	[Refusal]
refusal	other	Thomas; none here either none here either; Refusal	[Other]
offer	offer	Cat; anyone wants wood?; Offer	[Offer]
refusal	offer	Thomas; n; Refusal	[Offer]
offer	offer	william; 2 wood?; Offer	[Offer]
offer	counteroffer	Cat; one wood for clay; Offer	[Counteroffer]
refusal	refusal	william; hmm, no sorry hmm, no sorry; Refusal	[Refusal]
counteroffer	offer	Cat; or ore; Counteroffer	[Offer]
offer	counteroffer	william; i will only take two wood,  and give 1 ore; Offer	Counteroffer
refusal	refusal	Cat; no  sorry; Refusal	[Refusal]
offer	offer	Cat; i can exchange wood; Offer	[Offer]
offer	refusal	Cat; one wood though; Offer	[Refusal]
refusal	refusal	william; no thx; Refusal	[Refusal]
offer	offer	Cat; anyone would give me clay?; Offer	[Offer]
refusal	refusal	Thomas; none here; Refusal	[Refusal]
refusal	refusal	william; no; Refusal	[Refusal]
offer	offer	Cat; I have one wood to exchange; Offer	[Offer]
offer	offer	Cat; any takers?; Offer	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
offer	offer	Cat; for sheep, wheat or clary; Offer	[Offer]
offer	accept	Thomas; can I buy a sheep for two ore?; Offer	[Accept]
refusal	refusal	william; have none; Refusal	[Refusal]
offer	offer	william; does anyone need ore or wheat?; Offer	[Offer]
refusal	refusal	Thomas; no  thanks; Refusal	[Refusal]
offer	offer	william; can you give me sheep or wood?; Offer	[Offer]
counteroffer	offer	Cat; I can give you one wood; Counteroffer	[Offer]
accept	accept	william; k; Accept	[Accept]
offer	offer	Cat; anyone for ore?; Offer	[Offer]
offer	offer	Cat; I'd like clay; Offer	[Offer]
refusal	refusal	Thomas; sorry; Refusal	[Refusal]
refusal	refusal	william; sry; Refusal	[Refusal]
offer	other	Cat; or sheep; Offer	[Other]
refusal	refusal	william; nope; Refusal	[Refusal]
refusal	refusal	Thomas; can't; Refusal	[Refusal]
offer	offer	Thomas; for anything; Offer	[Offer]
counteroffer	offer	william; wheat?; Counteroffer	[Offer]
counteroffer	counteroffer	Thomas; 3 ore for a wheat?; Counteroffer	[Counteroffer]
accept	counteroffer	Cat; ok; Accept	[Counteroffer]
accept	other	william; i will do it; Accept	[Other]
offer	offer	Cat; i need clay; Offer	[Offer]
offer	refusal	Cat; I can give wheat; Offer	[Refusal]
refusal	refusal	william; na; Refusal	[Refusal]
refusal	refusal	Thomas; sorry nope; Refusal	[Refusal]
offer	offer	Cat; can someone give me a sheep?; Offer	[Offer]
refusal	refusal	william; nope; Refusal	[Refusal]
refusal	other	Thomas; n; Refusal	[Other]
offer	refusal	Thomas; 2 ore for a wheat?; Offer	[Refusal]
accept	accept	william; then yes; Accept	[Accept]
accept	accept	william; k; Accept	[Accept]
offer	counteroffer	Thomas; can I buy wood for 1 ore?; Offer	[Counteroffer]
refusal	refusal	william; hav none; Refusal	[Refusal]
refusal	refusal	Cat; no  sorry; Refusal	[Refusal]
offer	offer	william; does someone need clay?; Offer	[Offer]
offer	offer	william; i will take sheep or ore; Offer	[Offer]
counteroffer	accept	Cat; I can trade wood; Counteroffer	[Accept]
refusal	refusal	Thomas; nope; Refusal	[Refusal]
counteroffer	counteroffer	Cat; for clay; Counteroffer	[Counteroffer]
accept	refusal	william; k; Accept	[Refusal]
counteroffer	counteroffer	Cat; or ore; Counteroffer	[Counteroffer]
offer	offer	Cat; would anyone like wheat?; Offer	[Offer]
accept	accept	Thomas; yes please; Accept	[Accept]
offer	offer	Cat; I need clay or ore; Offer	[Offer]
counteroffer	accept	Thomas; I can give an ore; Counteroffer	[Accept]
counteroffer	offer	Thomas; or a clay; Counteroffer	[Offer]
offer	offer	Cat; or a sheep!; Offer	[Offer]
refusal	refusal	Thomas; impossible...; Refusal	[Refusal]
offer	offer	Cat; let's do the clay let's do the clay; Offer	[Offer]
accept	other	Thomas; k; Accept	[Other]
offer	offer	Cat; would you like one more what for an ore?; Offer	[Offer]
counteroffer	counteroffer	Thomas; one more wheat?; Counteroffer	[Counteroffer]
accept	accept	Cat; one wheat; Accept	[Accept]
accept	accept	Thomas; kk; Accept	[Accept]
offer	offer	Cat; anyone can give me a sheep?; Offer	[Offer]
offer	offer	Cat; for ore; Offer	[Offer]
counteroffer	counteroffer	william; if you give me wood; Counteroffer	[Counteroffer]
refusal	refusal	Thomas; not me; Refusal	[Refusal]
offer	offer	Cat; for two ore?; Offer	[Offer]
accept	accept	william; k; Accept	[Accept]
offer	offer	Joel; hey anyone have any brick?; Offer	[Offer]
offer	offer	Joel; or clay sorry; Offer	[Offer]
refusal	refusal	Cardlinger; nope :(; Refusal	[Refusal]
refusal	refusal	jon; no; Refusal	[Refusal]
offer	counteroffer	Joel; I am willing to do wheat --> clay,  or wheat for ore; Offer	[Counteroffer]
offer	offer	Joel; do you want to trade?; Offer	[Offer]
counteroffer	offer	Euan; Whatcha got?; Counteroffer	[Offer]
offer	offer	Joel; wheat; Offer	[Offer]
accept	counteroffer	Euan; I can wheat for clay.; Accept	[Counteroffer]
accept	accept	Joel; awesome; Accept	[Accept]
offer	offer	Euan; Hm.  Anyone got wood?; Offer	[Offer]
refusal	refusal	Joel; nope; Refusal	[Refusal]
refusal	refusal	Cardlinger; lol sorry no; Refusal	[Refusal]
offer	offer	jon; mm - anyone got clay? For ore perhaps?; Offer	[Offer]
refusal	refusal	Joel; nope; Refusal	[Refusal]
accept	offer	Cardlinger; i got clay; Accept	[Offer]
offer	offer	Euan; "Anyone got wood for sheep?" :D; Offer	[Offer]
refusal	offer	Cardlinger; lamentably I am sheepless; Refusal	[Offer]
refusal	offer	Joel; same here same here; Refusal	[Offer]
refusal	refusal	jon; can't sorry; Refusal	[Refusal]
offer	counteroffer	Euan; Sheep for wood? Sheep for wood?; Offer	[Counteroffer]
refusal	refusal	Cardlinger; i'm after wheat, i am afraid; Refusal	[Refusal]
refusal	offer	Joel; I dont have sheep or wood Euan; Refusal	[Offer]
offer	counteroffer	Euan; Hm. I can give you wheat for wood.; Offer	[Counteroffer]
counteroffer	offer	Cardlinger; i have a clay or a wood i'm happy to dispense for wheat; Counteroffer	[Offer]
accept	offer	Euan; Wood sounds good; Accept	[Offer]
accept	offer	Cardlinger; kk well kk well if you're both after wood for wheat i'll go with Euan this time; Accept	[Offer]
offer	offer	Joel; anyone have any ore?; Offer	[Offer]
offer	other	Joel; or wood?; Offer	[Other]
refusal	refusal	Cardlinger; nope, sorry :(; Refusal	[Refusal]
offer	other	Joel; jon?; Offer	[Other]
accept	offer	jon; i got ore; Accept	[Offer]
offer	accept	Joel; I'll give you a wheat?; Offer	[Accept]
accept	accept	jon; sure!; Accept	[Accept]
offer	offer	Joel; if you have another ore i can do it again; Offer	[Offer]
refusal	refusal	jon; no I'm done; Refusal	[Refusal]
offer	offer	Cardlinger; anyone got a wood they'd like to trade for ore?; Offer	[Offer]
refusal	refusal	jon; nope sorry; Refusal	[Refusal]
offer	offer	Cardlinger; or a wood for wheat; Offer	[Offer]
counteroffer	offer	Joel; do you have any ore?; Counteroffer	[Offer]
accept	offer	Cardlinger; i has ore; Accept	[Offer]
counteroffer	accept	Joel; i'll give you a wheat for the ore?; Counteroffer	[Accept]
refusal	counteroffer	Cardlinger; i'm after wood i am afraid :D; Refusal	[Counteroffer]
accept	counteroffer	Joel; ok i can do a wood for ore; Accept	Counteroffer
offer	offer	jon; anyone got clay for ore?; Offer	[Offer]
refusal	refusal	Cardlinger; apologies, am clayless :(; Refusal	[Refusal]
refusal	other	Joel; same here same here; Refusal	[Other]
offer	offer	Joel; does anyone have wood?; Offer	[Offer]
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	offer	Joel; ore?; Offer	[Offer]
refusal	refusal	Cardlinger; nope; Refusal	[Refusal]
offer	other	Joel; euan?; Offer	[Other]
offer	offer	Joel; i'll trade clay for ore; Offer	[Offer]
accept	offer	Euan; Sure, I'll clay for ore; Accept	[Offer]
offer	offer	Euan; Now... anyone got any wood?; Offer	[Offer]
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	counteroffer	Euan; I'll give you sheep for it?; Offer	[Counteroffer]
offer	offer	Euan; Or an ore.; Offer	[Offer]
refusal	other	Joel; i have no cards; Refusal	[Other]
offer	offer	Euan; Or..clay.; Offer	[Offer]
counteroffer	counteroffer	Cardlinger; 1 sheep for 1 wood is that?; Counteroffer	[Counteroffer]
accept	accept	Euan; Sure.; Accept	[Accept]
counteroffer	offer	Cardlinger; how many wood you after?; Counteroffer	[Offer]
offer	offer	Euan; Just the one for now; Offer	[Offer]
counteroffer	counteroffer	Cardlinger; your clay for my wood?; Counteroffer	[Counteroffer]
accept	accept	Euan; Yes; Accept	[Accept]
offer	offer	Euan; So do you want the clay or the sheep? So do you want the clay or the sheep?; Offer	[Offer]
accept	accept	Cardlinger; clay plz; Accept	[Accept]
offer	offer	Euan; Or if you want we could do that now too; Offer	[Offer]
refusal	refusal	Cardlinger; not just yet :); Refusal	[Refusal]
offer	offer	Cardlinger; anyone want wheat or wood for a clay?; Offer	[Offer]
refusal	other	Joel; i have no cards; Refusal	[Other]
offer	other	Cardlinger; E/J?; Offer	[Other]
refusal	other	jon; I'm out too; Refusal	[Other]
refusal	other	Euan; Fresh out :/; Refusal	[Other]
offer	counteroffer	Joel; Euan - trade you a wheat for a sheep?; Offer	[Counteroffer]
accept	accept	Euan; Sure, Joel.; Accept	[Accept]
offer	offer	Euan; No worries :) Anyone got any clay?; Offer	[Offer]
offer	offer	Euan; Anyhoo. Clay, anyone?; Offer	[Offer]
refusal	offer	Joel; havent had clay in awhile; Refusal	[Offer]
refusal	refusal	Cardlinger; none, sorry :(; Refusal	[Refusal]
offer	offer	Euan; Any ore for my sheep?; Offer	[Offer]
refusal	refusal	Cardlinger; no ore, i lament :(; Refusal	[Refusal]
offer	offer	Cardlinger; anyone want wheat or wood for sheep?; Offer	[Offer]
offer	counteroffer	Cardlinger; or for clay indeed; Offer	Counteroffer
refusal	refusal	jon; sorry; Refusal	[Refusal]
offer	refusal	Cardlinger; E/J?; Offer	[Refusal]
refusal	other	Joel; got nothing; Refusal	[Other]
offer	offer	Cardlinger; E?; Offer	[Offer]
offer	offer	Cardlinger; mutton man?; Offer	[Offer]
offer	offer	Cardlinger; wheat or wood for clay or sheep is my seekings; Offer	[Offer]
offer	counteroffer	Cardlinger; do you have clay or sheep and fancy wood or wheat?; Offer	Counteroffer
accept	offer	Euan; I can give some sheep for some wood; Accept	[Offer]
offer	accept	Cardlinger; 1:1?; Offer	[Accept]
accept	accept	Euan; Sounds good; Accept	[Accept]
offer	offer	Cardlinger; anyone wheat for clay?; Offer	[Offer]
refusal	offer	Joel; strangely i have no wheat; Refusal	[Offer]
refusal	refusal	jon; no wheat; Refusal	[Refusal]
refusal	other	Joel; and also no clay; Refusal	[Other]
offer	offer	Cardlinger; sorry i have wheat, it's clay i fancy; Offer	[Offer]
offer	offer	Cardlinger; will offer 3 wheat for 2 clay, if someone is rich in it?; Offer	[Offer]
refusal	refusal	jon; sorry; Refusal	[Refusal]
refusal	other	Joel; sorry; Refusal	[Other]
offer	offer	Joel; ok does anyone have clay?; Offer	[Offer]
refusal	refusal	Cardlinger; nope, sorry; Refusal	[Refusal]
refusal	refusal	jon; no no; Refusal	[Refusal]
refusal	refusal	Euan; Nope :/ Nope :/; Refusal	[Refusal]
offer	offer	Joel; or sheep?; Offer	[Offer]
refusal	offer	Euan; Amazingly, no o.O; Refusal	[Offer]
refusal	other	jon; also out; Refusal	[Other]
offer	offer	Euan; Anyone have an ore for a wheat?; Offer	[Offer]
refusal	refusal	Cardlinger; sorry, I'm all wheaty; Refusal	[Refusal]
refusal	refusal	Joel; same same; Refusal	[Refusal]
refusal	refusal	jon; no; Refusal	[Refusal]
