true_act	pred_act	true_turn	pred_turn
counteroffer	counteroffer	Dave; what have you got to trade?; Counteroffer	[Counteroffer]
counteroffer	offer	rennoc1; sheep; Counteroffer	[Offer]
accept	offer	Dave; I guess I can use two sheep; Accept	[Offer]
accept	accept	Dave; yeah, go ahead; Accept	[Accept]
offer	offer	Dave; Still want to trade?; Offer	[Offer]
accept	offer	Tomm; Yes, do you still want to? do you still want to?; Accept	[Offer]
accept	other	Dave; and yeah, and yeah, sure; Accept	[Other]
offer	offer	Dave; actually, instead of sheep, do you have any wood or clay?; Offer	[Offer]
refusal	other	Tomm; Ah, 'fraid not; Refusal	[Other]
offer	other	Dave; rennoc?; Offer	[Other]
refusal	offer	rennoc1; nope dont have either; Refusal	[Offer]
refusal	accept	Tomm; You just nicked my wheat :P; Refusal	[Accept]
refusal	other	Tomm; Not going to buy it back; Refusal	[Other]
offer	other	Dave; Want to buy it back? :D; Offer	[Other]
offer	other	Tomm; Anyone want anything for wood?; Offer	[Other]
refusal	other	rennoc1; dont have any, sorry; Refusal	[Other]
offer	other	Tomm; So no wood anyone? okay okay; Offer	[Other]
refusal	offer	Dave; nope, sorry; Refusal	[Offer]
offer	other	rennoc1; so anyone have any ore? I have sheep to spare; Offer	[Other]
counteroffer	counteroffer	Dave; I have wheat; Counteroffer	[Counteroffer]
refusal	offer	Tomm; fraid not; Refusal	[Offer]
offer	offer	Dave; anyone need wheat?; Offer	[Offer]
refusal	other	Tomm; Really not, sorry.; Refusal	[Other]
offer	other	Dave; rennoc?; Offer	[Other]
refusal	other	rennoc1; I'm fine for wheat at the mo; Refusal	[Other]
counteroffer	offer	Tomm; What for?; Counteroffer	[Offer]
offer	offer	Dave; clay, I guess, or ore; Offer	[Offer]
offer	offer	Dave; or wood; Offer	[Offer]
counteroffer	accept	Dave; sure, can you do 2 for 2, or do you just want 1 for 1; Counteroffer	[Accept]
accept	counteroffer	Tomm; Just 1-4-1 I'm afraid; Accept	[Counteroffer]
accept	refusal	Dave; fair enough; Accept	[Refusal]
offer	other	rennoc1; any spare ores anyone?; Offer	[Other]
refusal	other	Dave; afraid not, sorry; Refusal	[Offer] Another player responds: I can trade you an ore for a wheat.
refusal	offer	Tomm; None here either :(; Refusal	[Offer]
offer	accept	Dave; or a sheep; Offer	[Accept]
refusal	accept	Tomm; sorry :/; Refusal	Accept
offer	other	rennoc1; anyone have any wood?; Offer	[Other]
refusal	offer	Dave; nope, sorry; Refusal	[Offer]
refusal	other	Tomm; I think we are all looking for it! I think we are all looking for it!; Refusal	[Other]
offer	other	Dave; can anyone trade clay for ore; Offer	[Other]
offer	offer	Dave; as in, I give you the clay; Offer	[Offer]
refusal	counteroffer	Tomm; No ore, sorry.; Refusal	[Counteroffer]
refusal	offer	rennoc1; me neither me neither; Refusal	[Offer]
offer	other	Dave; anyone got clay or ore they can swap for wheat?; Offer	[Other]
offer	other	Dave; clay or wood, rather; Offer	[Offer] Does anyone have any ore they'd be willing to trade for wheat?
accept	accept	Tomm; Only got that one; Accept	[Accept]
offer	offer	Dave; could you, by any chance, use some fine high quality wheat; Offer	[Offer]
offer	offer	Dave; guaranteed to be 100% more edible than clay; Offer	[Offer]
accept	other	Tomm; If I get more clay, perhaps... I can eat the sheep for now.; Accept	[Other]
accept	offer	rennoc1; maybe but I have almost nothing but wheat to trade back; Accept	[Offer]
offer	refusal	Dave; clay or wood rennoc?; Offer	[Refusal]
offer	accept	Dave; either one; Offer	[Accept]
refusal	offer	rennoc1; unfortunately, neither one; Refusal	[Offer]
counteroffer	other	rennoc1; tomm, could I give you 3 sheep for a clay and an ore?; Counteroffer	[Other]
refusal	counteroffer	Tomm; I don't have ore, I'm afraid!; Refusal	[Counteroffer]
refusal	counteroffer	Tomm; Well, as I say, don't have any ore at all; Refusal	[Counteroffer]
counteroffer	other	rennoc1; do you have any ores, dave?; Counteroffer	[Other]
refusal	other	Dave; lo; Refusal	[Other]
refusal	accept	Dave; I don't, no; Refusal	[Accept]
offer	offer	Dave; I have wheat; Offer	[Offer]
offer	offer	Dave; but seriously, want to trade for some wheat?; Offer	[Offer]
accept	offer	Dave; I do; Accept	[Offer]
counteroffer	accept	Dave; ore for wood?; Counteroffer	[Accept]
counteroffer	accept	rennoc1; if only... I have clay? I have clay?; Counteroffer	[Accept]
accept	other	Dave; yeah, go ahead yeah, go ahead; Accept	[Other]
counteroffer	refusal	Tomm; I could offer things?; Counteroffer	[Refusal]
counteroffer	offer	Dave; wood?; Counteroffer	[Offer]
counteroffer	other	Tomm; Ore?; Counteroffer	[Offer] Anyone have any wheat they can trade for wood?
counteroffer	accept	Dave; clay rennoc; Counteroffer	[Accept]
counteroffer	refusal	Dave; I have ore to trade (or wheat, always wheat) I have ore to trade (or wheat, always wheat); Counteroffer	[Refusal]
offer	offer	rennoc1; tomm, do you have ore?; Offer	[Offer]
accept	refusal	Tomm; Yes, yes I do; Accept	[Refusal]
accept	offer	rennoc1; ok; Accept	[Offer]
offer	offer	Dave; any wood around?; Offer	[Offer]
refusal	offer	rennoc1; nope; Refusal	[Offer]
refusal	offer	Tomm; Surprisingly I am bereft of sheep.; Refusal	[Offer]
offer	offer	Dave; rennoc?; Offer	[Offer]
refusal	other	rennoc1; sorry, no sheep; Refusal	[Other]
offer	other	Tomm; Fancy some tasty ore?; Offer	[Other]
refusal	accept	Dave; I do not ^_^; Refusal	[Accept]
offer	offer	Tomm; How about clay?; Offer	[Offer]
refusal	offer	Dave; nope, sorry, I'm good for clay; Refusal	[Offer]
offer	other	Dave; trade?; Offer	[Other]
counteroffer	other	Tomm; Tommville is amused by such base humour. Anyway, what will you offer for wood?; Counteroffer	[Other]
offer	other	Dave; wheat?:D; Offer	[Counteroffer] I can give you a brick and a wheat for the wood.
offer	refusal	Dave; or clay; Offer	[Refusal]
counteroffer	refusal	rennoc1; anone have sheep; Counteroffer	[Refusal]
refusal	offer	Tomm; Pfft, your pots are of no use.; Refusal	[Offer]
refusal	other	Tomm; Sadly still no sheep :(; Refusal	[Other]
offer	offer	Dave; wheat then?; Offer	[Offer]
refusal	accept	Tomm; Talk to rennoc first, it's his go :p; Refusal	[Accept]
accept	other	rennoc1; yeah sure, could do with some wheat yeah sure, could do with some wheat; Accept	[Other]
offer	offer	Dave; got wood?; Offer	[Offer]
refusal	other	rennoc1; nope; Refusal	[Other]
counteroffer	offer	Tomm; Dave - how many wheat would you give for 1 wood?; Counteroffer	[Offer]
offer	offer	Dave; I will give you one whole wheat; Offer	[Offer]
counteroffer	offer	Tomm; I must demand 2.; Counteroffer	[Offer]
counteroffer	refusal	rennoc1; i would give you 2 clay?; Counteroffer	[Refusal]
refusal	offer	Dave; I must refuse, on principle; Refusal	[Offer]
counteroffer	offer	Tomm; although I could offer you ore, Rennoc?; Counteroffer	[Offer]
counteroffer	offer	Tomm; depending on what you have; Counteroffer	[Offer]
counteroffer	other	rennoc1; well... I've got some really good quality clay.; Counteroffer	[Other]
offer	refusal	Dave; I can give you one wheat and ore for wood; Offer	[Refusal]
refusal	counteroffer	Tomm; Don't want ore.; Refusal	[Counteroffer]
counteroffer	offer	Tomm; Rennoc what can you offer me for wood?; Counteroffer	[Offer]
counteroffer	counteroffer	rennoc1; how about 4 clay for 1 wood and 1 ore?; Counteroffer	[Counteroffer]
counteroffer	offer	Tomm; Dave... wood for a wheat?; Counteroffer	[Offer]
accept	other	Dave; sure; Accept	[Other]
offer	other	rennoc1; can you give wheat to me, dave?; Offer	[Other]
counteroffer	other	rennoc1; for clay?; Counteroffer	[Other]
refusal	offer	Dave; I'm good for clay, thanks; Refusal	[Offer]
offer	other	rennoc1; any one have sheep?; Offer	[Other]
offer	other	Tomm; Rennoc... I have sheep now?; Offer	[Other]
offer	other	Tomm; Got any wheat? :P; Offer	[Other]
refusal	refusal	Dave; nooooooo; Refusal	Refusal
counteroffer	other	rennoc1; nope sorry. I could spare some clay though; Counteroffer	[Other]
counteroffer	offer	Tomm; 1 clay for 1 sheep?; Counteroffer	[Offer]
accept	refusal	rennoc1; thanks; Accept	[Refusal]
offer	offer	Dave; anyone got wood or sheep to trade?; Offer	[Offer]
counteroffer	other	rennoc1; well, I am going to have to go in 5-10 mins, so before I do does anyone want any of my resources; Counteroffer	[Offer] I have wood. Would you trade for wheat?
offer	other	Dave; do you have any wood or sheep rennoc?; Offer	Offer: Does anyone have any ore to trade?
accept	offer	rennoc1; both; Accept	[Offer]
offer	offer	Dave; 1 ore and 1 wheat for 1 wood and 1 sheep? 1 ore and 1 wheat for 1 wood and 1 sheep?; Offer	[Offer]
counteroffer	refusal	rennoc1; how about this.; Counteroffer	[Refusal]
refusal	offer	Dave; don't have 2 wheat; Refusal	[Offer]
counteroffer	offer	rennoc1; I really need to head off, what do you need guys? i have 5 clay, 1 ore, 2 sheep, 1 wood.; Counteroffer	[Offer]
offer	offer	Dave; sheep, wood; Offer	[Offer]
counteroffer	counteroffer	rennoc1; how about you tomm?; Counteroffer	[Counteroffer]
counteroffer	offer	Tomm; Feel free to fire me the clay; Counteroffer	[Offer]
counteroffer	offer	rennoc1; ok it turns out you have to give me something in a trade; Counteroffer	[Offer]
counteroffer	refusal	Dave; a clay?; Counteroffer	[Refusal]
counteroffer	accept	rennoc1; have anything you can spare for the trade tomm?; Counteroffer	[Accept]
refusal	offer	Tomm; not realy, just ditch it; Refusal	[Offer]
refusal	refusal	Thomas; no  thanks; Refusal	[Refusal]
offer	offer	Cat; wood for wheat; Offer	[Offer]
offer	offer	Cat; thanks; Offer	[Offer]
offer	other	Thomas; sorry clay; Offer	[Offer] Anyone have any sheep to trade for wood?
refusal	accept	william; no; Refusal	[Accept]
offer	other	Cat; anyone wants an ore?; Offer	[Other]
refusal	other	Thomas; nope; Refusal	[Offer] I can give you a wheat for that ore.
refusal	offer	william; no; Refusal	[Offer]
offer	offer	Cat; for a wood; Offer	[Offer]
refusal	offer	Thomas; none; Refusal	[Offer]
accept	offer	Cat; yes; Accept	[Offer]
offer	offer	william; what do you want for it?; Offer	[Offer]
accept	offer	william; i can give you wood!; Accept	[Offer]
offer	accept	Cat; I can echange ore for wood though; Offer	[Accept]
offer	offer	Cat; give ore, receive wood; Offer	[Offer]
accept	counteroffer	william; i'm in i'm in; Accept	[Counteroffer]
offer	other	Cat; I mean I can offer ore; Offer	[Other]
offer	other	Cat; if you can give me wood; Offer	[Other]
accept	offer	william; ok.  i just got the speech bubble message wrong... i just got the speech bubble message wrong...; Accept	[Offer]
refusal	accept	william; none; Refusal	[Accept]
refusal	offer	Cat; no sorry; Refusal	[Offer]
offer	offer	Thomas; sheep again anyone?; Offer	[Offer]
offer	other	Thomas; or clay; Offer	[player 2] Accept
refusal	offer	william; no; Refusal	[Offer]
refusal	other	william; n n; Refusal	[Other]
refusal	offer	Cat; no no; Refusal	[Offer]
offer	offer	william; can someone give me an ore??; Offer	[Offer]
offer	offer	william; wheat or wood; Offer	[Offer]
accept	accept	Thomas; sure; Accept	[Accept]
offer	offer	Cat; how about sheep or clar?; Offer	[Offer]
offer	other	Thomas; wheat please; Offer	[Offer] - I can trade you 2 sheep for 1 clay.
offer	other	Cat; i can offer ore for sheep or clay; Offer	[Other]
offer	counteroffer	Cat; or wheet for the same; Offer	[Counteroffer]
offer	offer	Cat; anyone for ore or what?; Offer	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
offer	offer	Thomas; i have ore; Offer	[Offer]
offer	offer	Thomas; I need sheep; Offer	[Offer]
offer	offer	Thomas; or clay; Offer	[Offer]
offer	offer	Cat; I mean I have those to offer; Offer	[Offer]
offer	other	Cat; I need sheep; Offer	[Other]
offer	offer	Cat; or clary; Offer	[Offer]
refusal	offer	Thomas; no  thanks; Refusal	[Offer]
offer	accept	Cat; clay; Offer	[Accept]
offer	offer	Cat; then anyone wants a wood for an ore? then anyone wants a wood for an ore?; Offer	[Offer]
refusal	other	william; no; Refusal	[Other] Anybody have any sheep to spare?
refusal	offer	Thomas; n; Refusal	[Offer]
offer	offer	Cat; I can give you a wheat; Offer	[Offer]
refusal	offer	william; cant; Refusal	[Offer]
offer	other	Cat; wood?; Offer	[Other]
refusal	other	Thomas; no  no  thanks; Refusal	[Offer] ore for wood?
offer	other	Cat; anyone can give me ore?  (for wood); Offer	[Other]
refusal	offer	Thomas; no; Refusal	[Offer]
offer	other	Cat; anyone would like to receive a wood for an ore?; Offer	[Other]
refusal	other	william; no; Refusal	[Other]
accept	offer	Thomas; yes please; Accept	[Offer]
offer	accept	william; i will take anyone's sheep though; Offer	[Accept]
refusal	offer	Cat; don't have a sheep; Refusal	[Offer]
refusal	offer	Thomas; none here either none here either; Refusal	[Offer]
offer	other	Cat; anyone wants wood?; Offer	[Other]
refusal	offer	Thomas; n; Refusal	[Offer]
offer	offer	william; 2 wood?; Offer	[Offer]
offer	refusal	Cat; one wood for clay; Offer	[Refusal]
refusal	accept	william; hmm, no sorry hmm, no sorry; Refusal	[Accept]
counteroffer	other	Cat; or ore; Counteroffer	[Other]
offer	offer	william; i will only take two wood,  and give 1 ore; Offer	[Offer]
refusal	offer	Cat; no  sorry; Refusal	[Offer]
offer	offer	Cat; one wood though; Offer	[Offer]
refusal	refusal	william; no thx; Refusal	[Refusal]
refusal	offer	Thomas; none here; Refusal	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	other	Cat; I have one wood to exchange; Offer	[Other]
offer	offer	Cat; any takers?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	other	Cat; for sheep, wheat or clary; Offer	[Other]
offer	accept	Thomas; can I buy a sheep for two ore?; Offer	[Accept]
refusal	accept	william; have none; Refusal	[Accept]
refusal	other	Thomas; no  thanks; Refusal	[Other]
offer	offer	william; can you give me sheep or wood?; Offer	[Offer]
counteroffer	offer	Cat; I can give you one wood; Counteroffer	[Offer]
accept	offer	william; k; Accept	[Offer]
offer	accept	Cat; I'd like clay; Offer	[Accept]
refusal	offer	Thomas; sorry; Refusal	[Offer]
refusal	other	william; sry; Refusal	[Other]
offer	accept	Cat; or sheep; Offer	[Accept]
refusal	accept	william; nope; Refusal	[Accept]
refusal	other	Thomas; can't; Refusal	[Other]
offer	offer	Thomas; for anything; Offer	[Offer]
counteroffer	offer	william; wheat?; Counteroffer	[Offer]
counteroffer	counteroffer	Thomas; 3 ore for a wheat?; Counteroffer	[Counteroffer]
accept	refusal	Cat; ok; Accept	[Refusal]
accept	offer	william; i will do it; Accept	[Offer]
offer	offer	Cat; I can give wheat; Offer	[Offer]
refusal	counteroffer	william; na; Refusal	[Counteroffer]
refusal	offer	Thomas; sorry nope; Refusal	[Offer]
offer	offer	Cat; can someone give me a sheep?; Offer	[Offer]
refusal	offer	william; nope; Refusal	[Offer]
refusal	refusal	Thomas; n; Refusal	[Refusal]
accept	refusal	william; then yes; Accept	[Refusal]
accept	other	william; k; Accept	[Other]
offer	offer	Thomas; can I buy wood for 1 ore?; Offer	[Offer]
refusal	refusal	william; hav none; Refusal	[Refusal]
refusal	offer	Cat; no  sorry; Refusal	[Offer]
offer	accept	william; does someone need clay?; Offer	[Accept]
offer	offer	william; i will take sheep or ore; Offer	[Offer]
counteroffer	accept	Cat; I can trade wood; Counteroffer	[Accept]
refusal	offer	Thomas; nope; Refusal	[Offer]
counteroffer	refusal	Cat; for clay; Counteroffer	[Refusal]
accept	accept	william; k; Accept	[Accept]
counteroffer	offer	Cat; or ore; Counteroffer	[Offer]
accept	other	Thomas; yes please; Accept	[Counteroffer] I can trade you 1 ore for 2 wheat.
offer	accept	Cat; I need clay or ore; Offer	[Accept]
counteroffer	offer	Thomas; I can give an ore; Counteroffer	[Offer]
counteroffer	other	Thomas; or a clay; Counteroffer	[Offer] Another ore for a wheat.
offer	offer	Cat; or a sheep!; Offer	[Offer]
refusal	offer	Thomas; impossible...; Refusal	[Offer]
offer	offer	Cat; let's do the clay let's do the clay; Offer	[Offer]
accept	offer	Thomas; k; Accept	[Offer]
offer	offer	Cat; would you like one more what for an ore?; Offer	[Offer]
counteroffer	accept	Thomas; one more wheat?; Counteroffer	[Accept]
accept	offer	Cat; one wheat; Accept	[Offer]
accept	offer	Thomas; kk; Accept	[Offer]
offer	offer	Cat; for ore; Offer	[Offer]
counteroffer	offer	william; if you give me wood; Counteroffer	[Offer]
refusal	offer	Thomas; not me; Refusal	[Offer]
offer	other	Cat; for two ore?; Offer	[Other]
accept	offer	william; k; Accept	[Offer]
offer	offer	Joel; or clay sorry; Offer	[Offer]
refusal	offer	Cardlinger; nope :(; Refusal	[Offer]
refusal	other	jon; no; Refusal	[Other]
offer	other	Joel; I am willing to do wheat --> clay,  or wheat for ore; Offer	[Other]
offer	offer	Joel; do you want to trade?; Offer	[Offer]
counteroffer	offer	Euan; Whatcha got?; Counteroffer	[Offer]
offer	other	Joel; wheat; Offer	Offer: I have some wood and sheep.
accept	offer	Euan; I can wheat for clay.; Accept	[Offer]
accept	accept	Joel; awesome; Accept	[Accept]
refusal	offer	Joel; nope; Refusal	[Offer]
refusal	other	Cardlinger; lol sorry no; Refusal	[Other]
refusal	refusal	Joel; nope; Refusal	[Refusal]
accept	other	Cardlinger; i got clay; Accept	[Other]
offer	other	Euan; "Anyone got wood for sheep?" :D; Offer	[Other]
refusal	other	Cardlinger; lamentably I am sheepless; Refusal	[Other]
refusal	offer	Joel; same here same here; Refusal	[Offer]
refusal	offer	jon; can't sorry; Refusal	[Offer]
offer	other	Euan; Sheep for wood? Sheep for wood?; Offer	[Other]
refusal	accept	Cardlinger; i'm after wheat, i am afraid; Refusal	[Accept]
refusal	other	Joel; I dont have sheep or wood Euan; Refusal	[Other]
offer	offer	Euan; Hm. I can give you wheat for wood.; Offer	[Offer]
counteroffer	other	Cardlinger; i have a clay or a wood i'm happy to dispense for wheat; Counteroffer	[Other]
accept	offer	Euan; Wood sounds good; Accept	[Offer]
accept	other	Cardlinger; kk well kk well if you're both after wood for wheat i'll go with Euan this time; Accept	[Offer] Anybody want to trade ore for wood?
offer	offer	Joel; or wood?; Offer	[Offer]
refusal	other	Cardlinger; nope, sorry :(; Refusal	[Offer] Does anyone need wheat?
offer	other	Joel; jon?; Offer	[Other]
accept	other	jon; i got ore; Accept	[Other]
offer	offer	Joel; I'll give you a wheat?; Offer	[Offer]
accept	accept	jon; sure!; Accept	[Accept]
offer	offer	Joel; if you have another ore i can do it again; Offer	[Offer]
refusal	other	jon; no I'm done; Refusal	[Other]
offer	offer	Cardlinger; anyone got a wood they'd like to trade for ore?; Offer	[Offer]
refusal	offer	jon; nope sorry; Refusal	[Offer]
offer	other	Cardlinger; or a wood for wheat; Offer	[Other]
counteroffer	counteroffer	Joel; do you have any ore?; Counteroffer	[Counteroffer]
accept	offer	Cardlinger; i has ore; Accept	[Offer]
counteroffer	offer	Joel; i'll give you a wheat for the ore?; Counteroffer	[Offer]
refusal	refusal	Cardlinger; i'm after wood i am afraid :D; Refusal	[Refusal]
accept	other	Joel; ok i can do a wood for ore; Accept	[Other]
refusal	offer	Cardlinger; apologies, am clayless :(; Refusal	[Offer]
refusal	counteroffer	Joel; same here same here; Refusal	Counteroffer
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	other	Joel; ore?; Offer	[Other]
refusal	other	Cardlinger; nope; Refusal	[Offer] Do you have any wheat?
offer	other	Joel; euan?; Offer	[Other]
offer	offer	Joel; i'll trade clay for ore; Offer	[Offer]
accept	other	Euan; Sure, I'll clay for ore; Accept	[Other]
offer	offer	Euan; Now... anyone got any wood?; Offer	[Offer]
accept	other	Cardlinger; yup yup; Accept	[Offer] Anyone have wood for sheep?
offer	other	Euan; I'll give you sheep for it?; Offer	[Other]
offer	refusal	Euan; Or an ore.; Offer	[Refusal]
refusal	counteroffer	Joel; i have no cards; Refusal	[Counteroffer]
offer	other	Euan; Or..clay.; Offer	[Other]
counteroffer	offer	Cardlinger; 1 sheep for 1 wood is that?; Counteroffer	[Offer]
accept	other	Euan; Sure.; Accept	[Counteroffer] I can do 2 wood for 1 sheep.
counteroffer	offer	Cardlinger; how many wood you after?; Counteroffer	[Offer]
offer	other	Euan; Just the one for now; Offer	[Offer] Another player responds, "I'm looking for 2 wood, what do you need in return?"
counteroffer	offer	Cardlinger; your clay for my wood?; Counteroffer	[Offer]
accept	counteroffer	Euan; Yes; Accept	[Counteroffer]
offer	other	Euan; So do you want the clay or the sheep? So do you want the clay or the sheep?; Offer	[Other]
accept	accept	Cardlinger; clay plz; Accept	[Accept]
offer	offer	Euan; Or if you want we could do that now too; Offer	[Offer]
refusal	offer	Cardlinger; not just yet :); Refusal	[Offer]
offer	other	Cardlinger; anyone want wheat or wood for a clay?; Offer	[Other]
refusal	other	Joel; i have no cards; Refusal	[Counteroffer] I can trade you 2 wood for the clay.
offer	other	Cardlinger; E/J?; Offer	[Other]
refusal	other	jon; I'm out too; Refusal	[Other]
refusal	offer	Euan; Fresh out :/; Refusal	[Offer]
accept	offer	Euan; Sure, Joel.; Accept	[Offer]
offer	other	Euan; Anyhoo. Clay, anyone?; Offer	[Other]
refusal	accept	Joel; havent had clay in awhile; Refusal	[Accept]
refusal	other	Cardlinger; none, sorry :(; Refusal	[Other]
offer	other	Euan; Any ore for my sheep?; Offer	[Other]
refusal	refusal	Cardlinger; no ore, i lament :(; Refusal	[Refusal]
offer	accept	Cardlinger; anyone want wheat or wood for sheep?; Offer	[Accept]
offer	accept	Cardlinger; or for clay indeed; Offer	[Accept]
refusal	offer	jon; sorry; Refusal	[Offer]
offer	accept	Cardlinger; E/J?; Offer	[Accept]
refusal	offer	Joel; got nothing; Refusal	[Offer]
offer	other	Cardlinger; E?; Offer	[Other]
offer	other	Cardlinger; mutton man?; Offer	[Other]
offer	other	Cardlinger; wheat or wood for clay or sheep is my seekings; Offer	[Other]
offer	other	Cardlinger; do you have clay or sheep and fancy wood or wheat?; Offer	[Other]
accept	other	Euan; I can give some sheep for some wood; Accept	[Other]
offer	other	Cardlinger; 1:1?; Offer	[Other]
accept	offer	Euan; Sounds good; Accept	[Offer]
offer	accept	Cardlinger; anyone wheat for clay?; Offer	[Accept]
refusal	offer	Joel; strangely i have no wheat; Refusal	[Offer]
refusal	other	jon; no wheat; Refusal	[Other]
refusal	other	Joel; and also no clay; Refusal	[Other]
offer	offer	Cardlinger; sorry i have wheat, it's clay i fancy; Offer	[Offer]
offer	other	Cardlinger; will offer 3 wheat for 2 clay, if someone is rich in it?; Offer	[Other]
refusal	offer	jon; sorry; Refusal	[Offer]
refusal	accept	Joel; sorry; Refusal	[Accept]
offer	other	Joel; ok does anyone have clay?; Offer	[Other]
refusal	offer	Cardlinger; nope, sorry; Refusal	[Offer]
refusal	offer	jon; no no; Refusal	[Offer]
refusal	other	Euan; Nope :/ Nope :/; Refusal	[Other]
offer	other	Joel; or sheep?; Offer	[Other]
refusal	accept	Euan; Amazingly, no o.O; Refusal	[Accept]
refusal	offer	jon; also out; Refusal	[Offer]
offer	other	Euan; Anyone have an ore for a wheat?; Offer	[Other]
refusal	accept	Cardlinger; sorry, I'm all wheaty; Refusal	[Accept]
refusal	other	Joel; same same; Refusal	[Other]
refusal	accept	jon; no; Refusal	[Accept]
offer	other	Euan; Meh. Anyone got clay?; Offer	[Other]
refusal	offer	Joel; no; Refusal	[Offer]
offer	accept	jon; there's no clay right?; Offer	[Accept]
refusal	offer	Cardlinger; I have none; Refusal	[Offer]
refusal	other	Euan; yeah, noone has clay :/; Refusal	[Other]
offer	offer	Joel; i will give ore; Offer	[Offer]
accept	offer	Euan; I can do that; Accept	[Offer]
offer	other	Euan; So, got clay? :P; Offer	[Other]
refusal	offer	Joel; haha no still; Refusal	[Offer]
refusal	offer	Cardlinger; soooooon; Refusal	[Offer]
refusal	other	Cardlinger; soooooon; Refusal	[Other]
offer	offer	Euan; Anyone got any ore?; Offer	[Offer]
refusal	other	Joel; nope; Refusal	[Offer] Does anyone need wood or wheat in exchange for ore?
accept	other	Cardlinger; only the 1; Accept	[Other]
refusal	other	Joel; havent had it in awhile; Refusal	Other
counteroffer	offer	Cardlinger; what do you have to offer?; Counteroffer	[Offer]
counteroffer	other	Euan; Sheep, wheat, or wood, currently.; Counteroffer	[Other]
refusal	other	Cardlinger; afraid I can't help - if it trade my ore for the sheep i can't buy a card :(; Refusal	[Offer] Anyone willing to trade wood for sheep or wheat?
offer	other	Cardlinger; anyone want wheat or wood for an ore?; Offer	[Other]
refusal	refusal	Euan; No ore here; Refusal	[Refusal]
accept	other	jon; I'll take a wheat for an ore; Accept	[Other]
refusal	accept	Joel; i have no ore; Refusal	[Accept]
offer	other	Cardlinger; anyone else?; Offer	[Other]
refusal	offer	Joel; nope; Refusal	[Offer]
offer	other	Cardlinger; wheat/wood for ore?; Offer	[Other]
refusal	accept	Euan; no ore.; Refusal	[Accept]
refusal	other	Cardlinger; sorry, no clay :(; Refusal	[Other]
refusal	offer	Euan; no clay :/ no clay :/; Refusal	[Offer]
accept	offer	Joel; yeah i can do that; Accept	[Offer]
refusal	other	Cardlinger; not a bit :(; Refusal	Offer: I have clay, what do you have to offer?
refusal	other	Joel; [no clay]; Refusal	[Other]
offer	other	Euan; Guessing noone has clay?; Offer	[Other]
refusal	offer	Joel; nope; Refusal	[Offer]
refusal	other	jon; nope nope; Refusal	[Other]
refusal	other	Cardlinger; 0 clay 0 clay; Refusal	[Other]
refusal	accept	Euan; No sheep/ore :/; Refusal	Accept
