true_act	pred_act	true_turn	pred_turn
accept	offer	Dave; yeah, go ahead; Accept	[Offer]
offer	offer	Dave; Still want to trade?; Offer	[Offer]
accept	offer	Tomm; Yes, do you still want to? do you still want to?; Accept	[Offer]
accept	offer	Dave; and yeah, and yeah, sure; Accept	[Offer]
offer	offer	Dave; actually, instead of sheep, do you have any wood or clay?; Offer	[Offer]
refusal	offer	Tomm; Ah, 'fraid not; Refusal	[Offer]
offer	counteroffer	Dave; rennoc?; Offer	Counteroffer
refusal	counteroffer	rennoc1; nope dont have either; Refusal	[Counteroffer]
refusal	counteroffer	Tomm; You just nicked my wheat :P; Refusal	Counteroffer
refusal	offer	Tomm; Not going to buy it back; Refusal	[Offer]
offer	offer	Dave; Want to buy it back? :D; Offer	[Offer]
offer	offer	Tomm; Anyone want anything for wood?; Offer	[Offer]
refusal	offer	rennoc1; dont have any, sorry; Refusal	[Offer]
offer	accept	Tomm; So no wood anyone? okay okay; Offer	[Accept]
refusal	offer	Dave; nope, sorry; Refusal	[Offer]
offer	offer	rennoc1; so anyone have any ore? I have sheep to spare; Offer	[Offer]
counteroffer	offer	Dave; I have wheat; Counteroffer	[Offer]
refusal	offer	Tomm; fraid not; Refusal	[Offer]
offer	offer	Dave; anyone need wheat?; Offer	[Offer]
refusal	offer	Tomm; Really not, sorry.; Refusal	[Offer]
offer	offer	Dave; rennoc?; Offer	[Offer]
refusal	offer	rennoc1; I'm fine for wheat at the mo; Refusal	[Offer]
counteroffer	offer	Tomm; What for?; Counteroffer	[Offer]
offer	offer	Dave; clay, I guess, or ore; Offer	[Offer]
offer	offer	Dave; or wood; Offer	[Offer]
counteroffer	counteroffer	Dave; sure, can you do 2 for 2, or do you just want 1 for 1; Counteroffer	[Counteroffer]
accept	counteroffer	Tomm; Just 1-4-1 I'm afraid; Accept	Counteroffer
accept	offer	Dave; fair enough; Accept	[Offer]
offer	offer	rennoc1; any spare ores anyone?; Offer	[Offer]
refusal	offer	Dave; afraid not, sorry; Refusal	[Offer]
refusal	offer	Tomm; None here either :(; Refusal	[Offer]
offer	offer	Dave; or a sheep; Offer	[Offer]
refusal	offer	Tomm; sorry :/; Refusal	[Offer]
offer	offer	rennoc1; anyone have any wood?; Offer	[Offer]
refusal	offer	Dave; nope, sorry; Refusal	[Offer]
refusal	offer	Tomm; I think we are all looking for it! I think we are all looking for it!; Refusal	[Offer]
offer	counteroffer	Dave; can anyone trade clay for ore; Offer	Counteroffer
offer	offer	Dave; as in, I give you the clay; Offer	[Offer]
refusal	offer	Tomm; No ore, sorry.; Refusal	[Offer]
refusal	offer	rennoc1; me neither me neither; Refusal	[Offer]
offer	offer	Dave; anyone got clay or ore they can swap for wheat?; Offer	[Offer]
offer	offer	Dave; clay or wood, rather; Offer	[Offer]
accept	offer	Tomm; Only got that one; Accept	[Offer]
offer	offer	Dave; could you, by any chance, use some fine high quality wheat; Offer	[Offer]
offer	offer	Dave; guaranteed to be 100% more edible than clay; Offer	[Offer]
accept	offer	Tomm; If I get more clay, perhaps... I can eat the sheep for now.; Accept	[Offer]
accept	offer	rennoc1; maybe but I have almost nothing but wheat to trade back; Accept	[Offer]
offer	offer	Dave; clay or wood rennoc?; Offer	[Offer]
offer	offer	Dave; either one; Offer	[Offer]
refusal	offer	rennoc1; unfortunately, neither one; Refusal	[Offer]
counteroffer	offer	rennoc1; tomm, could I give you 3 sheep for a clay and an ore?; Counteroffer	[Offer]
refusal	accept	Tomm; I don't have ore, I'm afraid!; Refusal	[Accept]
refusal	accept	Tomm; Well, as I say, don't have any ore at all; Refusal	[Accept]
counteroffer	offer	rennoc1; do you have any ores, dave?; Counteroffer	[Offer]
refusal	offer	Dave; lo; Refusal	[Offer]
refusal	offer	Dave; I don't, no; Refusal	[Offer]
offer	offer	Dave; I have wheat; Offer	[Offer]
offer	offer	Dave; but seriously, want to trade for some wheat?; Offer	[Offer]
accept	counteroffer	Dave; I do; Accept	[Counteroffer]
counteroffer	offer	Dave; ore for wood?; Counteroffer	[Offer]
counteroffer	counteroffer	rennoc1; if only... I have clay? I have clay?; Counteroffer	Counteroffer
accept	offer	Dave; yeah, go ahead yeah, go ahead; Accept	[Offer]
counteroffer	counteroffer	Tomm; I could offer things?; Counteroffer	[Counteroffer]
counteroffer	accept	Dave; wood?; Counteroffer	[Accept]
counteroffer	offer	Tomm; Ore?; Counteroffer	[Offer]
counteroffer	offer	Dave; clay rennoc; Counteroffer	[Offer]
counteroffer	accept	Dave; I have ore to trade (or wheat, always wheat) I have ore to trade (or wheat, always wheat); Counteroffer	[Accept]
offer	offer	rennoc1; tomm, do you have ore?; Offer	[Offer]
accept	counteroffer	Tomm; Yes, yes I do; Accept	Counteroffer
accept	offer	rennoc1; ok; Accept	[Offer]
offer	counteroffer	Dave; any wood around?; Offer	[Counteroffer]
refusal	offer	rennoc1; nope; Refusal	[Offer]
refusal	counteroffer	Tomm; Surprisingly I am bereft of sheep.; Refusal	Counteroffer
offer	offer	Dave; rennoc?; Offer	[Offer]
refusal	offer	rennoc1; sorry, no sheep; Refusal	[Offer]
offer	other	Tomm; Fancy some tasty ore?; Offer	[Other]
refusal	offer	Dave; I do not ^_^; Refusal	[Offer]
offer	offer	Tomm; How about clay?; Offer	[Offer]
refusal	offer	Dave; nope, sorry, I'm good for clay; Refusal	[Offer]
offer	offer	Dave; trade?; Offer	[Offer]
counteroffer	offer	Tomm; Tommville is amused by such base humour. Anyway, what will you offer for wood?; Counteroffer	[Offer]
offer	counteroffer	Dave; wheat?:D; Offer	[Counteroffer]
offer	counteroffer	Dave; or clay; Offer	[Counteroffer]
counteroffer	accept	rennoc1; anone have sheep; Counteroffer	[Accept]
refusal	offer	Tomm; Pfft, your pots are of no use.; Refusal	[Offer]
refusal	offer	Tomm; Sadly still no sheep :(; Refusal	[Offer]
offer	offer	Dave; wheat then?; Offer	Offer
refusal	offer	Tomm; Talk to rennoc first, it's his go :p; Refusal	[Offer]
accept	offer	rennoc1; yeah sure, could do with some wheat yeah sure, could do with some wheat; Accept	[Offer]
offer	offer	Dave; got wood?; Offer	[Offer]
refusal	offer	rennoc1; nope; Refusal	[Offer]
counteroffer	offer	Tomm; Dave - how many wheat would you give for 1 wood?; Counteroffer	[Offer]
offer	offer	Dave; I will give you one whole wheat; Offer	[Offer]
counteroffer	offer	Tomm; I must demand 2.; Counteroffer	[Offer]
counteroffer	refusal	rennoc1; i would give you 2 clay?; Counteroffer	[Refusal]
refusal	offer	Dave; I must refuse, on principle; Refusal	[Offer]
counteroffer	offer	Tomm; although I could offer you ore, Rennoc?; Counteroffer	[Offer]
counteroffer	offer	Tomm; depending on what you have; Counteroffer	[Offer]
counteroffer	offer	rennoc1; well... I've got some really good quality clay.; Counteroffer	[Offer]
offer	offer	Dave; I can give you one wheat and ore for wood; Offer	[Offer]
refusal	accept	Tomm; Don't want ore.; Refusal	[Accept]
counteroffer	counteroffer	Tomm; Rennoc what can you offer me for wood?; Counteroffer	Counteroffer
counteroffer	offer	rennoc1; how about 4 clay for 1 wood and 1 ore?; Counteroffer	[Offer]
counteroffer	offer	Tomm; Dave... wood for a wheat?; Counteroffer	[Offer]
accept	offer	Dave; sure; Accept	[Offer]
offer	offer	rennoc1; can you give wheat to me, dave?; Offer	[Offer]
counteroffer	offer	rennoc1; for clay?; Counteroffer	[Offer]
refusal	offer	Dave; I'm good for clay, thanks; Refusal	[Offer]
offer	offer	rennoc1; any one have sheep?; Offer	[Offer]
offer	counteroffer	Tomm; Rennoc... I have sheep now?; Offer	[Counteroffer]
offer	offer	Tomm; Got any wheat? :P; Offer	[Offer]
refusal	accept	Dave; nooooooo; Refusal	[Accept]
counteroffer	offer	rennoc1; nope sorry. I could spare some clay though; Counteroffer	[Offer]
counteroffer	counteroffer	Tomm; 1 clay for 1 sheep?; Counteroffer	[Counteroffer]
accept	accept	rennoc1; thanks; Accept	[Accept]
offer	offer	Dave; anyone got wood or sheep to trade?; Offer	[Offer]
counteroffer	offer	rennoc1; well, I am going to have to go in 5-10 mins, so before I do does anyone want any of my resources; Counteroffer	[Offer]
offer	offer	Dave; do you have any wood or sheep rennoc?; Offer	[Offer]
accept	offer	rennoc1; both; Accept	[Offer]
offer	offer	Dave; 1 ore and 1 wheat for 1 wood and 1 sheep? 1 ore and 1 wheat for 1 wood and 1 sheep?; Offer	[Offer]
counteroffer	counteroffer	rennoc1; how about this.; Counteroffer	Counteroffer
refusal	offer	Dave; don't have 2 wheat; Refusal	[Offer]
counteroffer	offer	rennoc1; I really need to head off, what do you need guys? i have 5 clay, 1 ore, 2 sheep, 1 wood.; Counteroffer	[Offer]
offer	offer	Dave; sheep, wood; Offer	[Offer]
counteroffer	other	rennoc1; how about you tomm?; Counteroffer	[Other]
counteroffer	offer	Tomm; Feel free to fire me the clay; Counteroffer	[Offer]
counteroffer	offer	rennoc1; ok it turns out you have to give me something in a trade; Counteroffer	[Offer]
counteroffer	counteroffer	Dave; a clay?; Counteroffer	[Counteroffer]
counteroffer	offer	rennoc1; have anything you can spare for the trade tomm?; Counteroffer	[Offer]
refusal	counteroffer	Tomm; not realy, just ditch it; Refusal	[Counteroffer]
refusal	counteroffer	Thomas; no  thanks; Refusal	[Counteroffer]
offer	counteroffer	Cat; wood for wheat; Offer	Counteroffer
offer	offer	Cat; thanks; Offer	[Offer]
offer	offer	Thomas; sorry clay; Offer	[Offer]
refusal	counteroffer	william; no; Refusal	Counteroffer
offer	offer	Cat; anyone wants an ore?; Offer	[Offer]
refusal	offer	Thomas; nope; Refusal	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	offer	Cat; for a wood; Offer	[Offer]
refusal	offer	Thomas; none; Refusal	[Offer]
accept	offer	Cat; yes; Accept	[Offer]
offer	offer	william; what do you want for it?; Offer	[Offer]
accept	offer	william; i can give you wood!; Accept	[Offer]
offer	counteroffer	Cat; I can echange ore for wood though; Offer	[Counteroffer]
offer	offer	Cat; give ore, receive wood; Offer	[Offer]
accept	other	william; i'm in i'm in; Accept	[Other]
offer	counteroffer	Cat; I mean I can offer ore; Offer	[Counteroffer]
offer	counteroffer	Cat; if you can give me wood; Offer	[Counteroffer]
accept	counteroffer	william; ok.  i just got the speech bubble message wrong... i just got the speech bubble message wrong...; Accept	[Counteroffer]
refusal	offer	william; none; Refusal	[Offer]
refusal	counteroffer	Cat; no sorry; Refusal	[Counteroffer]
offer	offer	Thomas; sheep again anyone?; Offer	[Offer]
offer	offer	Thomas; or clay; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	william; n n; Refusal	[Offer]
refusal	offer	Cat; no no; Refusal	[Offer]
offer	offer	william; can someone give me an ore??; Offer	[Offer]
offer	offer	william; wheat or wood; Offer	[Offer]
accept	counteroffer	Thomas; sure; Accept	Counteroffer
offer	counteroffer	Cat; how about sheep or clar?; Offer	Counteroffer
offer	offer	Thomas; wheat please; Offer	[Offer]
offer	other	Cat; i can offer ore for sheep or clay; Offer	[Other]
offer	offer	Cat; or wheet for the same; Offer	[Offer]
offer	offer	Cat; anyone for ore or what?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	offer	Thomas; i have ore; Offer	[Offer]
offer	offer	Thomas; I need sheep; Offer	[Offer]
offer	offer	Thomas; or clay; Offer	[Offer]
offer	offer	Cat; I mean I have those to offer; Offer	[Offer]
offer	offer	Cat; I need sheep; Offer	[Offer]
offer	offer	Cat; or clary; Offer	[Offer]
refusal	counteroffer	Thomas; no  thanks; Refusal	Counteroffer
offer	offer	Cat; clay; Offer	[Offer]
offer	offer	Cat; then anyone wants a wood for an ore? then anyone wants a wood for an ore?; Offer	[Offer]
refusal	counteroffer	william; no; Refusal	[Counteroffer]
refusal	offer	Thomas; n; Refusal	[Offer]
offer	offer	Cat; I can give you a wheat; Offer	[Offer]
refusal	other	william; cant; Refusal	[Other]
offer	accept	Cat; wood?; Offer	[Accept]
refusal	offer	Thomas; no  no  thanks; Refusal	[Offer]
offer	offer	Cat; anyone can give me ore?  (for wood); Offer	[Offer]
refusal	accept	Thomas; no; Refusal	[Accept]
offer	offer	Cat; anyone would like to receive a wood for an ore?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
accept	offer	Thomas; yes please; Accept	[Offer]
offer	offer	william; i will take anyone's sheep though; Offer	[Offer]
refusal	offer	Cat; don't have a sheep; Refusal	[Offer]
refusal	offer	Thomas; none here either none here either; Refusal	[Offer]
offer	offer	Cat; anyone wants wood?; Offer	[Offer]
refusal	counteroffer	Thomas; n; Refusal	[counteroffer]
offer	offer	william; 2 wood?; Offer	[Offer]
offer	offer	Cat; one wood for clay; Offer	[Offer]
refusal	counteroffer	william; hmm, no sorry hmm, no sorry; Refusal	Counteroffer
counteroffer	offer	Cat; or ore; Counteroffer	[Offer]
offer	offer	william; i will only take two wood,  and give 1 ore; Offer	[Offer]
refusal	offer	Cat; no  sorry; Refusal	[Offer]
offer	other	Cat; one wood though; Offer	[Other]
refusal	offer	william; no thx; Refusal	[Offer]
refusal	offer	Thomas; none here; Refusal	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	offer	Cat; I have one wood to exchange; Offer	[Offer]
offer	offer	Cat; any takers?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	counteroffer	Cat; for sheep, wheat or clary; Offer	[Counteroffer]
offer	other	Thomas; can I buy a sheep for two ore?; Offer	[Other]
refusal	refusal	william; have none; Refusal	[Refusal]
refusal	accept	Thomas; no  thanks; Refusal	[Accept]
offer	offer	william; can you give me sheep or wood?; Offer	[Offer]
counteroffer	offer	Cat; I can give you one wood; Counteroffer	[Offer]
accept	counteroffer	william; k; Accept	[Counteroffer]
offer	offer	Cat; I'd like clay; Offer	[Offer]
refusal	offer	Thomas; sorry; Refusal	[Offer]
refusal	counteroffer	william; sry; Refusal	Counteroffer
offer	offer	Cat; or sheep; Offer	[Offer]
refusal	offer	william; nope; Refusal	[Offer]
refusal	offer	Thomas; can't; Refusal	[Offer]
offer	offer	Thomas; for anything; Offer	[Offer]
counteroffer	offer	william; wheat?; Counteroffer	[Offer]
counteroffer	offer	Thomas; 3 ore for a wheat?; Counteroffer	[Offer]
accept	counteroffer	Cat; ok; Accept	Counteroffer
accept	offer	william; i will do it; Accept	[Offer]
offer	offer	Cat; I can give wheat; Offer	[Offer]
refusal	counteroffer	william; na; Refusal	Counteroffer
refusal	offer	Thomas; sorry nope; Refusal	[Offer]
offer	offer	Cat; can someone give me a sheep?; Offer	[Offer]
refusal	offer	william; nope; Refusal	[Offer]
refusal	offer	Thomas; n; Refusal	[Offer]
accept	counteroffer	william; then yes; Accept	[Counteroffer]
accept	offer	william; k; Accept	[Offer]
offer	counteroffer	Thomas; can I buy wood for 1 ore?; Offer	Counteroffer
refusal	offer	william; hav none; Refusal	[Offer]
refusal	refusal	Cat; no  sorry; Refusal	[Refusal]
offer	offer	william; does someone need clay?; Offer	[Offer]
offer	counteroffer	william; i will take sheep or ore; Offer	Counteroffer
counteroffer	counteroffer	Cat; I can trade wood; Counteroffer	[Counteroffer]
refusal	accept	Thomas; nope; Refusal	[Accept]
counteroffer	counteroffer	Cat; for clay; Counteroffer	Counteroffer
accept	offer	william; k; Accept	[Offer]
counteroffer	offer	Cat; or ore; Counteroffer	[Offer]
accept	offer	Thomas; yes please; Accept	[Offer]
offer	offer	Cat; I need clay or ore; Offer	[Offer]
counteroffer	offer	Thomas; I can give an ore; Counteroffer	[Offer]
counteroffer	refusal	Thomas; or a clay; Counteroffer	[Refusal]
offer	offer	Cat; or a sheep!; Offer	[Offer]
refusal	counteroffer	Thomas; impossible...; Refusal	[Counteroffer]
offer	counteroffer	Cat; let's do the clay let's do the clay; Offer	[Counteroffer]
accept	offer	Thomas; k; Accept	[Offer]
offer	accept	Cat; would you like one more what for an ore?; Offer	[Accept]
counteroffer	offer	Thomas; one more wheat?; Counteroffer	[Offer]
accept	accept	Cat; one wheat; Accept	[Accept]
accept	counteroffer	Thomas; kk; Accept	Counteroffer
offer	offer	Cat; for ore; Offer	[Offer]
counteroffer	offer	william; if you give me wood; Counteroffer	[Offer]
refusal	counteroffer	Thomas; not me; Refusal	Counteroffer
offer	refusal	Cat; for two ore?; Offer	[Refusal]
accept	counteroffer	william; k; Accept	Counteroffer
offer	offer	Joel; or clay sorry; Offer	[Offer]
refusal	other	Cardlinger; nope :(; Refusal	[Other]
refusal	offer	jon; no; Refusal	[Offer]
offer	offer	Joel; I am willing to do wheat --> clay,  or wheat for ore; Offer	[Offer]
offer	offer	Joel; do you want to trade?; Offer	[Offer]
counteroffer	offer	Euan; Whatcha got?; Counteroffer	[Offer]
offer	offer	Joel; wheat; Offer	[Offer]
accept	offer	Euan; I can wheat for clay.; Accept	[Offer]
accept	counteroffer	Joel; awesome; Accept	Counteroffer
refusal	offer	Joel; nope; Refusal	[Offer]
refusal	offer	Cardlinger; lol sorry no; Refusal	[Offer]
refusal	offer	Joel; nope; Refusal	[Offer]
accept	offer	Cardlinger; i got clay; Accept	[Offer]
offer	offer	Euan; "Anyone got wood for sheep?" :D; Offer	[Offer]
refusal	offer	Cardlinger; lamentably I am sheepless; Refusal	[Offer]
refusal	offer	Joel; same here same here; Refusal	[Offer]
refusal	offer	jon; can't sorry; Refusal	[Offer]
offer	offer	Euan; Sheep for wood? Sheep for wood?; Offer	[Offer]
refusal	counteroffer	Cardlinger; i'm after wheat, i am afraid; Refusal	Counteroffer
refusal	offer	Joel; I dont have sheep or wood Euan; Refusal	[Offer]
offer	offer	Euan; Hm. I can give you wheat for wood.; Offer	[Offer]
counteroffer	offer	Cardlinger; i have a clay or a wood i'm happy to dispense for wheat; Counteroffer	[Offer]
accept	offer	Euan; Wood sounds good; Accept	[Offer]
accept	offer	Cardlinger; kk well kk well if you're both after wood for wheat i'll go with Euan this time; Accept	[Offer]
offer	offer	Joel; or wood?; Offer	[Offer]
refusal	offer	Cardlinger; nope, sorry :(; Refusal	[Offer]
offer	offer	Joel; jon?; Offer	[Offer]
accept	other	jon; i got ore; Accept	[Other]
offer	offer	Joel; I'll give you a wheat?; Offer	[Offer]
accept	accept	jon; sure!; Accept	[Accept]
offer	offer	Joel; if you have another ore i can do it again; Offer	[Offer]
refusal	offer	jon; no I'm done; Refusal	[Offer]
offer	offer	Cardlinger; anyone got a wood they'd like to trade for ore?; Offer	[Offer]
refusal	offer	jon; nope sorry; Refusal	[Offer]
offer	offer	Cardlinger; or a wood for wheat; Offer	[Offer]
counteroffer	counteroffer	Joel; do you have any ore?; Counteroffer	[Counteroffer]
accept	offer	Cardlinger; i has ore; Accept	[Offer]
counteroffer	offer	Joel; i'll give you a wheat for the ore?; Counteroffer	[Offer]
refusal	counteroffer	Cardlinger; i'm after wood i am afraid :D; Refusal	Counteroffer
accept	offer	Joel; ok i can do a wood for ore; Accept	[Offer]
refusal	counteroffer	Cardlinger; apologies, am clayless :(; Refusal	Counteroffer
refusal	offer	Joel; same here same here; Refusal	[Offer]
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	offer	Joel; ore?; Offer	[Offer]
refusal	offer	Cardlinger; nope; Refusal	[Offer]
offer	offer	Joel; euan?; Offer	[Offer]
offer	offer	Joel; i'll trade clay for ore; Offer	[Offer]
accept	offer	Euan; Sure, I'll clay for ore; Accept	[Offer]
offer	offer	Euan; Now... anyone got any wood?; Offer	[Offer]
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	offer	Euan; I'll give you sheep for it?; Offer	[Offer]
offer	accept	Euan; Or an ore.; Offer	[Accept]
refusal	offer	Joel; i have no cards; Refusal	[Offer]
offer	refusal	Euan; Or..clay.; Offer	[Refusal]
counteroffer	counteroffer	Cardlinger; 1 sheep for 1 wood is that?; Counteroffer	[Counteroffer]
accept	offer	Euan; Sure.; Accept	[Offer]
counteroffer	offer	Cardlinger; how many wood you after?; Counteroffer	[Offer]
offer	counteroffer	Euan; Just the one for now; Offer	[Counteroffer]
counteroffer	offer	Cardlinger; your clay for my wood?; Counteroffer	[Offer]
accept	counteroffer	Euan; Yes; Accept	[Counteroffer]
offer	offer	Euan; So do you want the clay or the sheep? So do you want the clay or the sheep?; Offer	[Offer]
accept	offer	Cardlinger; clay plz; Accept	[Offer]
offer	offer	Euan; Or if you want we could do that now too; Offer	[Offer]
refusal	offer	Cardlinger; not just yet :); Refusal	[Offer]
offer	other	Cardlinger; anyone want wheat or wood for a clay?; Offer	[Other]
refusal	counteroffer	Joel; i have no cards; Refusal	[Counteroffer]
offer	offer	Cardlinger; E/J?; Offer	[Offer]
refusal	offer	jon; I'm out too; Refusal	[Offer]
refusal	offer	Euan; Fresh out :/; Refusal	[Offer]
accept	counteroffer	Euan; Sure, Joel.; Accept	Counteroffer
offer	offer	Euan; Anyhoo. Clay, anyone?; Offer	[Offer]
refusal	offer	Joel; havent had clay in awhile; Refusal	[Offer]
refusal	offer	Cardlinger; none, sorry :(; Refusal	[Offer]
offer	offer	Euan; Any ore for my sheep?; Offer	[Offer]
refusal	counteroffer	Cardlinger; no ore, i lament :(; Refusal	Counteroffer
offer	offer	Cardlinger; anyone want wheat or wood for sheep?; Offer	[Offer]
offer	counteroffer	Cardlinger; or for clay indeed; Offer	Counteroffer
refusal	counteroffer	jon; sorry; Refusal	Counteroffer
offer	offer	Cardlinger; E/J?; Offer	[Offer]
refusal	offer	Joel; got nothing; Refusal	[Offer]
offer	offer	Cardlinger; E?; Offer	[Offer]
offer	offer	Cardlinger; mutton man?; Offer	[Offer]
offer	offer	Cardlinger; wheat or wood for clay or sheep is my seekings; Offer	[Offer]
offer	offer	Cardlinger; do you have clay or sheep and fancy wood or wheat?; Offer	[Offer]
accept	offer	Euan; I can give some sheep for some wood; Accept	[Offer]
offer	offer	Cardlinger; 1:1?; Offer	[Offer]
accept	accept	Euan; Sounds good; Accept	[Accept]
offer	offer	Cardlinger; anyone wheat for clay?; Offer	[Offer]
refusal	offer	Joel; strangely i have no wheat; Refusal	[Offer]
refusal	offer	jon; no wheat; Refusal	[Offer]
refusal	offer	Joel; and also no clay; Refusal	[Offer]
offer	offer	Cardlinger; sorry i have wheat, it's clay i fancy; Offer	[Offer]
offer	offer	Cardlinger; will offer 3 wheat for 2 clay, if someone is rich in it?; Offer	[Offer]
refusal	counteroffer	jon; sorry; Refusal	[Counteroffer]
refusal	offer	Joel; sorry; Refusal	[Offer]
offer	offer	Joel; ok does anyone have clay?; Offer	[Offer]
refusal	offer	Cardlinger; nope, sorry; Refusal	[Offer]
refusal	offer	jon; no no; Refusal	[Offer]
refusal	offer	Euan; Nope :/ Nope :/; Refusal	[Offer]
offer	offer	Joel; or sheep?; Offer	[Offer]
refusal	offer	Euan; Amazingly, no o.O; Refusal	[Offer]
refusal	offer	jon; also out; Refusal	[Offer]
offer	offer	Euan; Anyone have an ore for a wheat?; Offer	[Offer]
refusal	offer	Cardlinger; sorry, I'm all wheaty; Refusal	[Offer]
refusal	offer	Joel; same same; Refusal	[Offer]
refusal	offer	jon; no; Refusal	[Offer]
offer	offer	Euan; Meh. Anyone got clay?; Offer	[Offer]
refusal	offer	Joel; no; Refusal	[Offer]
offer	offer	jon; there's no clay right?; Offer	[Offer]
refusal	offer	Cardlinger; I have none; Refusal	[Offer]
refusal	offer	Euan; yeah, noone has clay :/; Refusal	[Offer]
offer	offer	Joel; i will give ore; Offer	[Offer]
accept	other	Euan; I can do that; Accept	[Offer] 
offer	offer	Euan; So, got clay? :P; Offer	[Offer]
refusal	offer	Joel; haha no still; Refusal	[Offer]
refusal	offer	Cardlinger; soooooon; Refusal	[Offer]
refusal	offer	Cardlinger; soooooon; Refusal	[Offer]
offer	offer	Euan; Anyone got any ore?; Offer	[Offer]
refusal	offer	Joel; nope; Refusal	[Offer]
accept	offer	Cardlinger; only the 1; Accept	[Offer]
refusal	offer	Joel; havent had it in awhile; Refusal	[Offer]
counteroffer	offer	Cardlinger; what do you have to offer?; Counteroffer	[Offer]
counteroffer	offer	Euan; Sheep, wheat, or wood, currently.; Counteroffer	[Offer]
refusal	counteroffer	Cardlinger; afraid I can't help - if it trade my ore for the sheep i can't buy a card :(; Refusal	Counteroffer
offer	offer	Cardlinger; anyone want wheat or wood for an ore?; Offer	[Offer]
refusal	offer	Euan; No ore here; Refusal	[Offer]
accept	other	jon; I'll take a wheat for an ore; Accept	[Other]
refusal	counteroffer	Joel; i have no ore; Refusal	Counteroffer
offer	offer	Cardlinger; anyone else?; Offer	[Offer]
refusal	offer	Joel; nope; Refusal	[Offer]
offer	offer	Cardlinger; wheat/wood for ore?; Offer	[Offer]
refusal	accept	Euan; no ore.; Refusal	[Accept]
refusal	offer	Cardlinger; sorry, no clay :(; Refusal	[Offer]
refusal	offer	Euan; no clay :/ no clay :/; Refusal	[Offer]
accept	offer	Joel; yeah i can do that; Accept	[Offer]
refusal	offer	Cardlinger; not a bit :(; Refusal	[Offer]
refusal	offer	Joel; [no clay]; Refusal	[Offer]
offer	offer	Euan; Guessing noone has clay?; Offer	[Offer]
refusal	counteroffer	Joel; nope; Refusal	Counteroffer
refusal	offer	jon; nope nope; Refusal	[Offer]
refusal	offer	Cardlinger; 0 clay 0 clay; Refusal	[Offer]
refusal	counteroffer	Euan; No sheep/ore :/; Refusal	[Counteroffer]
