true_act	pred_act	true_turn	pred_turn
refusal	offer	Tomm; fraid not; Refusal	[Offer]
offer	accept	Dave; anyone need wheat?; Offer	[Accept]
refusal	other	Tomm; Really not, sorry.; Refusal	[Offer] Player 1: I could use some wheat, what are you looking for in exchange?
offer	other	Dave; rennoc?; Offer	[Other]
refusal	other	rennoc1; I'm fine for wheat at the mo; Refusal	[Other]
counteroffer	other	Tomm; What for?; Counteroffer	[Offer] player_1: I could use some wheat, what are you looking for in return?
offer	other	Dave; clay, I guess, or ore; Offer	[Other]
offer	offer	Dave; or wood; Offer	[Offer]
counteroffer	accept	Dave; sure, can you do 2 for 2, or do you just want 1 for 1; Counteroffer	[Accept]
accept	accept	Tomm; Just 1-4-1 I'm afraid; Accept	[Accept]
accept	offer	Dave; fair enough; Accept	[Offer]
offer	offer	rennoc1; any spare ores anyone?; Offer	[Offer]
refusal	offer	Dave; afraid not, sorry; Refusal	[Offer]
refusal	offer	Tomm; None here either :(; Refusal	[Offer]
offer	accept	Dave; or a sheep; Offer	[Accept]
refusal	other	Tomm; sorry :/; Refusal	[Other]
offer	counteroffer	rennoc1; anyone have any wood?; Offer	[Counteroffer]
refusal	offer	Dave; nope, sorry; Refusal	[Offer]
refusal	other	Tomm; I think we are all looking for it! I think we are all looking for it!; Refusal	[Other]
offer	other	Dave; can anyone trade clay for ore; Offer	[Other]
offer	offer	Dave; as in, I give you the clay; Offer	[Offer]
refusal	offer	Tomm; No ore, sorry.; Refusal	[Offer]
refusal	offer	rennoc1; me neither me neither; Refusal	[Offer]
offer	other	Dave; anyone got clay or ore they can swap for wheat?; Offer	[Other]
offer	other	Dave; clay or wood, rather; Offer	[Offer] Player_1: I have some ore, I can trade you for wheat.
accept	other	Tomm; Only got that one; Accept	[player_0: Other]
offer	offer	Dave; could you, by any chance, use some fine high quality wheat; Offer	[Offer]
offer	offer	Dave; guaranteed to be 100% more edible than clay; Offer	[Offer]
accept	other	Tomm; If I get more clay, perhaps... I can eat the sheep for now.; Accept	[Other]
accept	other	rennoc1; maybe but I have almost nothing but wheat to trade back; Accept	[Other]
offer	offer	Dave; clay or wood rennoc?; Offer	[Offer]
offer	offer	Dave; either one; Offer	[Offer]
refusal	offer	rennoc1; unfortunately, neither one; Refusal	[Offer]
counteroffer	offer	rennoc1; tomm, could I give you 3 sheep for a clay and an ore?; Counteroffer	[Offer]
refusal	refusal	Tomm; I don't have ore, I'm afraid!; Refusal	[Refusal]
refusal	other	Tomm; Well, as I say, don't have any ore at all; Refusal	[Other]
counteroffer	other	rennoc1; do you have any ores, dave?; Counteroffer	[Other]
refusal	refusal	Dave; lo; Refusal	[Refusal]
refusal	other	Dave; I don't, no; Refusal	[Other]
offer	other	Dave; I have wheat; Offer	[Other]
offer	offer	Dave; but seriously, want to trade for some wheat?; Offer	[Offer]
accept	offer	Dave; I do; Accept	[Offer]
counteroffer	offer	Dave; ore for wood?; Counteroffer	[Offer]
counteroffer	accept	rennoc1; if only... I have clay? I have clay?; Counteroffer	[Accept]
accept	other	Dave; yeah, go ahead yeah, go ahead; Accept	[Other]
counteroffer	other	Tomm; I could offer things?; Counteroffer	[Other]
counteroffer	other	Dave; wood?; Counteroffer	[Other] Player_1: Yes, what do you have in mind?
counteroffer	offer	Tomm; Ore?; Counteroffer	[Offer]
counteroffer	offer	Dave; clay rennoc; Counteroffer	[Offer]
counteroffer	offer	Dave; I have ore to trade (or wheat, always wheat) I have ore to trade (or wheat, always wheat); Counteroffer	[Offer]
offer	other	rennoc1; tomm, do you have ore?; Offer	[Offer] 
player_2: I'm interested in your ore, I can offer you two sheep for it.
accept	other	Tomm; Yes, yes I do; Accept	[Offer] player_1: I have ore, but what are you willing to trade for it?
accept	offer	rennoc1; ok; Accept	[Offer]
offer	other	Dave; any wood around?; Offer	[Other]
refusal	offer	rennoc1; nope; Refusal	[Offer]
refusal	offer	Tomm; Surprisingly I am bereft of sheep.; Refusal	[Offer]
offer	other	Dave; rennoc?; Offer	[Other]
refusal	accept	rennoc1; sorry, no sheep; Refusal	[Accept]
offer	other	Tomm; Fancy some tasty ore?; Offer	[Other]
refusal	other	Dave; I do not ^_^; Refusal	[player_1] Accept
offer	other	Tomm; How about clay?; Offer	[Other]
refusal	offer	Dave; nope, sorry, I'm good for clay; Refusal	[Offer]
offer	other	Dave; trade?; Offer	[Other]
counteroffer	other	Tomm; Tommville is amused by such base humour. Anyway, what will you offer for wood?; Counteroffer	[Other]
offer	other	Dave; wheat?:D; Offer	[Offer] player_1: I can offer you 1 wheat and 1 sheep for your wood.
offer	accept	Dave; or clay; Offer	[Accept]
counteroffer	offer	rennoc1; anone have sheep; Counteroffer	[Offer]
refusal	offer	Tomm; Pfft, your pots are of no use.; Refusal	[Offer]
refusal	other	Tomm; Sadly still no sheep :(; Refusal	[Other]
offer	other	Dave; wheat then?; Offer	[Other]
refusal	offer	Tomm; Talk to rennoc first, it's his go :p; Refusal	[Offer]
accept	other	rennoc1; yeah sure, could do with some wheat yeah sure, could do with some wheat; Accept	[Other]
offer	offer	Dave; got wood?; Offer	[Offer]
refusal	other	rennoc1; nope; Refusal	[Other]
counteroffer	other	Tomm; Dave - how many wheat would you give for 1 wood?; Counteroffer	[Other]
offer	counteroffer	Dave; I will give you one whole wheat; Offer	[Counteroffer]
counteroffer	counteroffer	Tomm; I must demand 2.; Counteroffer	[Counteroffer]
counteroffer	offer	rennoc1; i would give you 2 clay?; Counteroffer	[Offer]
refusal	other	Dave; I must refuse, on principle; Refusal	[Other]
counteroffer	offer	Tomm; although I could offer you ore, Rennoc?; Counteroffer	[Offer]
counteroffer	other	Tomm; depending on what you have; Counteroffer	Offer: I could trade you some wood for ore, player_0.
counteroffer	other	rennoc1; well... I've got some really good quality clay.; Counteroffer	[Other]
offer	other	Dave; I can give you one wheat and ore for wood; Offer	[Other]
refusal	counteroffer	Tomm; Don't want ore.; Refusal	[Counteroffer]
counteroffer	offer	Tomm; Rennoc what can you offer me for wood?; Counteroffer	[Offer]
counteroffer	other	rennoc1; how about 4 clay for 1 wood and 1 ore?; Counteroffer	[player_1]: I can offer you 1 brick and 1 wheat for 2 wood. [Counteroffer]
counteroffer	accept	Tomm; Dave... wood for a wheat?; Counteroffer	[Accept]
accept	other	Dave; sure; Accept	[Other]
offer	other	rennoc1; can you give wheat to me, dave?; Offer	[Other]
counteroffer	other	rennoc1; for clay?; Counteroffer	[Other]
refusal	counteroffer	Dave; I'm good for clay, thanks; Refusal	[Counteroffer]
offer	other	rennoc1; any one have sheep?; Offer	[Other]
offer	other	Tomm; Rennoc... I have sheep now?; Offer	[Other]
offer	other	Tomm; Got any wheat? :P; Offer	[Other]
refusal	offer	Dave; nooooooo; Refusal	[Offer]
counteroffer	other	rennoc1; nope sorry. I could spare some clay though; Counteroffer	[Other]
counteroffer	offer	Tomm; 1 clay for 1 sheep?; Counteroffer	[Offer]
accept	refusal	rennoc1; thanks; Accept	[Refusal]
offer	offer	Dave; anyone got wood or sheep to trade?; Offer	[Offer]
counteroffer	offer	rennoc1; well, I am going to have to go in 5-10 mins, so before I do does anyone want any of my resources; Counteroffer	[Offer]
offer	counteroffer	Dave; do you have any wood or sheep rennoc?; Offer	[Counteroffer]
accept	offer	rennoc1; both; Accept	[Offer]
offer	offer	Dave; 1 ore and 1 wheat for 1 wood and 1 sheep? 1 ore and 1 wheat for 1 wood and 1 sheep?; Offer	[Offer]
counteroffer	counteroffer	rennoc1; how about this.; Counteroffer	[Counteroffer]
refusal	offer	Dave; don't have 2 wheat; Refusal	[Offer]
counteroffer	accept	rennoc1; I really need to head off, what do you need guys? i have 5 clay, 1 ore, 2 sheep, 1 wood.; Counteroffer	[Accept]
offer	offer	Dave; sheep, wood; Offer	[Offer]
counteroffer	accept	rennoc1; how about you tomm?; Counteroffer	[Accept]
counteroffer	offer	Tomm; Feel free to fire me the clay; Counteroffer	[Offer]
counteroffer	offer	rennoc1; ok it turns out you have to give me something in a trade; Counteroffer	[Offer]
counteroffer	offer	Dave; a clay?; Counteroffer	[Offer]
counteroffer	offer	rennoc1; have anything you can spare for the trade tomm?; Counteroffer	[Offer]
refusal	offer	Tomm; not realy, just ditch it; Refusal	[Offer]
refusal	counteroffer	Thomas; no  thanks; Refusal	[Counteroffer]
offer	offer	Cat; wood for wheat; Offer	[Offer]
offer	offer	Cat; thanks; Offer	[Offer]
offer	accept	Thomas; sorry clay; Offer	[Accept]
refusal	offer	william; no; Refusal	[Offer]
offer	offer	Cat; anyone wants an ore?; Offer	[Offer]
refusal	other	Thomas; nope; Refusal	[Other]
refusal	offer	william; no; Refusal	[Offer]
offer	other	Cat; for a wood; Offer	[Other]
refusal	offer	Thomas; none; Refusal	[Offer]
accept	offer	Cat; yes; Accept	[Offer]
offer	offer	william; what do you want for it?; Offer	[Offer]
accept	offer	william; i can give you wood!; Accept	[Offer]
offer	counteroffer	Cat; I can echange ore for wood though; Offer	[Counteroffer]
offer	offer	Cat; give ore, receive wood; Offer	[Offer]
accept	offer	william; i'm in i'm in; Accept	[Offer]
offer	other	Cat; I mean I can offer ore; Offer	[Other]
offer	other	Cat; if you can give me wood; Offer	[Other]
accept	offer	william; ok.  i just got the speech bubble message wrong... i just got the speech bubble message wrong...; Accept	[Offer]
refusal	offer	william; none; Refusal	[Offer]
refusal	other	Cat; no sorry; Refusal	[player_4] Offer
offer	offer	Thomas; sheep again anyone?; Offer	[Offer]
offer	offer	Thomas; or clay; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	william; n n; Refusal	[Offer]
refusal	offer	Cat; no no; Refusal	[Offer]
offer	other	william; can someone give me an ore??; Offer	[Other]
offer	accept	william; wheat or wood; Offer	[Accept]
accept	other	Thomas; sure; Accept	[Other]
offer	accept	Cat; how about sheep or clar?; Offer	[Accept]
offer	offer	Thomas; wheat please; Offer	[Offer]
offer	other	Cat; i can offer ore for sheep or clay; Offer	[Other]
offer	counteroffer	Cat; or wheet for the same; Offer	[Counteroffer]
offer	offer	Cat; anyone for ore or what?; Offer	[Offer]
refusal	other	william; no; Refusal	[player_1]: I can trade you a wheat for ore. [Counteroffer]
offer	other	Thomas; i have ore; Offer	[Other]
offer	offer	Thomas; I need sheep; Offer	[Offer]
offer	offer	Thomas; or clay; Offer	[Offer]
offer	offer	Cat; I mean I have those to offer; Offer	[Offer]
offer	offer	Cat; I need sheep; Offer	[Offer]
offer	offer	Cat; or clary; Offer	[Offer]
refusal	other	Thomas; no  thanks; Refusal	[Other]
offer	other	Cat; clay; Offer	[Other]
offer	offer	Cat; then anyone wants a wood for an ore? then anyone wants a wood for an ore?; Offer	[Offer]
refusal	other	william; no; Refusal	[Accept] player_1: I'll trade you an ore for a wood.
refusal	offer	Thomas; n; Refusal	[Offer]
offer	offer	Cat; I can give you a wheat; Offer	[Offer]
refusal	offer	william; cant; Refusal	[Offer]
offer	offer	Cat; wood?; Offer	[Offer]
refusal	offer	Thomas; no  no  thanks; Refusal	[Offer]
offer	offer	Cat; anyone can give me ore?  (for wood); Offer	[Offer]
refusal	counteroffer	Thomas; no; Refusal	[Counteroffer]
offer	other	Cat; anyone would like to receive a wood for an ore?; Offer	[Other]
refusal	other	william; no; Refusal	[Other]
accept	other	Thomas; yes please; Accept	[Other]
offer	offer	william; i will take anyone's sheep though; Offer	[Offer]
refusal	offer	Cat; don't have a sheep; Refusal	[Offer]
refusal	offer	Thomas; none here either none here either; Refusal	[Offer]
offer	counteroffer	Cat; anyone wants wood?; Offer	[Counteroffer]
refusal	counteroffer	Thomas; n; Refusal	[Counteroffer]
offer	offer	william; 2 wood?; Offer	[Offer]
offer	accept	Cat; one wood for clay; Offer	[Accept]
refusal	accept	william; hmm, no sorry hmm, no sorry; Refusal	[Accept]
counteroffer	offer	Cat; or ore; Counteroffer	[Offer]
offer	offer	william; i will only take two wood,  and give 1 ore; Offer	[Offer]
refusal	offer	Cat; no  sorry; Refusal	[Offer]
offer	offer	Cat; one wood though; Offer	[Offer]
refusal	offer	william; no thx; Refusal	[Offer]
refusal	other	Thomas; none here; Refusal	[Offer] - player_1: I have extra clay, what do you have to trade for it?
refusal	offer	william; no; Refusal	[Offer]
offer	offer	Cat; I have one wood to exchange; Offer	[Offer]
offer	other	Cat; any takers?; Offer	[Other]
refusal	other	william; no; Refusal	[Offer] "I can trade you 1 sheep for 1 brick."
offer	offer	Cat; for sheep, wheat or clary; Offer	[Offer]
offer	offer	Thomas; can I buy a sheep for two ore?; Offer	[Offer]
refusal	refusal	william; have none; Refusal	[Refusal]
refusal	offer	Thomas; no  thanks; Refusal	[Offer]
offer	offer	william; can you give me sheep or wood?; Offer	[Offer]
counteroffer	offer	Cat; I can give you one wood; Counteroffer	[Offer]
accept	counteroffer	william; k; Accept	[Counteroffer]
offer	offer	Cat; I'd like clay; Offer	[Offer]
refusal	offer	Thomas; sorry; Refusal	[Offer]
refusal	other	william; sry; Refusal	[Other]
offer	other	Cat; or sheep; Offer	[Other]
refusal	offer	william; nope; Refusal	[Offer]
refusal	other	Thomas; can't; Refusal	[Other]
offer	offer	Thomas; for anything; Offer	[Offer]
counteroffer	offer	william; wheat?; Counteroffer	[Offer]
counteroffer	offer	Thomas; 3 ore for a wheat?; Counteroffer	[Offer]
accept	refusal	Cat; ok; Accept	[Refusal]
accept	other	william; i will do it; Accept	[Other]
offer	offer	Cat; I can give wheat; Offer	[Offer]
refusal	offer	william; na; Refusal	[Offer]
refusal	offer	Thomas; sorry nope; Refusal	[Offer]
offer	other	Cat; can someone give me a sheep?; Offer	[Other]
refusal	offer	william; nope; Refusal	[Offer]
refusal	offer	Thomas; n; Refusal	[Offer]
accept	refusal	william; then yes; Accept	[Refusal]
accept	counteroffer	william; k; Accept	[Counteroffer]
offer	other	Thomas; can I buy wood for 1 ore?; Offer	[Other]
refusal	refusal	william; hav none; Refusal	[Refusal]
refusal	offer	Cat; no  sorry; Refusal	[Offer]
offer	accept	william; does someone need clay?; Offer	[Accept]
offer	offer	william; i will take sheep or ore; Offer	[Offer]
counteroffer	offer	Cat; I can trade wood; Counteroffer	[Offer]
refusal	offer	Thomas; nope; Refusal	[Offer]
counteroffer	offer	Cat; for clay; Counteroffer	[Offer]
accept	accept	william; k; Accept	[Accept]
counteroffer	offer	Cat; or ore; Counteroffer	[Offer]
accept	offer	Thomas; yes please; Accept	[Offer]
offer	other	Cat; I need clay or ore; Offer	[player_1: Offer]
counteroffer	offer	Thomas; I can give an ore; Counteroffer	[Offer]
counteroffer	offer	Thomas; or a clay; Counteroffer	[Offer]
offer	offer	Cat; or a sheep!; Offer	[Offer]
refusal	offer	Thomas; impossible...; Refusal	[Offer]
offer	other	Cat; let's do the clay let's do the clay; Offer	[Other]
accept	offer	Thomas; k; Accept	[Offer]
offer	offer	Cat; would you like one more what for an ore?; Offer	[Offer]
counteroffer	accept	Thomas; one more wheat?; Counteroffer	[Accept]
accept	offer	Cat; one wheat; Accept	[Offer]
accept	offer	Thomas; kk; Accept	[Offer]
offer	offer	Cat; for ore; Offer	[Offer]
counteroffer	counteroffer	william; if you give me wood; Counteroffer	[Counteroffer]
refusal	offer	Thomas; not me; Refusal	[Offer]
offer	accept	Cat; for two ore?; Offer	[Accept]
accept	accept	william; k; Accept	[Accept]
offer	offer	Joel; or clay sorry; Offer	[Offer]
refusal	other	Cardlinger; nope :(; Refusal	[Other]
refusal	offer	jon; no; Refusal	[Offer]
offer	other	Joel; I am willing to do wheat --> clay,  or wheat for ore; Offer	[Other]
offer	other	Joel; do you want to trade?; Offer	[Other]
counteroffer	accept	Euan; Whatcha got?; Counteroffer	[Accept]
offer	offer	Joel; wheat; Offer	[Offer]
accept	offer	Euan; I can wheat for clay.; Accept	[Offer]
accept	counteroffer	Joel; awesome; Accept	[Counteroffer]
refusal	offer	Joel; nope; Refusal	[Offer]
refusal	refusal	Cardlinger; lol sorry no; Refusal	[Refusal]
refusal	other	Joel; nope; Refusal	[Counteroffer] Player_1: I can do 1 wheat for 1 ore.
accept	other	Cardlinger; i got clay; Accept	[Other]
offer	offer	Euan; "Anyone got wood for sheep?" :D; Offer	[Offer]
refusal	other	Cardlinger; lamentably I am sheepless; Refusal	[Other]
refusal	offer	Joel; same here same here; Refusal	[Offer]
refusal	offer	jon; can't sorry; Refusal	[Offer]
offer	other	Euan; Sheep for wood? Sheep for wood?; Offer	[Other]
refusal	accept	Cardlinger; i'm after wheat, i am afraid; Refusal	[Accept]
refusal	other	Joel; I dont have sheep or wood Euan; Refusal	[Other]
offer	other	Euan; Hm. I can give you wheat for wood.; Offer	[player_1: Offer]
counteroffer	other	Cardlinger; i have a clay or a wood i'm happy to dispense for wheat; Counteroffer	[Other]
accept	offer	Euan; Wood sounds good; Accept	[Offer]
accept	offer	Cardlinger; kk well kk well if you're both after wood for wheat i'll go with Euan this time; Accept	[Offer]
offer	offer	Joel; or wood?; Offer	[Offer]
refusal	other	Cardlinger; nope, sorry :(; Refusal	[Other]
offer	other	Joel; jon?; Offer	[Other]
accept	other	jon; i got ore; Accept	[Other]
offer	offer	Joel; I'll give you a wheat?; Offer	[Offer]
accept	refusal	jon; sure!; Accept	[Refusal]
offer	other	Joel; if you have another ore i can do it again; Offer	[Other]
refusal	offer	jon; no I'm done; Refusal	[Offer]
offer	offer	Cardlinger; anyone got a wood they'd like to trade for ore?; Offer	[Offer]
refusal	accept	jon; nope sorry; Refusal	[Accept]
offer	other	Cardlinger; or a wood for wheat; Offer	[Other]
counteroffer	other	Joel; do you have any ore?; Counteroffer	[Other]
accept	offer	Cardlinger; i has ore; Accept	[Offer]
counteroffer	offer	Joel; i'll give you a wheat for the ore?; Counteroffer	[Offer]
refusal	counteroffer	Cardlinger; i'm after wood i am afraid :D; Refusal	[Counteroffer]
accept	offer	Joel; ok i can do a wood for ore; Accept	[Offer]
refusal	offer	Cardlinger; apologies, am clayless :(; Refusal	[Offer]
refusal	offer	Joel; same here same here; Refusal	[Offer]
accept	accept	Cardlinger; yup yup; Accept	[Accept]
offer	other	Joel; ore?; Offer	[Other]
refusal	offer	Cardlinger; nope; Refusal	[Offer]
offer	other	Joel; euan?; Offer	[Other]
offer	accept	Joel; i'll trade clay for ore; Offer	[Accept]
accept	other	Euan; Sure, I'll clay for ore; Accept	[Other]
offer	other	Euan; Now... anyone got any wood?; Offer	[Other]
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	other	Euan; I'll give you sheep for it?; Offer	[Other] 
offer	counteroffer	Euan; Or an ore.; Offer	[Counteroffer]
refusal	offer	Joel; i have no cards; Refusal	[Offer]
offer	other	Euan; Or..clay.; Offer	[Other]
counteroffer	offer	Cardlinger; 1 sheep for 1 wood is that?; Counteroffer	[Offer]
accept	accept	Euan; Sure.; Accept	[Accept]
counteroffer	offer	Cardlinger; how many wood you after?; Counteroffer	[Offer]
offer	offer	Euan; Just the one for now; Offer	[Offer]
counteroffer	offer	Cardlinger; your clay for my wood?; Counteroffer	[Offer]
accept	counteroffer	Euan; Yes; Accept	[Counteroffer]
offer	other	Euan; So do you want the clay or the sheep? So do you want the clay or the sheep?; Offer	[Other]
accept	other	Cardlinger; clay plz; Accept	[Counteroffer] Player_1: I'll take the sheep, but can you throw in a wheat as well?
offer	other	Euan; Or if you want we could do that now too; Offer	[Other]
refusal	other	Cardlinger; not just yet :); Refusal	[Other]
offer	other	Cardlinger; anyone want wheat or wood for a clay?; Offer	[Other]
refusal	other	Joel; i have no cards; Refusal	[player_1]: I can give you a clay for a wood. [Counteroffer]
offer	other	Cardlinger; E/J?; Offer	[Other]
refusal	other	jon; I'm out too; Refusal	[player_1: No, I don't have any sheep. Sorry.]
refusal	other	Euan; Fresh out :/; Refusal	[Other]
accept	offer	Euan; Sure, Joel.; Accept	[Offer]
offer	other	Euan; Anyhoo. Clay, anyone?; Offer	[Other]
refusal	other	Joel; havent had clay in awhile; Refusal	[Offer]	player_2: I have some clay, what are you offering in return?
refusal	other	Cardlinger; none, sorry :(; Refusal	[Other]
offer	other	Euan; Any ore for my sheep?; Offer	[Other]
refusal	refusal	Cardlinger; no ore, i lament :(; Refusal	[Refusal]
offer	other	Cardlinger; anyone want wheat or wood for sheep?; Offer	[Other]
offer	other	Cardlinger; or for clay indeed; Offer	[Counteroffer] Player_1: I can do 2 sheep for 1 wheat.
refusal	offer	jon; sorry; Refusal	[Offer]
offer	other	Cardlinger; E/J?; Offer	[Other]
refusal	offer	Joel; got nothing; Refusal	[Offer]
offer	other	Cardlinger; E?; Offer	[Other]
offer	offer	Cardlinger; mutton man?; Offer	[Offer]
offer	other	Cardlinger; wheat or wood for clay or sheep is my seekings; Offer	[Other]
offer	other	Cardlinger; do you have clay or sheep and fancy wood or wheat?; Offer	[Other]
accept	offer	Euan; I can give some sheep for some wood; Accept	[Offer]
offer	other	Cardlinger; 1:1?; Offer	[Other]
accept	offer	Euan; Sounds good; Accept	[Offer]
offer	offer	Cardlinger; anyone wheat for clay?; Offer	[Offer]
refusal	other	Joel; strangely i have no wheat; Refusal	[Other]
refusal	other	jon; no wheat; Refusal	[Other]
refusal	offer	Joel; and also no clay; Refusal	[Offer]
offer	offer	Cardlinger; sorry i have wheat, it's clay i fancy; Offer	[Offer]
offer	other	Cardlinger; will offer 3 wheat for 2 clay, if someone is rich in it?; Offer	[Other]
refusal	other	jon; sorry; Refusal	[Other]
refusal	other	Joel; sorry; Refusal	[Other]
offer	accept	Joel; ok does anyone have clay?; Offer	[Accept]
refusal	offer	Cardlinger; nope, sorry; Refusal	[Offer]
refusal	other	jon; no no; Refusal	[Other]
refusal	other	Euan; Nope :/ Nope :/; Refusal	[Other]
offer	other	Joel; or sheep?; Offer	[Other]
refusal	accept	Euan; Amazingly, no o.O; Refusal	[Accept]
refusal	other	jon; also out; Refusal	[Other]
offer	other	Euan; Anyone have an ore for a wheat?; Offer	[Other]
refusal	accept	Cardlinger; sorry, I'm all wheaty; Refusal	[Accept]
refusal	offer	Joel; same same; Refusal	[Offer]
refusal	offer	jon; no; Refusal	[Offer]
offer	counteroffer	Euan; Meh. Anyone got clay?; Offer	[Counteroffer]
refusal	offer	Joel; no; Refusal	[Offer]
offer	other	jon; there's no clay right?; Offer	[Other]
refusal	other	Cardlinger; I have none; Refusal	[Other]
refusal	offer	Euan; yeah, noone has clay :/; Refusal	[Offer]
offer	offer	Joel; i will give ore; Offer	[Offer]
accept	other	Euan; I can do that; Accept	[Other]
offer	other	Euan; So, got clay? :P; Offer	[Other]
refusal	offer	Joel; haha no still; Refusal	[Offer]
refusal	offer	Cardlinger; soooooon; Refusal	[Offer]
refusal	other	Cardlinger; soooooon; Refusal	[Other]
offer	other	Euan; Anyone got any ore?; Offer	[Other]
refusal	offer	Joel; nope; Refusal	[Offer]
accept	offer	Cardlinger; only the 1; Accept	[Offer]
refusal	accept	Joel; havent had it in awhile; Refusal	[Accept]
counteroffer	other	Cardlinger; what do you have to offer?; Counteroffer	[Other]
counteroffer	other	Euan; Sheep, wheat, or wood, currently.; Counteroffer	[Other]
refusal	other	Cardlinger; afraid I can't help - if it trade my ore for the sheep i can't buy a card :(; Refusal	[Other]
offer	other	Cardlinger; anyone want wheat or wood for an ore?; Offer	[Other]
refusal	offer	Euan; No ore here; Refusal	[Offer]
accept	other	jon; I'll take a wheat for an ore; Accept	[Other]
refusal	other	Joel; i have no ore; Refusal	[player_1]: No thanks, I really need that wheat for my next settlement. [Refusal]
offer	other	Cardlinger; anyone else?; Offer	[Other]
refusal	other	Joel; nope; Refusal	[player_1: Offer]
offer	other	Cardlinger; wheat/wood for ore?; Offer	[Other]
refusal	counteroffer	Euan; no ore.; Refusal	[Counteroffer]
refusal	offer	Cardlinger; sorry, no clay :(; Refusal	[Offer]
refusal	offer	Euan; no clay :/ no clay :/; Refusal	[Offer]
accept	offer	Joel; yeah i can do that; Accept	[Offer]
refusal	offer	Cardlinger; not a bit :(; Refusal	[Offer]
refusal	other	Joel; [no clay]; Refusal	[Other]
offer	other	Euan; Guessing noone has clay?; Offer	[Other]
