true_act	pred_act	true_turn	pred_turn
accept	other	Dave; I guess I can use two sheep; Accept	[Other]
accept	offer	Dave; yeah, go ahead; Accept	[Offer]
offer	other	Dave; Still want to trade?; Offer	[Other]
accept	other	Tomm; Yes, do you still want to? do you still want to?; Accept	[Other]
accept	other	Dave; and yeah, and yeah, sure; Accept	[Other]
offer	other	Dave; actually, instead of sheep, do you have any wood or clay?; Offer	[Other]
refusal	offer	Tomm; Ah, 'fraid not; Refusal	[Offer]
offer	other	Dave; rennoc?; Offer	[Other]
refusal	other	rennoc1; nope dont have either; Refusal	[Other]
refusal	other	Tomm; You just nicked my wheat :P; Refusal	[Other]
refusal	other	Tomm; Not going to buy it back; Refusal	[Other]
offer	other	Dave; Want to buy it back? :D; Offer	[Other]
offer	other	Tomm; Anyone want anything for wood?; Offer	[Other]
refusal	other	rennoc1; dont have any, sorry; Refusal	[Other]
offer	other	Tomm; So no wood anyone? okay okay; Offer	[Other]
refusal	other	Dave; nope, sorry; Refusal	[Other]
offer	other	rennoc1; so anyone have any ore? I have sheep to spare; Offer	[Other]
counteroffer	offer	Dave; I have wheat; Counteroffer	[Offer]
refusal	offer	Tomm; fraid not; Refusal	[Offer]
offer	other	Dave; anyone need wheat?; Offer	[Other]
refusal	offer	Tomm; Really not, sorry.; Refusal	[Offer]
offer	other	Dave; rennoc?; Offer	[Other]
refusal	offer	rennoc1; I'm fine for wheat at the mo; Refusal	[Offer]
counteroffer	offer	Tomm; What for?; Counteroffer	[Offer]
offer	offer	Dave; clay, I guess, or ore; Offer	[Offer]
offer	other	Dave; or wood; Offer	[Other]
counteroffer	offer	Dave; sure, can you do 2 for 2, or do you just want 1 for 1; Counteroffer	[Offer]
accept	offer	Tomm; Just 1-4-1 I'm afraid; Accept	[Offer]
accept	other	Dave; fair enough; Accept	[Other]
offer	other	rennoc1; any spare ores anyone?; Offer	[Other]
refusal	offer	Dave; afraid not, sorry; Refusal	[Offer]
refusal	other	Tomm; None here either :(; Refusal	[Other]
offer	counteroffer	Dave; or a sheep; Offer	[Counteroffer]
refusal	offer	Tomm; sorry :/; Refusal	[Offer]
offer	other	rennoc1; anyone have any wood?; Offer	[Other]
refusal	offer	Dave; nope, sorry; Refusal	[Offer]
refusal	other	Tomm; I think we are all looking for it! I think we are all looking for it!; Refusal	[Other]
offer	other	Dave; can anyone trade clay for ore; Offer	[Other]
offer	offer	Dave; as in, I give you the clay; Offer	[Offer]
refusal	offer	Tomm; No ore, sorry.; Refusal	[Offer]
refusal	offer	rennoc1; me neither me neither; Refusal	[Offer]
offer	other	Dave; anyone got clay or ore they can swap for wheat?; Offer	[Other]
offer	offer	Dave; clay or wood, rather; Offer	[Offer]
accept	offer	Tomm; Only got that one; Accept	[Offer]
offer	offer	Dave; could you, by any chance, use some fine high quality wheat; Offer	[Offer]
offer	offer	Dave; guaranteed to be 100% more edible than clay; Offer	[Offer]
accept	other	Tomm; If I get more clay, perhaps... I can eat the sheep for now.; Accept	[Other] 
accept	other	rennoc1; maybe but I have almost nothing but wheat to trade back; Accept	[Other]
offer	other	Dave; clay or wood rennoc?; Offer	[Other]
offer	other	Dave; either one; Offer	[Other]
refusal	offer	rennoc1; unfortunately, neither one; Refusal	[Offer]
counteroffer	other	rennoc1; tomm, could I give you 3 sheep for a clay and an ore?; Counteroffer	[Other]
refusal	counteroffer	Tomm; I don't have ore, I'm afraid!; Refusal	Counteroffer
refusal	other	Tomm; Well, as I say, don't have any ore at all; Refusal	[Other]
counteroffer	other	rennoc1; do you have any ores, dave?; Counteroffer	[Other]
refusal	other	Dave; lo; Refusal	[Other]
refusal	other	Dave; I don't, no; Refusal	[Other]
offer	other	Dave; I have wheat; Offer	[Other]
offer	other	Dave; but seriously, want to trade for some wheat?; Offer	[Other]
accept	offer	Dave; I do; Accept	[Offer]
counteroffer	other	Dave; ore for wood?; Counteroffer	[Other]
counteroffer	counteroffer	rennoc1; if only... I have clay? I have clay?; Counteroffer	Counteroffer
accept	other	Dave; yeah, go ahead yeah, go ahead; Accept	[Other]
counteroffer	other	Tomm; I could offer things?; Counteroffer	[Other]
counteroffer	other	Dave; wood?; Counteroffer	[Other]
counteroffer	offer	Tomm; Ore?; Counteroffer	[Offer]
counteroffer	offer	Dave; clay rennoc; Counteroffer	[Offer]
counteroffer	other	Dave; I have ore to trade (or wheat, always wheat) I have ore to trade (or wheat, always wheat); Counteroffer	[Other]
offer	offer	rennoc1; tomm, do you have ore?; Offer	[Offer]
accept	offer	Tomm; Yes, yes I do; Accept	[Offer]
accept	other	rennoc1; ok; Accept	[Other]
offer	other	Dave; any wood around?; Offer	[Other]
refusal	offer	rennoc1; nope; Refusal	[Offer]
refusal	offer	Tomm; Surprisingly I am bereft of sheep.; Refusal	[Offer]
offer	other	Dave; rennoc?; Offer	[Other]
refusal	offer	rennoc1; sorry, no sheep; Refusal	[Offer]
offer	other	Tomm; Fancy some tasty ore?; Offer	[Other]
refusal	offer	Dave; I do not ^_^; Refusal	[Offer]
offer	other	Tomm; How about clay?; Offer	[Other]
refusal	offer	Dave; nope, sorry, I'm good for clay; Refusal	[Offer]
offer	offer	Dave; trade?; Offer	[Offer]
counteroffer	other	Tomm; Tommville is amused by such base humour. Anyway, what will you offer for wood?; Counteroffer	[Other]
offer	offer	Dave; wheat?:D; Offer	[Offer]
offer	offer	Dave; or clay; Offer	[Offer]
counteroffer	offer	rennoc1; anone have sheep; Counteroffer	[Offer]
refusal	offer	Tomm; Pfft, your pots are of no use.; Refusal	[Offer]
refusal	other	Tomm; Sadly still no sheep :(; Refusal	[Other]
offer	other	Dave; wheat then?; Offer	[Other]
refusal	refusal	Tomm; Talk to rennoc first, it's his go :p; Refusal	[Refusal]
accept	offer	rennoc1; yeah sure, could do with some wheat yeah sure, could do with some wheat; Accept	[Offer]
offer	offer	Dave; got wood?; Offer	[Offer]
refusal	other	rennoc1; nope; Refusal	[Other]
counteroffer	other	Tomm; Dave - how many wheat would you give for 1 wood?; Counteroffer	[Other]
offer	offer	Dave; I will give you one whole wheat; Offer	[Offer]
counteroffer	offer	Tomm; I must demand 2.; Counteroffer	[Offer]
counteroffer	offer	rennoc1; i would give you 2 clay?; Counteroffer	[Offer]
refusal	other	Dave; I must refuse, on principle; Refusal	[Other]
counteroffer	offer	Tomm; although I could offer you ore, Rennoc?; Counteroffer	[Offer]
counteroffer	other	Tomm; depending on what you have; Counteroffer	[Other]
counteroffer	other	rennoc1; well... I've got some really good quality clay.; Counteroffer	[Other]
offer	other	Dave; I can give you one wheat and ore for wood; Offer	[Other]
refusal	counteroffer	Tomm; Don't want ore.; Refusal	[Counteroffer]
counteroffer	offer	Tomm; Rennoc what can you offer me for wood?; Counteroffer	[Offer]
counteroffer	offer	rennoc1; how about 4 clay for 1 wood and 1 ore?; Counteroffer	[Offer]
counteroffer	offer	Tomm; Dave... wood for a wheat?; Counteroffer	[Offer]
accept	other	Dave; sure; Accept	[Other]
offer	other	rennoc1; can you give wheat to me, dave?; Offer	[Other]
counteroffer	other	rennoc1; for clay?; Counteroffer	[Other]
refusal	offer	Dave; I'm good for clay, thanks; Refusal	[Offer]
offer	offer	rennoc1; any one have sheep?; Offer	[Offer]
offer	other	Tomm; Rennoc... I have sheep now?; Offer	[Other]
offer	other	Tomm; Got any wheat? :P; Offer	[Other]
refusal	offer	Dave; nooooooo; Refusal	[Offer]
counteroffer	other	rennoc1; nope sorry. I could spare some clay though; Counteroffer	[Other]
counteroffer	offer	Tomm; 1 clay for 1 sheep?; Counteroffer	[Offer]
accept	refusal	rennoc1; thanks; Accept	[Refusal]
offer	other	Dave; anyone got wood or sheep to trade?; Offer	[Other]
counteroffer	other	rennoc1; well, I am going to have to go in 5-10 mins, so before I do does anyone want any of my resources; Counteroffer	[Other]
offer	other	Dave; do you have any wood or sheep rennoc?; Offer	[Other]
accept	offer	rennoc1; both; Accept	[Offer]
offer	offer	Dave; 1 ore and 1 wheat for 1 wood and 1 sheep? 1 ore and 1 wheat for 1 wood and 1 sheep?; Offer	[Offer]
counteroffer	refusal	rennoc1; how about this.; Counteroffer	[Refusal]
refusal	offer	Dave; don't have 2 wheat; Refusal	[Offer]
counteroffer	other	rennoc1; I really need to head off, what do you need guys? i have 5 clay, 1 ore, 2 sheep, 1 wood.; Counteroffer	[Other]
offer	offer	Dave; sheep, wood; Offer	[Offer]
counteroffer	other	rennoc1; how about you tomm?; Counteroffer	[Other]
counteroffer	other	Tomm; Feel free to fire me the clay; Counteroffer	[Other]
counteroffer	other	rennoc1; ok it turns out you have to give me something in a trade; Counteroffer	[Other]
counteroffer	offer	Dave; a clay?; Counteroffer	[Offer]
counteroffer	offer	rennoc1; have anything you can spare for the trade tomm?; Counteroffer	[Offer]
refusal	counteroffer	Tomm; not realy, just ditch it; Refusal	[Counteroffer]
refusal	counteroffer	Thomas; no  thanks; Refusal	[Counteroffer]
offer	other	Cat; wood for wheat; Offer	[Other]
offer	other	Cat; thanks; Offer	[Other]
offer	offer	Thomas; sorry clay; Offer	[Offer]
refusal	other	william; no; Refusal	[Other]
offer	other	Cat; anyone wants an ore?; Offer	[Other]
refusal	other	Thomas; nope; Refusal	[Other]
refusal	other	william; no; Refusal	[Other]
offer	other	Cat; for a wood; Offer	[Other]
refusal	offer	Thomas; none; Refusal	[Offer]
accept	offer	Cat; yes; Accept	[Offer]
offer	other	william; what do you want for it?; Offer	[Other]
accept	offer	william; i can give you wood!; Accept	[Offer]
offer	offer	Cat; I can echange ore for wood though; Offer	[Offer]
offer	offer	Cat; give ore, receive wood; Offer	[Offer]
accept	offer	william; i'm in i'm in; Accept	[Offer]
offer	other	Cat; I mean I can offer ore; Offer	[Other]
offer	other	Cat; if you can give me wood; Offer	[Other]
accept	offer	william; ok.  i just got the speech bubble message wrong... i just got the speech bubble message wrong...; Accept	[Offer]
refusal	offer	william; none; Refusal	[Offer]
refusal	other	Cat; no sorry; Refusal	[Other]
offer	offer	Thomas; sheep again anyone?; Offer	[Offer]
offer	offer	Thomas; or clay; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	other	william; n n; Refusal	[Other]
refusal	other	Cat; no no; Refusal	[Other]
offer	other	william; can someone give me an ore??; Offer	[Other]
offer	other	william; wheat or wood; Offer	[Other]
accept	offer	Thomas; sure; Accept	[Offer]
offer	other	Cat; how about sheep or clar?; Offer	[Other]
offer	other	Thomas; wheat please; Offer	[Other]
offer	other	Cat; i can offer ore for sheep or clay; Offer	[Other]
offer	offer	Cat; or wheet for the same; Offer	[Offer]
offer	other	Cat; anyone for ore or what?; Offer	[Other]
refusal	offer	william; no; Refusal	[Offer]
offer	offer	Thomas; i have ore; Offer	[Offer]
offer	offer	Thomas; I need sheep; Offer	[Offer]
offer	offer	Thomas; or clay; Offer	[Offer]
offer	offer	Cat; I mean I have those to offer; Offer	[Offer]
offer	offer	Cat; I need sheep; Offer	[Offer]
offer	offer	Cat; or clary; Offer	[Offer]
refusal	offer	Thomas; no  thanks; Refusal	[Offer]
offer	other	Cat; clay; Offer	[Other]
offer	other	Cat; then anyone wants a wood for an ore? then anyone wants a wood for an ore?; Offer	[Other]
refusal	refusal	william; no; Refusal	[Refusal]
refusal	offer	Thomas; n; Refusal	[Offer]
offer	other	Cat; I can give you a wheat; Offer	[Other]
refusal	refusal	william; cant; Refusal	[Refusal]
offer	other	Cat; wood?; Offer	[Other]
refusal	offer	Thomas; no  no  thanks; Refusal	[Offer]
offer	other	Cat; anyone can give me ore?  (for wood); Offer	[Other]
refusal	offer	Thomas; no; Refusal	[Offer]
offer	other	Cat; anyone would like to receive a wood for an ore?; Offer	[Other]
refusal	other	william; no; Refusal	[Other]
accept	other	Thomas; yes please; Accept	[Other]
offer	accept	william; i will take anyone's sheep though; Offer	[Accept]
refusal	offer	Cat; don't have a sheep; Refusal	[Offer]
refusal	offer	Thomas; none here either none here either; Refusal	[Offer]
offer	other	Cat; anyone wants wood?; Offer	[Other]
refusal	offer	Thomas; n; Refusal	[Offer]
offer	offer	william; 2 wood?; Offer	[Offer]
offer	accept	Cat; one wood for clay; Offer	[Accept]
refusal	offer	william; hmm, no sorry hmm, no sorry; Refusal	[Offer]
counteroffer	other	Cat; or ore; Counteroffer	[Other]
offer	offer	william; i will only take two wood,  and give 1 ore; Offer	[Offer]
refusal	offer	Cat; no  sorry; Refusal	[Offer]
offer	other	Cat; one wood though; Offer	[Other]
refusal	offer	william; no thx; Refusal	[Offer]
refusal	offer	Thomas; none here; Refusal	[Offer]
refusal	other	william; no; Refusal	[Other]
offer	other	Cat; I have one wood to exchange; Offer	[Other]
offer	offer	Cat; any takers?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	other	Cat; for sheep, wheat or clary; Offer	[Other]
offer	other	Thomas; can I buy a sheep for two ore?; Offer	[Other]
refusal	refusal	william; have none; Refusal	[Refusal]
refusal	offer	Thomas; no  thanks; Refusal	[Offer]
offer	offer	william; can you give me sheep or wood?; Offer	[Offer]
counteroffer	offer	Cat; I can give you one wood; Counteroffer	[Offer]
accept	offer	william; k; Accept	[Offer]
offer	other	Cat; I'd like clay; Offer	[Other]
refusal	offer	Thomas; sorry; Refusal	[Offer]
refusal	offer	william; sry; Refusal	[Offer]
offer	other	Cat; or sheep; Offer	[Other]
refusal	offer	william; nope; Refusal	[Offer]
refusal	other	Thomas; can't; Refusal	[Other]
offer	other	Thomas; for anything; Offer	[Other]
counteroffer	offer	william; wheat?; Counteroffer	[Offer]
counteroffer	offer	Thomas; 3 ore for a wheat?; Counteroffer	[Offer]
accept	refusal	Cat; ok; Accept	[Refusal]
accept	other	william; i will do it; Accept	[Other]
offer	offer	Cat; I can give wheat; Offer	[Offer]
refusal	offer	william; na; Refusal	[Offer]
refusal	other	Thomas; sorry nope; Refusal	[Other]
offer	other	Cat; can someone give me a sheep?; Offer	[Other]
refusal	offer	william; nope; Refusal	[Offer]
refusal	other	Thomas; n; Refusal	[Other]
accept	refusal	william; then yes; Accept	[Refusal]
accept	other	william; k; Accept	[Other]
offer	other	Thomas; can I buy wood for 1 ore?; Offer	[Other]
refusal	refusal	william; hav none; Refusal	[Refusal]
refusal	offer	Cat; no  sorry; Refusal	[Offer]
offer	offer	william; does someone need clay?; Offer	[Offer]
offer	other	william; i will take sheep or ore; Offer	[Other]
counteroffer	offer	Cat; I can trade wood; Counteroffer	[Offer]
refusal	offer	Thomas; nope; Refusal	[Offer]
counteroffer	other	Cat; for clay; Counteroffer	[Other]
accept	offer	william; k; Accept	[Offer]
counteroffer	other	Cat; or ore; Counteroffer	[Other]
accept	offer	Thomas; yes please; Accept	[Offer]
offer	offer	Cat; I need clay or ore; Offer	[Offer]
counteroffer	offer	Thomas; I can give an ore; Counteroffer	[Offer]
counteroffer	offer	Thomas; or a clay; Counteroffer	[Offer]
offer	offer	Cat; or a sheep!; Offer	[Offer]
refusal	offer	Thomas; impossible...; Refusal	[Offer]
offer	other	Cat; let's do the clay let's do the clay; Offer	[Other]
accept	offer	Thomas; k; Accept	[Offer]
offer	other	Cat; would you like one more what for an ore?; Offer	[Other]
counteroffer	refusal	Thomas; one more wheat?; Counteroffer	[Refusal]
accept	offer	Cat; one wheat; Accept	[Offer]
accept	offer	Thomas; kk; Accept	[Offer]
offer	offer	Cat; for ore; Offer	[Offer]
counteroffer	offer	william; if you give me wood; Counteroffer	[Offer]
refusal	offer	Thomas; not me; Refusal	[Offer]
offer	other	Cat; for two ore?; Offer	[Other]
accept	refusal	william; k; Accept	[Refusal]
offer	offer	Joel; or clay sorry; Offer	[Offer]
refusal	other	Cardlinger; nope :(; Refusal	[Other]
refusal	other	jon; no; Refusal	[Other]
offer	other	Joel; I am willing to do wheat --> clay,  or wheat for ore; Offer	[Other]
offer	other	Joel; do you want to trade?; Offer	[Other]
counteroffer	offer	Euan; Whatcha got?; Counteroffer	[Offer]
offer	offer	Joel; wheat; Offer	[Offer]
accept	other	Euan; I can wheat for clay.; Accept	[Other]
accept	refusal	Joel; awesome; Accept	[Refusal]
refusal	offer	Joel; nope; Refusal	[Offer]
refusal	offer	Cardlinger; lol sorry no; Refusal	[Offer]
refusal	accept	Joel; nope; Refusal	[Accept]
accept	other	Cardlinger; i got clay; Accept	[Other]
offer	other	Euan; "Anyone got wood for sheep?" :D; Offer	[Other]
refusal	other	Cardlinger; lamentably I am sheepless; Refusal	[Other]
refusal	offer	Joel; same here same here; Refusal	[Offer]
refusal	other	jon; can't sorry; Refusal	[Other]
offer	other	Euan; Sheep for wood? Sheep for wood?; Offer	[Other]
refusal	counteroffer	Cardlinger; i'm after wheat, i am afraid; Refusal	[Counteroffer]
refusal	other	Joel; I dont have sheep or wood Euan; Refusal	[Other]
offer	offer	Euan; Hm. I can give you wheat for wood.; Offer	[Offer]
counteroffer	other	Cardlinger; i have a clay or a wood i'm happy to dispense for wheat; Counteroffer	[Other]
accept	offer	Euan; Wood sounds good; Accept	[Offer]
accept	other	Cardlinger; kk well kk well if you're both after wood for wheat i'll go with Euan this time; Accept	[Other]
offer	offer	Joel; or wood?; Offer	[Offer]
refusal	offer	Cardlinger; nope, sorry :(; Refusal	[Offer]
offer	other	Joel; jon?; Offer	[Other]
accept	other	jon; i got ore; Accept	[Other]
offer	other	Joel; I'll give you a wheat?; Offer	[Other]
accept	refusal	jon; sure!; Accept	[Refusal]
offer	other	Joel; if you have another ore i can do it again; Offer	[Other]
refusal	other	jon; no I'm done; Refusal	[Other]
offer	offer	Cardlinger; anyone got a wood they'd like to trade for ore?; Offer	[Offer]
refusal	offer	jon; nope sorry; Refusal	[Offer]
offer	other	Cardlinger; or a wood for wheat; Offer	[Other]
counteroffer	counteroffer	Joel; do you have any ore?; Counteroffer	[Counteroffer]
accept	other	Cardlinger; i has ore; Accept	[Other]
counteroffer	offer	Joel; i'll give you a wheat for the ore?; Counteroffer	[Offer]
refusal	counteroffer	Cardlinger; i'm after wood i am afraid :D; Refusal	[Counteroffer]
accept	other	Joel; ok i can do a wood for ore; Accept	[Other]
refusal	offer	Cardlinger; apologies, am clayless :(; Refusal	[Offer]
refusal	offer	Joel; same here same here; Refusal	[Offer]
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	other	Joel; ore?; Offer	[Other]
refusal	offer	Cardlinger; nope; Refusal	[Offer]
offer	other	Joel; euan?; Offer	[Other]
offer	other	Joel; i'll trade clay for ore; Offer	[Other]
accept	offer	Euan; Sure, I'll clay for ore; Accept	[Offer]
offer	other	Euan; Now... anyone got any wood?; Offer	[Other]
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	other	Euan; I'll give you sheep for it?; Offer	[Other]
offer	refusal	Euan; Or an ore.; Offer	[Refusal]
refusal	other	Joel; i have no cards; Refusal	[Other]
offer	other	Euan; Or..clay.; Offer	[Other]
counteroffer	offer	Cardlinger; 1 sheep for 1 wood is that?; Counteroffer	[Offer]
accept	other	Euan; Sure.; Accept	[Other]
counteroffer	other	Cardlinger; how many wood you after?; Counteroffer	[Other]
offer	offer	Euan; Just the one for now; Offer	[Offer]
counteroffer	offer	Cardlinger; your clay for my wood?; Counteroffer	[Offer]
accept	refusal	Euan; Yes; Accept	[Refusal]
offer	other	Euan; So do you want the clay or the sheep? So do you want the clay or the sheep?; Offer	[Other]
accept	other	Cardlinger; clay plz; Accept	[Other]
offer	other	Euan; Or if you want we could do that now too; Offer	[Other]
refusal	other	Cardlinger; not just yet :); Refusal	[Other]
offer	other	Cardlinger; anyone want wheat or wood for a clay?; Offer	[Other]
refusal	accept	Joel; i have no cards; Refusal	[Accept]
offer	other	Cardlinger; E/J?; Offer	[Other]
refusal	offer	jon; I'm out too; Refusal	[Offer]
refusal	other	Euan; Fresh out :/; Refusal	[Other]
accept	other	Euan; Sure, Joel.; Accept	[Other]
offer	other	Euan; Anyhoo. Clay, anyone?; Offer	[Other]
refusal	offer	Joel; havent had clay in awhile; Refusal	[Offer]
refusal	other	Cardlinger; none, sorry :(; Refusal	[Other]
offer	other	Euan; Any ore for my sheep?; Offer	[Other]
refusal	counteroffer	Cardlinger; no ore, i lament :(; Refusal	[Counteroffer]
offer	other	Cardlinger; anyone want wheat or wood for sheep?; Offer	[Other]
offer	offer	Cardlinger; or for clay indeed; Offer	[Offer]
refusal	offer	jon; sorry; Refusal	[Offer]
offer	other	Cardlinger; E/J?; Offer	[Other]
refusal	offer	Joel; got nothing; Refusal	[Offer]
offer	other	Cardlinger; E?; Offer	[Other]
offer	other	Cardlinger; mutton man?; Offer	[Other]
offer	other	Cardlinger; wheat or wood for clay or sheep is my seekings; Offer	[Other]
offer	other	Cardlinger; do you have clay or sheep and fancy wood or wheat?; Offer	[Other]
accept	offer	Euan; I can give some sheep for some wood; Accept	[Offer]
offer	other	Cardlinger; 1:1?; Offer	[Other]
accept	offer	Euan; Sounds good; Accept	[Offer]
offer	offer	Cardlinger; anyone wheat for clay?; Offer	[Offer]
refusal	other	Joel; strangely i have no wheat; Refusal	[Other]
refusal	other	jon; no wheat; Refusal	[Other]
refusal	offer	Joel; and also no clay; Refusal	[Offer]
offer	other	Cardlinger; sorry i have wheat, it's clay i fancy; Offer	[Other]
offer	other	Cardlinger; will offer 3 wheat for 2 clay, if someone is rich in it?; Offer	[Other]
refusal	other	jon; sorry; Refusal	[Other]
refusal	other	Joel; sorry; Refusal	[Other]
offer	other	Joel; ok does anyone have clay?; Offer	[Other]
refusal	offer	Cardlinger; nope, sorry; Refusal	[Offer]
refusal	other	jon; no no; Refusal	[Other]
refusal	other	Euan; Nope :/ Nope :/; Refusal	[Other]
offer	other	Joel; or sheep?; Offer	[Other]
refusal	offer	Euan; Amazingly, no o.O; Refusal	[Offer]
refusal	other	jon; also out; Refusal	[Other]
offer	other	Euan; Anyone have an ore for a wheat?; Offer	[Other]
refusal	refusal	Cardlinger; sorry, I'm all wheaty; Refusal	[Refusal]
refusal	other	Joel; same same; Refusal	[Other]
refusal	other	jon; no; Refusal	[Other]
offer	other	Euan; Meh. Anyone got clay?; Offer	[Other]
refusal	offer	Joel; no; Refusal	[Offer]
offer	other	jon; there's no clay right?; Offer	[Other]
refusal	other	Cardlinger; I have none; Refusal	[Other]
refusal	offer	Euan; yeah, noone has clay :/; Refusal	[Offer]
offer	offer	Joel; i will give ore; Offer	[Offer]
accept	other	Euan; I can do that; Accept	[Other]
offer	other	Euan; So, got clay? :P; Offer	[Other]
refusal	offer	Joel; haha no still; Refusal	[Offer]
refusal	other	Cardlinger; soooooon; Refusal	[Other]
refusal	other	Cardlinger; soooooon; Refusal	[Other]
offer	other	Euan; Anyone got any ore?; Offer	[Other]
refusal	offer	Joel; nope; Refusal	[Offer]
accept	other	Cardlinger; only the 1; Accept	[Other]
refusal	offer	Joel; havent had it in awhile; Refusal	[Offer]
counteroffer	other	Cardlinger; what do you have to offer?; Counteroffer	[Other]
counteroffer	other	Euan; Sheep, wheat, or wood, currently.; Counteroffer	[Other]
refusal	offer	Cardlinger; afraid I can't help - if it trade my ore for the sheep i can't buy a card :(; Refusal	[Offer]
offer	other	Cardlinger; anyone want wheat or wood for an ore?; Offer	[Other]
refusal	counteroffer	Euan; No ore here; Refusal	[Counteroffer]
accept	other	jon; I'll take a wheat for an ore; Accept	[Other]
refusal	counteroffer	Joel; i have no ore; Refusal	[Counteroffer]
offer	other	Cardlinger; anyone else?; Offer	[Other]
refusal	other	Joel; nope; Refusal	[Other]
offer	other	Cardlinger; wheat/wood for ore?; Offer	[Other]
refusal	counteroffer	Euan; no ore.; Refusal	[Counteroffer]
refusal	offer	Cardlinger; sorry, no clay :(; Refusal	[Offer]
refusal	offer	Euan; no clay :/ no clay :/; Refusal	[Offer]
accept	offer	Joel; yeah i can do that; Accept	[Offer]
refusal	offer	Cardlinger; not a bit :(; Refusal	[Offer]
refusal	other	Joel; [no clay]; Refusal	[Other]
offer	other	Euan; Guessing noone has clay?; Offer	[Other]
refusal	offer	Joel; nope; Refusal	[Offer]
refusal	other	jon; nope nope; Refusal	[Other]
refusal	other	Cardlinger; 0 clay 0 clay; Refusal	[Other]
refusal	counteroffer	Euan; No sheep/ore :/; Refusal	Counteroffer
accept	offer	jon; i'll take one wheat for one sheep; Accept	[Offer]
refusal	other	Joel; same as Euan same as Euan; Refusal	[Other]
accept	offer	Cardlinger; done :); Accept	[Offer]
offer	other	Cardlinger; anyone got ore?; Offer	[Other]
refusal	offer	jon; none; Refusal	[Offer]
refusal	offer	Euan; My resource bank is mostly empty.; Refusal	[Offer]
offer	other	Joel; does anyone have clay; Offer	[Other]
offer	offer	Joel; i'lkl give a wood; Offer	[Offer]
refusal	refusal	Euan; Nope XD; Refusal	[Refusal]
refusal	other	Cardlinger; sorry, i got nowt; Refusal	[Other]
refusal	offer	jon; none; Refusal	[Offer]
offer	other	jon; anyone got ore for wood?; Offer	[Other]
refusal	offer	Joel; nope; Refusal	[Offer]
refusal	other	Euan; fraid not; Refusal	[Other]
refusal	other	Cardlinger; no ore sorry :(; Refusal	[Other]
refusal	offer	Cardlinger; i'm fresh out again; Refusal	[Offer]
refusal	other	Joel; same same; Refusal	[Other]
offer	other	Euan; ~looks at j and j~; Offer	[Other]
accept	other	jon; I can do that - I can do that - 1 for 1?; Accept	[Other]
accept	refusal	Euan; Sure.; Accept	[Refusal]
counteroffer	other	Euan; Or 2 wheat for 1 of each; Counteroffer	[Other]
counteroffer	other	jon; Just got wood for wheat..; Counteroffer	[Other]
