true_act	pred_act	true_turn	pred_turn
counteroffer	offer	Tomm; depending on what you have; Counteroffer	[Offer]
counteroffer	offer	rennoc1; well... I've got some really good quality clay.; Counteroffer	[Offer]
offer	counteroffer	Dave; I can give you one wheat and ore for wood; Offer	[Counteroffer]
refusal	refusal	Tomm; Don't want ore.; Refusal	[Refusal]
counteroffer	offer	Tomm; Rennoc what can you offer me for wood?; Counteroffer	[Offer]
counteroffer	refusal	rennoc1; how about 4 clay for 1 wood and 1 ore?; Counteroffer	[Refusal]
counteroffer	counteroffer	Tomm; Dave... wood for a wheat?; Counteroffer	Counteroffer
accept	accept	Dave; sure; Accept	[Accept]
offer	offer	rennoc1; can you give wheat to me, dave?; Offer	[Offer]
counteroffer	counteroffer	rennoc1; for clay?; Counteroffer	[Counteroffer]
refusal	refusal	Dave; I'm good for clay, thanks; Refusal	[Refusal]
offer	offer	rennoc1; any one have sheep?; Offer	[Offer]
offer	other	Tomm; Rennoc... I have sheep now?; Offer	[Other]
offer	offer	Tomm; Got any wheat? :P; Offer	[Offer]
refusal	refusal	Dave; nooooooo; Refusal	[Refusal]
counteroffer	counteroffer	rennoc1; nope sorry. I could spare some clay though; Counteroffer	Counteroffer
counteroffer	counteroffer	Tomm; 1 clay for 1 sheep?; Counteroffer	[Counteroffer]
accept	accept	rennoc1; thanks; Accept	[Accept]
offer	offer	Dave; anyone got wood or sheep to trade?; Offer	[Offer]
counteroffer	offer	rennoc1; well, I am going to have to go in 5-10 mins, so before I do does anyone want any of my resources; Counteroffer	[Offer]
offer	offer	Dave; do you have any wood or sheep rennoc?; Offer	[Offer]
accept	accept	rennoc1; both; Accept	[Accept]
offer	counteroffer	Dave; 1 ore and 1 wheat for 1 wood and 1 sheep? 1 ore and 1 wheat for 1 wood and 1 sheep?; Offer	[Counteroffer]
counteroffer	counteroffer	rennoc1; how about this.; Counteroffer	Counteroffer
refusal	offer	Dave; don't have 2 wheat; Refusal	[Offer]
counteroffer	offer	rennoc1; I really need to head off, what do you need guys? i have 5 clay, 1 ore, 2 sheep, 1 wood.; Counteroffer	[Offer]
offer	offer	Dave; sheep, wood; Offer	[Offer]
counteroffer	offer	rennoc1; how about you tomm?; Counteroffer	[Offer]
counteroffer	offer	Tomm; Feel free to fire me the clay; Counteroffer	[Offer]
counteroffer	counteroffer	rennoc1; ok it turns out you have to give me something in a trade; Counteroffer	[Counteroffer]
counteroffer	accept	Dave; a clay?; Counteroffer	[Accept]
counteroffer	offer	rennoc1; have anything you can spare for the trade tomm?; Counteroffer	[Offer]
refusal	refusal	Tomm; not realy, just ditch it; Refusal	[Refusal]
offer	accept	william; i am offering a wheat for wood or clay; Offer	[Accept]
refusal	refusal	Thomas; no  thanks; Refusal	[Refusal]
offer	counteroffer	Cat; wood for wheat; Offer	[Counteroffer]
offer	other	Cat; thanks; Offer	[Other]
offer	offer	Thomas; anyone want wood?; Offer	[Offer]
offer	offer	Thomas; sorry clay; Offer	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
offer	offer	Cat; anyone wants an ore?; Offer	[Offer]
refusal	refusal	Thomas; nope; Refusal	[Refusal]
refusal	other	william; no; Refusal	[Other]
offer	offer	Cat; for a wood; Offer	[Offer]
offer	offer	william; does someone have clay?; Offer	[Offer]
refusal	offer	Thomas; none; Refusal	[Offer]
accept	offer	Cat; yes; Accept	[Offer]
offer	offer	william; what do you want for it?; Offer	[Offer]
accept	counteroffer	william; i can give you wood!; Accept	[Counteroffer]
offer	counteroffer	Cat; I can echange ore for wood though; Offer	[Counteroffer]
offer	accept	Cat; give ore, receive wood; Offer	[Accept]
accept	accept	william; i'm in i'm in; Accept	[Accept]
offer	offer	Cat; I mean I can offer ore; Offer	[Offer]
offer	counteroffer	Cat; if you can give me wood; Offer	[Counteroffer]
accept	counteroffer	william; ok.  i just got the speech bubble message wrong... i just got the speech bubble message wrong...; Accept	[Counteroffer]
offer	offer	Thomas; can I buy a sheep?; Offer	[Offer]
refusal	refusal	william; none; Refusal	[Refusal]
refusal	refusal	Cat; no sorry; Refusal	[Refusal]
offer	offer	Thomas; sheep again anyone?; Offer	[Offer]
offer	offer	Thomas; or clay; Offer	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
refusal	refusal	william; n n; Refusal	[Refusal]
refusal	refusal	Cat; no no; Refusal	[Refusal]
offer	offer	william; can someone give me an ore??; Offer	[Offer]
offer	offer	william; wheat or wood; Offer	[Offer]
accept	accept	Thomas; sure; Accept	[Accept]
offer	refusal	Cat; how about sheep or clar?; Offer	[Refusal]
offer	accept	Thomas; wheat please; Offer	[Accept]
offer	offer	Cat; i can offer ore for sheep or clay; Offer	[Offer]
offer	offer	Cat; or wheet for the same; Offer	[Offer]
offer	offer	Cat; anyone for ore or what?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	other	Thomas; i have ore; Offer	[Accept] 
offer	offer	Thomas; I need sheep; Offer	[Offer]
offer	offer	Thomas; or clay; Offer	[Offer]
offer	offer	Cat; I mean I have those to offer; Offer	[Offer]
offer	counteroffer	Cat; I need sheep; Offer	[Counteroffer]
offer	counteroffer	Cat; or clary; Offer	[Counteroffer]
refusal	refusal	Thomas; no  thanks; Refusal	[Refusal]
offer	refusal	Cat; clay; Offer	[Refusal]
offer	other	Cat; then anyone wants a wood for an ore? then anyone wants a wood for an ore?; Offer	[Other]
refusal	refusal	william; no; Refusal	[Refusal]
offer	offer	william; can i get a sheep or a wheat?  i have too much wood; Offer	[Offer]
refusal	refusal	Thomas; n; Refusal	[Refusal]
offer	accept	Cat; I can give you a wheat; Offer	[Accept]
offer	offer	Cat; anyone would like to give me an ore?; Offer	[Offer]
refusal	refusal	william; cant; Refusal	[Refusal]
offer	offer	Cat; wood?; Offer	[Offer]
refusal	refusal	Thomas; no  no  thanks; Refusal	[Refusal]
offer	other	Cat; anyone can give me ore?  (for wood); Offer	[Other]
refusal	refusal	Thomas; no; Refusal	[Refusal]
offer	offer	Cat; anyone would like to receive a wood for an ore?; Offer	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
accept	accept	Thomas; yes please; Accept	[Accept]
offer	offer	william; i will take anyone's sheep though; Offer	[Offer]
refusal	refusal	Cat; don't have a sheep; Refusal	[Refusal]
refusal	refusal	Thomas; none here either none here either; Refusal	[Refusal]
offer	offer	Cat; anyone wants wood?; Offer	[Offer]
refusal	refusal	Thomas; n; Refusal	[Refusal]
offer	counteroffer	william; 2 wood?; Offer	[Counteroffer]
offer	refusal	Cat; one wood for clay; Offer	[Refusal]
refusal	refusal	william; hmm, no sorry hmm, no sorry; Refusal	Refusal
counteroffer	counteroffer	Cat; or ore; Counteroffer	[Counteroffer]
offer	accept	william; i will only take two wood,  and give 1 ore; Offer	[Accept]
refusal	refusal	Cat; no  sorry; Refusal	[Refusal]
offer	offer	Cat; i can exchange wood; Offer	[Offer]
offer	counteroffer	Cat; one wood though; Offer	Counteroffer
refusal	refusal	william; no thx; Refusal	[Refusal]
offer	offer	Cat; anyone would give me clay?; Offer	[Offer]
refusal	refusal	Thomas; none here; Refusal	[Refusal]
refusal	refusal	william; no; Refusal	[Refusal]
offer	other	Cat; I have one wood to exchange; Offer	[Other]
offer	offer	Cat; any takers?; Offer	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
offer	counteroffer	Cat; for sheep, wheat or clary; Offer	[Counteroffer]
offer	refusal	Thomas; can I buy a sheep for two ore?; Offer	[Refusal]
refusal	refusal	william; have none; Refusal	[Refusal]
offer	offer	william; does anyone need ore or wheat?; Offer	[Offer]
refusal	refusal	Thomas; no  thanks; Refusal	[Refusal]
offer	offer	william; can you give me sheep or wood?; Offer	[Offer]
counteroffer	accept	Cat; I can give you one wood; Counteroffer	[Accept]
accept	accept	william; k; Accept	[Accept]
offer	offer	Cat; anyone for ore?; Offer	[Offer]
offer	offer	Cat; I'd like clay; Offer	[Offer]
refusal	other	Thomas; sorry; Refusal	[Other]
refusal	refusal	william; sry; Refusal	Refusal
offer	other	Cat; or sheep; Offer	[Other]
refusal	refusal	william; nope; Refusal	[Refusal]
refusal	refusal	Thomas; can't; Refusal	[Refusal]
offer	other	Thomas; for anything; Offer	[Other]
counteroffer	offer	william; wheat?; Counteroffer	[Offer]
counteroffer	counteroffer	Thomas; 3 ore for a wheat?; Counteroffer	[Counteroffer]
accept	accept	Cat; ok; Accept	[Accept]
accept	other	william; i will do it; Accept	[Other]
offer	offer	Cat; i need clay; Offer	[Offer]
offer	counteroffer	Cat; I can give wheat; Offer	[Counteroffer]
refusal	refusal	william; na; Refusal	[Refusal]
refusal	refusal	Thomas; sorry nope; Refusal	[Refusal]
offer	other	Cat; can someone give me a sheep?; Offer	[Other]
refusal	refusal	william; nope; Refusal	[Refusal]
refusal	refusal	Thomas; n; Refusal	[Refusal]
offer	refusal	Thomas; 2 ore for a wheat?; Offer	[Refusal]
accept	accept	william; then yes; Accept	[Accept]
accept	accept	william; k; Accept	[Accept]
offer	offer	Thomas; can I buy wood for 1 ore?; Offer	[Offer]
refusal	refusal	william; hav none; Refusal	[Refusal]
refusal	refusal	Cat; no  sorry; Refusal	Refusal
offer	offer	william; does someone need clay?; Offer	[Offer]
offer	offer	william; i will take sheep or ore; Offer	[Offer]
counteroffer	counteroffer	Cat; I can trade wood; Counteroffer	[Counteroffer]
refusal	refusal	Thomas; nope; Refusal	[Refusal]
counteroffer	counteroffer	Cat; for clay; Counteroffer	[Counteroffer]
accept	accept	william; k; Accept	Accept
counteroffer	accept	Cat; or ore; Counteroffer	[Accept]
offer	offer	Cat; would anyone like wheat?; Offer	[Offer]
accept	accept	Thomas; yes please; Accept	[Accept]
offer	counteroffer	Cat; I need clay or ore; Offer	[Counteroffer]
counteroffer	accept	Thomas; I can give an ore; Counteroffer	[Accept]
counteroffer	accept	Thomas; or a clay; Counteroffer	[Accept]
offer	counteroffer	Cat; or a sheep!; Offer	[Counteroffer]
refusal	refusal	Thomas; impossible...; Refusal	[Refusal]
offer	offer	Cat; let's do the clay let's do the clay; Offer	[Offer]
accept	accept	Thomas; k; Accept	[Accept]
offer	counteroffer	Cat; would you like one more what for an ore?; Offer	[Counteroffer]
counteroffer	counteroffer	Thomas; one more wheat?; Counteroffer	[Counteroffer]
accept	accept	Cat; one wheat; Accept	[Accept]
accept	accept	Thomas; kk; Accept	[Accept]
offer	offer	Cat; anyone can give me a sheep?; Offer	[Offer]
offer	offer	Cat; for ore; Offer	[Offer]
counteroffer	counteroffer	william; if you give me wood; Counteroffer	[Counteroffer]
refusal	refusal	Thomas; not me; Refusal	[Refusal]
offer	refusal	Cat; for two ore?; Offer	[Refusal]
accept	accept	william; k; Accept	[Accept]
offer	offer	Joel; hey anyone have any brick?; Offer	[Offer]
offer	offer	Joel; or clay sorry; Offer	[Offer]
refusal	refusal	Cardlinger; nope :(; Refusal	[Refusal]
refusal	other	jon; no; Refusal	[Other]
offer	counteroffer	Joel; I am willing to do wheat --> clay,  or wheat for ore; Offer	[Counteroffer]
offer	offer	Joel; do you want to trade?; Offer	[Offer]
counteroffer	offer	Euan; Whatcha got?; Counteroffer	[Offer]
offer	offer	Joel; wheat; Offer	[Offer]
accept	counteroffer	Euan; I can wheat for clay.; Accept	[Counteroffer]
accept	accept	Joel; awesome; Accept	[Accept]
offer	offer	Euan; Hm.  Anyone got wood?; Offer	[Offer]
refusal	other	Joel; nope; Refusal	[Other]
refusal	other	Cardlinger; lol sorry no; Refusal	[Other]
offer	offer	jon; mm - anyone got clay? For ore perhaps?; Offer	[Offer]
refusal	refusal	Joel; nope; Refusal	[Refusal]
accept	offer	Cardlinger; i got clay; Accept	[Offer]
offer	other	Euan; "Anyone got wood for sheep?" :D; Offer	[Other]
refusal	other	Cardlinger; lamentably I am sheepless; Refusal	[Other]
refusal	other	Joel; same here same here; Refusal	[Other]
refusal	other	jon; can't sorry; Refusal	[Other]
offer	offer	Euan; Sheep for wood? Sheep for wood?; Offer	[Offer]
refusal	refusal	Cardlinger; i'm after wheat, i am afraid; Refusal	[Refusal]
refusal	offer	Joel; I dont have sheep or wood Euan; Refusal	[Offer]
offer	counteroffer	Euan; Hm. I can give you wheat for wood.; Offer	[Counteroffer]
counteroffer	counteroffer	Cardlinger; i have a clay or a wood i'm happy to dispense for wheat; Counteroffer	Counteroffer
accept	accept	Euan; Wood sounds good; Accept	[Accept]
accept	other	Cardlinger; kk well kk well if you're both after wood for wheat i'll go with Euan this time; Accept	[Other]
offer	offer	Joel; anyone have any ore?; Offer	[Offer]
offer	offer	Joel; or wood?; Offer	[Offer]
refusal	other	Cardlinger; nope, sorry :(; Refusal	[Other]
offer	other	Joel; jon?; Offer	[Other]
accept	accept	jon; i got ore; Accept	[Accept]
offer	counteroffer	Joel; I'll give you a wheat?; Offer	[Counteroffer]
accept	accept	jon; sure!; Accept	[Accept]
offer	offer	Joel; if you have another ore i can do it again; Offer	[Offer]
refusal	refusal	jon; no I'm done; Refusal	[Refusal]
offer	offer	Cardlinger; anyone got a wood they'd like to trade for ore?; Offer	[Offer]
refusal	refusal	jon; nope sorry; Refusal	[Refusal]
offer	refusal	Cardlinger; or a wood for wheat; Offer	[Refusal]
counteroffer	other	Joel; do you have any ore?; Counteroffer	[Other]
accept	offer	Cardlinger; i has ore; Accept	[Offer]
counteroffer	accept	Joel; i'll give you a wheat for the ore?; Counteroffer	[Accept]
refusal	refusal	Cardlinger; i'm after wood i am afraid :D; Refusal	[Refusal]
accept	counteroffer	Joel; ok i can do a wood for ore; Accept	[Counteroffer]
offer	offer	jon; anyone got clay for ore?; Offer	[Offer]
refusal	other	Cardlinger; apologies, am clayless :(; Refusal	[Other]
refusal	other	Joel; same here same here; Refusal	[Other]
offer	offer	Joel; does anyone have wood?; Offer	[Offer]
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	other	Joel; ore?; Offer	[Other]
refusal	refusal	Cardlinger; nope; Refusal	[Refusal]
offer	other	Joel; euan?; Offer	[Other]
offer	counteroffer	Joel; i'll trade clay for ore; Offer	[Counteroffer]
accept	accept	Euan; Sure, I'll clay for ore; Accept	[Accept]
offer	offer	Euan; Now... anyone got any wood?; Offer	[Offer]
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	offer	Euan; I'll give you sheep for it?; Offer	[Offer]
offer	counteroffer	Euan; Or an ore.; Offer	[Counteroffer]
refusal	other	Joel; i have no cards; Refusal	[Other]
offer	offer	Euan; Or..clay.; Offer	[Offer]
counteroffer	counteroffer	Cardlinger; 1 sheep for 1 wood is that?; Counteroffer	[Counteroffer]
accept	accept	Euan; Sure.; Accept	[Accept]
counteroffer	counteroffer	Cardlinger; how many wood you after?; Counteroffer	Counteroffer
offer	offer	Euan; Just the one for now; Offer	[Offer]
counteroffer	accept	Cardlinger; your clay for my wood?; Counteroffer	[Accept]
accept	accept	Euan; Yes; Accept	[Accept]
offer	other	Euan; So do you want the clay or the sheep? So do you want the clay or the sheep?; Offer	[Other]
accept	other	Cardlinger; clay plz; Accept	[Other]
offer	offer	Euan; Or if you want we could do that now too; Offer	[Offer]
refusal	offer	Cardlinger; not just yet :); Refusal	[Offer]
offer	counteroffer	Cardlinger; anyone want wheat or wood for a clay?; Offer	Counteroffer
refusal	other	Joel; i have no cards; Refusal	[Other]
offer	offer	Cardlinger; E/J?; Offer	[Offer]
refusal	other	jon; I'm out too; Refusal	[Other]
refusal	other	Euan; Fresh out :/; Refusal	[Other]
offer	accept	Joel; Euan - trade you a wheat for a sheep?; Offer	[Accept]
accept	accept	Euan; Sure, Joel.; Accept	Accept
offer	offer	Euan; No worries :) Anyone got any clay?; Offer	[Offer]
offer	offer	Euan; Anyhoo. Clay, anyone?; Offer	[Offer]
refusal	offer	Joel; havent had clay in awhile; Refusal	[Offer]
refusal	offer	Cardlinger; none, sorry :(; Refusal	[Offer]
offer	offer	Euan; Any ore for my sheep?; Offer	[Offer]
refusal	refusal	Cardlinger; no ore, i lament :(; Refusal	[Refusal]
offer	offer	Cardlinger; anyone want wheat or wood for sheep?; Offer	[Offer]
offer	offer	Cardlinger; or for clay indeed; Offer	[Offer]
refusal	refusal	jon; sorry; Refusal	[Refusal]
offer	other	Cardlinger; E/J?; Offer	[Other]
refusal	refusal	Joel; got nothing; Refusal	[Refusal]
offer	refusal	Cardlinger; E?; Offer	[Refusal]
offer	other	Cardlinger; mutton man?; Offer	[Other]
offer	offer	Cardlinger; wheat or wood for clay or sheep is my seekings; Offer	[Offer]
offer	counteroffer	Cardlinger; do you have clay or sheep and fancy wood or wheat?; Offer	Counteroffer
accept	offer	Euan; I can give some sheep for some wood; Accept	[Offer]
offer	counteroffer	Cardlinger; 1:1?; Offer	[Counteroffer]
accept	accept	Euan; Sounds good; Accept	[Accept]
offer	offer	Cardlinger; anyone wheat for clay?; Offer	[Offer]
refusal	other	Joel; strangely i have no wheat; Refusal	[Other]
refusal	refusal	jon; no wheat; Refusal	[Refusal]
refusal	other	Joel; and also no clay; Refusal	[Other]
offer	other	Cardlinger; sorry i have wheat, it's clay i fancy; Offer	[Other]
offer	offer	Cardlinger; will offer 3 wheat for 2 clay, if someone is rich in it?; Offer	[Offer]
refusal	refusal	jon; sorry; Refusal	[Refusal]
refusal	other	Joel; sorry; Refusal	[Other]
offer	offer	Joel; ok does anyone have clay?; Offer	[Offer]
refusal	refusal	Cardlinger; nope, sorry; Refusal	[Refusal]
refusal	other	jon; no no; Refusal	[Other]
refusal	refusal	Euan; Nope :/ Nope :/; Refusal	[Refusal]
offer	offer	Joel; or sheep?; Offer	[Offer]
refusal	offer	Euan; Amazingly, no o.O; Refusal	[Offer]
refusal	other	jon; also out; Refusal	[Other]
offer	offer	Euan; Anyone have an ore for a wheat?; Offer	[Offer]
refusal	refusal	Cardlinger; sorry, I'm all wheaty; Refusal	[Refusal]
refusal	other	Joel; same same; Refusal	[Other]
refusal	refusal	jon; no; Refusal	[Refusal]
