true_act	pred_act	true_turn	pred_turn
accept	counteroffer	Dave; I guess I can use two sheep; Accept	[Counteroffer]
accept	counteroffer	Dave; yeah, go ahead; Accept	[Counteroffer]
offer	other	Dave; Still want to trade?; Offer	[Other]
accept	counteroffer	Tomm; Yes, do you still want to? do you still want to?; Accept	[Counteroffer]
accept	counteroffer	Dave; and yeah, and yeah, sure; Accept	[Counteroffer]
offer	offer	Dave; actually, instead of sheep, do you have any wood or clay?; Offer	[Offer]
refusal	counteroffer	Tomm; Ah, 'fraid not; Refusal	[Counteroffer]
offer	offer	Dave; rennoc?; Offer	[Offer]
refusal	other	rennoc1; nope dont have either; Refusal	[Other]
refusal	offer	Tomm; You just nicked my wheat :P; Refusal	[Offer]
refusal	counteroffer	Tomm; Not going to buy it back; Refusal	[Counteroffer]
offer	refusal	Dave; Want to buy it back? :D; Offer	[Refusal]
offer	other	Tomm; Anyone want anything for wood?; Offer	[Other]
refusal	other	rennoc1; dont have any, sorry; Refusal	[Other]
offer	offer	Tomm; So no wood anyone? okay okay; Offer	[Offer]
refusal	other	Dave; nope, sorry; Refusal	[Other]
offer	other	rennoc1; so anyone have any ore? I have sheep to spare; Offer	[Other]
counteroffer	offer	Dave; I have wheat; Counteroffer	[Offer]
refusal	offer	Tomm; fraid not; Refusal	[Offer]
offer	offer	Dave; anyone need wheat?; Offer	[Offer]
refusal	offer	Tomm; Really not, sorry.; Refusal	[Offer]
offer	accept	Dave; rennoc?; Offer	[Accept]
refusal	accept	rennoc1; I'm fine for wheat at the mo; Refusal	[Accept]
counteroffer	offer	Tomm; What for?; Counteroffer	[Offer]
offer	other	Dave; clay, I guess, or ore; Offer	[Other]
offer	counteroffer	Dave; or wood; Offer	[Counteroffer]
counteroffer	counteroffer	Dave; sure, can you do 2 for 2, or do you just want 1 for 1; Counteroffer	[Counteroffer]
accept	counteroffer	Tomm; Just 1-4-1 I'm afraid; Accept	[Counteroffer]
accept	counteroffer	Dave; fair enough; Accept	[Counteroffer]
offer	other	rennoc1; any spare ores anyone?; Offer	[Other]
refusal	offer	Dave; afraid not, sorry; Refusal	[Offer]
refusal	refusal	Tomm; None here either :(; Refusal	[Refusal]
offer	offer	Dave; or a sheep; Offer	[Offer]
refusal	offer	Tomm; sorry :/; Refusal	[Offer]
offer	other	rennoc1; anyone have any wood?; Offer	[Other]
refusal	offer	Dave; nope, sorry; Refusal	[Offer]
refusal	offer	Tomm; I think we are all looking for it! I think we are all looking for it!; Refusal	[Offer]
offer	other	Dave; can anyone trade clay for ore; Offer	[Other]
offer	offer	Dave; as in, I give you the clay; Offer	[Offer]
refusal	offer	Tomm; No ore, sorry.; Refusal	[Offer]
refusal	refusal	rennoc1; me neither me neither; Refusal	[Refusal]
offer	offer	Dave; anyone got clay or ore they can swap for wheat?; Offer	[Offer]
offer	offer	Dave; clay or wood, rather; Offer	[Offer]
accept	counteroffer	Tomm; Only got that one; Accept	[Counteroffer]
offer	refusal	Dave; could you, by any chance, use some fine high quality wheat; Offer	[Refusal]
offer	counteroffer	Dave; guaranteed to be 100% more edible than clay; Offer	[Counteroffer]
accept	offer	Tomm; If I get more clay, perhaps... I can eat the sheep for now.; Accept	[Offer]
accept	other	rennoc1; maybe but I have almost nothing but wheat to trade back; Accept	[Other]
offer	refusal	Dave; clay or wood rennoc?; Offer	[Refusal]
offer	offer	Dave; either one; Offer	[Offer]
refusal	offer	rennoc1; unfortunately, neither one; Refusal	[Offer]
counteroffer	refusal	rennoc1; tomm, could I give you 3 sheep for a clay and an ore?; Counteroffer	[Refusal]
refusal	counteroffer	Tomm; I don't have ore, I'm afraid!; Refusal	[Counteroffer]
refusal	counteroffer	Tomm; Well, as I say, don't have any ore at all; Refusal	[Counteroffer]
counteroffer	other	rennoc1; do you have any ores, dave?; Counteroffer	[Other]
refusal	offer	Dave; lo; Refusal	[Offer]
refusal	other	Dave; I don't, no; Refusal	[Other]
offer	refusal	Dave; I have wheat; Offer	[Refusal]
offer	offer	Dave; but seriously, want to trade for some wheat?; Offer	[Offer]
accept	counteroffer	Dave; I do; Accept	[Counteroffer]
counteroffer	accept	Dave; ore for wood?; Counteroffer	[Accept]
counteroffer	counteroffer	rennoc1; if only... I have clay? I have clay?; Counteroffer	[Counteroffer]
accept	offer	Dave; yeah, go ahead yeah, go ahead; Accept	[Offer]
counteroffer	counteroffer	Tomm; I could offer things?; Counteroffer	[Counteroffer]
counteroffer	offer	Dave; wood?; Counteroffer	[Offer]
counteroffer	offer	Tomm; Ore?; Counteroffer	[Offer]
counteroffer	counteroffer	Dave; clay rennoc; Counteroffer	[Counteroffer]
counteroffer	accept	Dave; I have ore to trade (or wheat, always wheat) I have ore to trade (or wheat, always wheat); Counteroffer	[Accept]
offer	offer	rennoc1; tomm, do you have ore?; Offer	[Offer]
accept	offer	Tomm; Yes, yes I do; Accept	[Offer]
accept	offer	rennoc1; ok; Accept	[Offer]
offer	offer	Dave; any wood around?; Offer	[Offer]
refusal	offer	rennoc1; nope; Refusal	[Offer]
refusal	offer	Tomm; Surprisingly I am bereft of sheep.; Refusal	[Offer]
offer	offer	Dave; rennoc?; Offer	[Offer]
refusal	counteroffer	rennoc1; sorry, no sheep; Refusal	[Counteroffer]
offer	other	Tomm; Fancy some tasty ore?; Offer	[Other]
refusal	offer	Dave; I do not ^_^; Refusal	[Offer]
offer	counteroffer	Tomm; How about clay?; Offer	[Counteroffer]
refusal	counteroffer	Dave; nope, sorry, I'm good for clay; Refusal	[Counteroffer]
offer	offer	Dave; trade?; Offer	[Offer]
counteroffer	other	Tomm; Tommville is amused by such base humour. Anyway, what will you offer for wood?; Counteroffer	[Other]
offer	offer	Dave; wheat?:D; Offer	[Offer]
offer	offer	Dave; or clay; Offer	[Offer]
counteroffer	offer	rennoc1; anone have sheep; Counteroffer	[Offer]
refusal	offer	Tomm; Pfft, your pots are of no use.; Refusal	[Offer]
refusal	refusal	Tomm; Sadly still no sheep :(; Refusal	[Refusal]
offer	offer	Dave; wheat then?; Offer	[Offer]
refusal	offer	Tomm; Talk to rennoc first, it's his go :p; Refusal	[Offer]
accept	other	rennoc1; yeah sure, could do with some wheat yeah sure, could do with some wheat; Accept	[Other]
offer	offer	Dave; got wood?; Offer	[Offer]
refusal	other	rennoc1; nope; Refusal	[Other]
counteroffer	refusal	Tomm; Dave - how many wheat would you give for 1 wood?; Counteroffer	[Refusal]
offer	offer	Dave; I will give you one whole wheat; Offer	[Offer]
counteroffer	counteroffer	Tomm; I must demand 2.; Counteroffer	[Counteroffer]
counteroffer	counteroffer	rennoc1; i would give you 2 clay?; Counteroffer	[Counteroffer]
refusal	accept	Dave; I must refuse, on principle; Refusal	[Accept]
counteroffer	offer	Tomm; although I could offer you ore, Rennoc?; Counteroffer	[Offer]
counteroffer	counteroffer	Tomm; depending on what you have; Counteroffer	[Counteroffer]
counteroffer	refusal	rennoc1; well... I've got some really good quality clay.; Counteroffer	[Refusal]
offer	other	Dave; I can give you one wheat and ore for wood; Offer	[Other]
refusal	counteroffer	Tomm; Don't want ore.; Refusal	[Counteroffer]
counteroffer	refusal	Tomm; Rennoc what can you offer me for wood?; Counteroffer	[Refusal]
counteroffer	counteroffer	rennoc1; how about 4 clay for 1 wood and 1 ore?; Counteroffer	[Counteroffer]
counteroffer	offer	Tomm; Dave... wood for a wheat?; Counteroffer	[Offer]
accept	offer	Dave; sure; Accept	[Offer]
offer	refusal	rennoc1; can you give wheat to me, dave?; Offer	[Refusal]
counteroffer	offer	rennoc1; for clay?; Counteroffer	[Offer]
refusal	offer	Dave; I'm good for clay, thanks; Refusal	[Offer]
offer	refusal	rennoc1; any one have sheep?; Offer	[Refusal]
offer	other	Tomm; Rennoc... I have sheep now?; Offer	[Other]
offer	offer	Tomm; Got any wheat? :P; Offer	[Offer]
refusal	offer	Dave; nooooooo; Refusal	[Offer]
counteroffer	offer	rennoc1; nope sorry. I could spare some clay though; Counteroffer	[Offer]
counteroffer	counteroffer	Tomm; 1 clay for 1 sheep?; Counteroffer	[Counteroffer]
accept	counteroffer	rennoc1; thanks; Accept	[Counteroffer]
offer	offer	Dave; anyone got wood or sheep to trade?; Offer	[Offer]
counteroffer	offer	rennoc1; well, I am going to have to go in 5-10 mins, so before I do does anyone want any of my resources; Counteroffer	[Offer]
offer	offer	Dave; do you have any wood or sheep rennoc?; Offer	[Offer]
accept	offer	rennoc1; both; Accept	[Offer]
offer	counteroffer	Dave; 1 ore and 1 wheat for 1 wood and 1 sheep? 1 ore and 1 wheat for 1 wood and 1 sheep?; Offer	[Counteroffer]
counteroffer	offer	rennoc1; how about this.; Counteroffer	[Offer]
refusal	other	Dave; don't have 2 wheat; Refusal	[Other]
counteroffer	other	rennoc1; I really need to head off, what do you need guys? i have 5 clay, 1 ore, 2 sheep, 1 wood.; Counteroffer	[Other]
offer	offer	Dave; sheep, wood; Offer	[Offer]
counteroffer	other	rennoc1; how about you tomm?; Counteroffer	[Other]
counteroffer	offer	Tomm; Feel free to fire me the clay; Counteroffer	[Offer]
counteroffer	offer	rennoc1; ok it turns out you have to give me something in a trade; Counteroffer	[Offer]
counteroffer	refusal	Dave; a clay?; Counteroffer	[Refusal]
counteroffer	offer	rennoc1; have anything you can spare for the trade tomm?; Counteroffer	[Offer]
refusal	counteroffer	Tomm; not realy, just ditch it; Refusal	[Counteroffer]
refusal	counteroffer	Thomas; no  thanks; Refusal	[Counteroffer]
offer	counteroffer	Cat; wood for wheat; Offer	[Counteroffer]
offer	other	Cat; thanks; Offer	[Other]
offer	offer	Thomas; sorry clay; Offer	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
offer	accept	Cat; anyone wants an ore?; Offer	[Accept]
refusal	offer	Thomas; nope; Refusal	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
offer	offer	Cat; for a wood; Offer	[Offer]
refusal	offer	Thomas; none; Refusal	[Offer]
accept	offer	Cat; yes; Accept	[Offer]
offer	offer	william; what do you want for it?; Offer	[Offer]
accept	offer	william; i can give you wood!; Accept	[Offer]
offer	accept	Cat; I can echange ore for wood though; Offer	[Accept]
offer	counteroffer	Cat; give ore, receive wood; Offer	[Counteroffer]
accept	accept	william; i'm in i'm in; Accept	[Accept]
offer	other	Cat; I mean I can offer ore; Offer	[Other]
offer	other	Cat; if you can give me wood; Offer	[Other]
accept	counteroffer	william; ok.  i just got the speech bubble message wrong... i just got the speech bubble message wrong...; Accept	[Counteroffer]
refusal	offer	william; none; Refusal	[Offer]
refusal	refusal	Cat; no sorry; Refusal	[Refusal]
offer	offer	Thomas; sheep again anyone?; Offer	[Offer]
offer	offer	Thomas; or clay; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	refusal	william; n n; Refusal	[Refusal]
refusal	refusal	Cat; no no; Refusal	[Refusal]
offer	other	william; can someone give me an ore??; Offer	[Other]
offer	refusal	william; wheat or wood; Offer	[Refusal]
accept	counteroffer	Thomas; sure; Accept	[Counteroffer]
offer	offer	Cat; how about sheep or clar?; Offer	[Offer]
offer	offer	Thomas; wheat please; Offer	[Offer]
offer	accept	Cat; i can offer ore for sheep or clay; Offer	[Accept]
offer	offer	Cat; or wheet for the same; Offer	[Offer]
offer	offer	Cat; anyone for ore or what?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	offer	Thomas; i have ore; Offer	[Offer]
offer	counteroffer	Thomas; I need sheep; Offer	[Counteroffer]
offer	offer	Thomas; or clay; Offer	[Offer]
offer	offer	Cat; I mean I have those to offer; Offer	[Offer]
offer	counteroffer	Cat; I need sheep; Offer	[Counteroffer]
offer	offer	Cat; or clary; Offer	[Offer]
refusal	offer	Thomas; no  thanks; Refusal	[Offer]
offer	refusal	Cat; clay; Offer	[Refusal]
offer	offer	Cat; then anyone wants a wood for an ore? then anyone wants a wood for an ore?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	Thomas; n; Refusal	[Offer]
offer	refusal	Cat; I can give you a wheat; Offer	[Refusal]
refusal	offer	william; cant; Refusal	[Offer]
offer	refusal	Cat; wood?; Offer	[Refusal]
refusal	offer	Thomas; no  no  thanks; Refusal	[Offer]
offer	offer	Cat; anyone can give me ore?  (for wood); Offer	[Offer]
refusal	offer	Thomas; no; Refusal	[Offer]
offer	other	Cat; anyone would like to receive a wood for an ore?; Offer	[Other]
refusal	offer	william; no; Refusal	[Offer]
accept	refusal	Thomas; yes please; Accept	[Refusal]
offer	accept	william; i will take anyone's sheep though; Offer	[Accept]
refusal	offer	Cat; don't have a sheep; Refusal	[Offer]
refusal	refusal	Thomas; none here either none here either; Refusal	[Refusal]
offer	refusal	Cat; anyone wants wood?; Offer	[Refusal]
refusal	offer	Thomas; n; Refusal	[Offer]
offer	other	william; 2 wood?; Offer	[Other]
offer	offer	Cat; one wood for clay; Offer	[Offer]
refusal	counteroffer	william; hmm, no sorry hmm, no sorry; Refusal	[Counteroffer]
counteroffer	refusal	Cat; or ore; Counteroffer	[Refusal]
offer	offer	william; i will only take two wood,  and give 1 ore; Offer	[Offer]
refusal	counteroffer	Cat; no  sorry; Refusal	[Counteroffer]
offer	offer	Cat; one wood though; Offer	[Offer]
refusal	counteroffer	william; no thx; Refusal	[Counteroffer]
refusal	offer	Thomas; none here; Refusal	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
offer	offer	Cat; I have one wood to exchange; Offer	[Offer]
offer	offer	Cat; any takers?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	refusal	Cat; for sheep, wheat or clary; Offer	[Refusal]
offer	offer	Thomas; can I buy a sheep for two ore?; Offer	[Offer]
refusal	refusal	william; have none; Refusal	[Refusal]
refusal	offer	Thomas; no  thanks; Refusal	[Offer]
offer	offer	william; can you give me sheep or wood?; Offer	[Offer]
counteroffer	offer	Cat; I can give you one wood; Counteroffer	[Offer]
accept	counteroffer	william; k; Accept	[Counteroffer]
offer	offer	Cat; I'd like clay; Offer	[Offer]
refusal	counteroffer	Thomas; sorry; Refusal	[Counteroffer]
refusal	refusal	william; sry; Refusal	[Refusal]
offer	refusal	Cat; or sheep; Offer	[Refusal]
refusal	offer	william; nope; Refusal	[Offer]
refusal	refusal	Thomas; can't; Refusal	[Refusal]
offer	offer	Thomas; for anything; Offer	[Offer]
counteroffer	other	william; wheat?; Counteroffer	[Other]
counteroffer	accept	Thomas; 3 ore for a wheat?; Counteroffer	[Accept]
accept	counteroffer	Cat; ok; Accept	[Counteroffer]
accept	accept	william; i will do it; Accept	[Accept]
offer	offer	Cat; I can give wheat; Offer	[Offer]
refusal	counteroffer	william; na; Refusal	[Counteroffer]
refusal	refusal	Thomas; sorry nope; Refusal	[Refusal]
offer	refusal	Cat; can someone give me a sheep?; Offer	[Refusal]
refusal	offer	william; nope; Refusal	[Offer]
refusal	refusal	Thomas; n; Refusal	[Refusal]
accept	counteroffer	william; then yes; Accept	[Counteroffer]
accept	accept	william; k; Accept	[Accept]
offer	other	Thomas; can I buy wood for 1 ore?; Offer	[Other]
refusal	offer	william; hav none; Refusal	[Offer]
refusal	refusal	Cat; no  sorry; Refusal	[Refusal]
offer	offer	william; does someone need clay?; Offer	[Offer]
offer	offer	william; i will take sheep or ore; Offer	[Offer]
counteroffer	offer	Cat; I can trade wood; Counteroffer	[Offer]
refusal	offer	Thomas; nope; Refusal	[Offer]
counteroffer	other	Cat; for clay; Counteroffer	[Other]
accept	counteroffer	william; k; Accept	[Counteroffer]
counteroffer	offer	Cat; or ore; Counteroffer	[Offer]
accept	offer	Thomas; yes please; Accept	[Offer]
offer	offer	Cat; I need clay or ore; Offer	[Offer]
counteroffer	counteroffer	Thomas; I can give an ore; Counteroffer	[Counteroffer]
counteroffer	offer	Thomas; or a clay; Counteroffer	[Offer]
offer	offer	Cat; or a sheep!; Offer	[Offer]
refusal	offer	Thomas; impossible...; Refusal	[Offer]
offer	counteroffer	Cat; let's do the clay let's do the clay; Offer	[Counteroffer]
accept	offer	Thomas; k; Accept	[Offer]
offer	other	Cat; would you like one more what for an ore?; Offer	[Other]
counteroffer	counteroffer	Thomas; one more wheat?; Counteroffer	[Counteroffer]
accept	accept	Cat; one wheat; Accept	[Accept]
accept	accept	Thomas; kk; Accept	[Accept]
offer	offer	Cat; for ore; Offer	[Offer]
counteroffer	offer	william; if you give me wood; Counteroffer	[Offer]
refusal	counteroffer	Thomas; not me; Refusal	[Counteroffer]
offer	refusal	Cat; for two ore?; Offer	[Refusal]
accept	counteroffer	william; k; Accept	[Counteroffer]
offer	offer	Joel; or clay sorry; Offer	[Offer]
refusal	offer	Cardlinger; nope :(; Refusal	[Offer]
refusal	refusal	jon; no; Refusal	[Refusal]
offer	other	Joel; I am willing to do wheat --> clay,  or wheat for ore; Offer	[Other]
offer	other	Joel; do you want to trade?; Offer	[Other]
counteroffer	accept	Euan; Whatcha got?; Counteroffer	[Accept]
offer	offer	Joel; wheat; Offer	[Offer]
accept	offer	Euan; I can wheat for clay.; Accept	[Offer]
accept	counteroffer	Joel; awesome; Accept	[Counteroffer]
refusal	offer	Joel; nope; Refusal	[Offer]
refusal	offer	Cardlinger; lol sorry no; Refusal	[Offer]
refusal	offer	Joel; nope; Refusal	[Offer]
accept	refusal	Cardlinger; i got clay; Accept	[Refusal]
offer	offer	Euan; "Anyone got wood for sheep?" :D; Offer	[Offer]
refusal	other	Cardlinger; lamentably I am sheepless; Refusal	[Other]
refusal	refusal	Joel; same here same here; Refusal	[Refusal]
refusal	offer	jon; can't sorry; Refusal	[Offer]
offer	other	Euan; Sheep for wood? Sheep for wood?; Offer	[Other]
refusal	offer	Cardlinger; i'm after wheat, i am afraid; Refusal	[Offer]
refusal	offer	Joel; I dont have sheep or wood Euan; Refusal	[Offer]
offer	other	Euan; Hm. I can give you wheat for wood.; Offer	[Other]
counteroffer	other	Cardlinger; i have a clay or a wood i'm happy to dispense for wheat; Counteroffer	[Other]
accept	counteroffer	Euan; Wood sounds good; Accept	[Counteroffer]
accept	offer	Cardlinger; kk well kk well if you're both after wood for wheat i'll go with Euan this time; Accept	[Offer]
offer	offer	Joel; or wood?; Offer	[Offer]
refusal	offer	Cardlinger; nope, sorry :(; Refusal	[Offer]
offer	refusal	Joel; jon?; Offer	[Refusal]
accept	other	jon; i got ore; Accept	[Other]
offer	other	Joel; I'll give you a wheat?; Offer	[Other]
accept	counteroffer	jon; sure!; Accept	[Counteroffer]
offer	offer	Joel; if you have another ore i can do it again; Offer	[Offer]
refusal	offer	jon; no I'm done; Refusal	[Offer]
offer	other	Cardlinger; anyone got a wood they'd like to trade for ore?; Offer	[Other]
refusal	offer	jon; nope sorry; Refusal	[Offer]
offer	refusal	Cardlinger; or a wood for wheat; Offer	[Refusal]
counteroffer	offer	Joel; do you have any ore?; Counteroffer	[Offer]
accept	offer	Cardlinger; i has ore; Accept	[Offer]
counteroffer	offer	Joel; i'll give you a wheat for the ore?; Counteroffer	[Offer]
refusal	counteroffer	Cardlinger; i'm after wood i am afraid :D; Refusal	[Counteroffer]
accept	other	Joel; ok i can do a wood for ore; Accept	[Other]
refusal	offer	Cardlinger; apologies, am clayless :(; Refusal	[Offer]
refusal	refusal	Joel; same here same here; Refusal	[Refusal]
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	offer	Joel; ore?; Offer	[Offer]
refusal	offer	Cardlinger; nope; Refusal	[Offer]
offer	other	Joel; euan?; Offer	[Other]
offer	other	Joel; i'll trade clay for ore; Offer	[Other]
accept	other	Euan; Sure, I'll clay for ore; Accept	[Other]
offer	other	Euan; Now... anyone got any wood?; Offer	[Other]
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	offer	Euan; I'll give you sheep for it?; Offer	[Offer]
offer	counteroffer	Euan; Or an ore.; Offer	[Counteroffer]
refusal	counteroffer	Joel; i have no cards; Refusal	[Counteroffer]
offer	counteroffer	Euan; Or..clay.; Offer	[Counteroffer]
counteroffer	counteroffer	Cardlinger; 1 sheep for 1 wood is that?; Counteroffer	[Counteroffer]
accept	offer	Euan; Sure.; Accept	[Offer]
counteroffer	accept	Cardlinger; how many wood you after?; Counteroffer	[Accept]
offer	offer	Euan; Just the one for now; Offer	[Offer]
counteroffer	offer	Cardlinger; your clay for my wood?; Counteroffer	[Offer]
accept	counteroffer	Euan; Yes; Accept	[Counteroffer]
offer	accept	Euan; So do you want the clay or the sheep? So do you want the clay or the sheep?; Offer	[Accept]
accept	offer	Cardlinger; clay plz; Accept	[Offer]
offer	other	Euan; Or if you want we could do that now too; Offer	[Other]
refusal	offer	Cardlinger; not just yet :); Refusal	[Offer]
offer	refusal	Cardlinger; anyone want wheat or wood for a clay?; Offer	[Refusal]
refusal	offer	Joel; i have no cards; Refusal	[Offer]
offer	refusal	Cardlinger; E/J?; Offer	[Refusal]
refusal	counteroffer	jon; I'm out too; Refusal	[Counteroffer]
refusal	refusal	Euan; Fresh out :/; Refusal	[Refusal]
accept	other	Euan; Sure, Joel.; Accept	[Other]
offer	other	Euan; Anyhoo. Clay, anyone?; Offer	[Other]
refusal	offer	Joel; havent had clay in awhile; Refusal	[Offer]
refusal	offer	Cardlinger; none, sorry :(; Refusal	[Offer]
offer	offer	Euan; Any ore for my sheep?; Offer	[Offer]
refusal	offer	Cardlinger; no ore, i lament :(; Refusal	[Offer]
offer	other	Cardlinger; anyone want wheat or wood for sheep?; Offer	[Other]
offer	offer	Cardlinger; or for clay indeed; Offer	[Offer]
refusal	offer	jon; sorry; Refusal	[Offer]
offer	other	Cardlinger; E/J?; Offer	[Other]
refusal	counteroffer	Joel; got nothing; Refusal	[Counteroffer]
offer	offer	Cardlinger; E?; Offer	[Offer]
offer	offer	Cardlinger; mutton man?; Offer	[Offer]
offer	other	Cardlinger; wheat or wood for clay or sheep is my seekings; Offer	[Other]
offer	other	Cardlinger; do you have clay or sheep and fancy wood or wheat?; Offer	[Other]
accept	offer	Euan; I can give some sheep for some wood; Accept	[Offer]
offer	accept	Cardlinger; 1:1?; Offer	[Accept]
accept	counteroffer	Euan; Sounds good; Accept	[Counteroffer]
offer	counteroffer	Cardlinger; anyone wheat for clay?; Offer	[Counteroffer]
refusal	other	Joel; strangely i have no wheat; Refusal	[Other]
refusal	other	jon; no wheat; Refusal	[Other]
refusal	refusal	Joel; and also no clay; Refusal	[Refusal]
offer	offer	Cardlinger; sorry i have wheat, it's clay i fancy; Offer	[Offer]
offer	other	Cardlinger; will offer 3 wheat for 2 clay, if someone is rich in it?; Offer	[Other]
refusal	counteroffer	jon; sorry; Refusal	[Counteroffer]
refusal	offer	Joel; sorry; Refusal	[Offer]
offer	other	Joel; ok does anyone have clay?; Offer	[Other]
refusal	offer	Cardlinger; nope, sorry; Refusal	[Offer]
refusal	refusal	jon; no no; Refusal	[Refusal]
refusal	refusal	Euan; Nope :/ Nope :/; Refusal	[Refusal]
offer	refusal	Joel; or sheep?; Offer	[Refusal]
refusal	offer	Euan; Amazingly, no o.O; Refusal	[Offer]
refusal	offer	jon; also out; Refusal	[Offer]
offer	other	Euan; Anyone have an ore for a wheat?; Offer	[Other]
refusal	offer	Cardlinger; sorry, I'm all wheaty; Refusal	[Offer]
refusal	refusal	Joel; same same; Refusal	[Refusal]
refusal	offer	jon; no; Refusal	[Offer]
offer	refusal	Euan; Meh. Anyone got clay?; Offer	[Refusal]
refusal	offer	Joel; no; Refusal	[Offer]
offer	other	jon; there's no clay right?; Offer	[Other]
refusal	offer	Cardlinger; I have none; Refusal	[Offer]
refusal	other	Euan; yeah, noone has clay :/; Refusal	[Other]
offer	offer	Joel; i will give ore; Offer	[Offer]
accept	other	Euan; I can do that; Accept	[Other]
offer	offer	Euan; So, got clay? :P; Offer	[Offer]
refusal	offer	Joel; haha no still; Refusal	[Offer]
refusal	other	Cardlinger; soooooon; Refusal	[Other]
refusal	other	Cardlinger; soooooon; Refusal	[Other]
offer	refusal	Euan; Anyone got any ore?; Offer	[Refusal]
refusal	offer	Joel; nope; Refusal	[Offer]
accept	offer	Cardlinger; only the 1; Accept	[Offer]
refusal	offer	Joel; havent had it in awhile; Refusal	[Offer]
counteroffer	offer	Cardlinger; what do you have to offer?; Counteroffer	[Offer]
counteroffer	other	Euan; Sheep, wheat, or wood, currently.; Counteroffer	[Other]
refusal	offer	Cardlinger; afraid I can't help - if it trade my ore for the sheep i can't buy a card :(; Refusal	[Offer]
offer	offer	Cardlinger; anyone want wheat or wood for an ore?; Offer	[Offer]
refusal	offer	Euan; No ore here; Refusal	[Offer]
accept	other	jon; I'll take a wheat for an ore; Accept	[Other]
refusal	counteroffer	Joel; i have no ore; Refusal	[Counteroffer]
offer	accept	Cardlinger; anyone else?; Offer	[Accept]
refusal	offer	Joel; nope; Refusal	[Offer]
offer	offer	Cardlinger; wheat/wood for ore?; Offer	[Offer]
refusal	offer	Euan; no ore.; Refusal	[Offer]
refusal	offer	Cardlinger; sorry, no clay :(; Refusal	[Offer]
refusal	refusal	Euan; no clay :/ no clay :/; Refusal	[Refusal]
accept	other	Joel; yeah i can do that; Accept	[Other]
refusal	offer	Cardlinger; not a bit :(; Refusal	[Offer]
refusal	other	Joel; [no clay]; Refusal	[Other]
offer	other	Euan; Guessing noone has clay?; Offer	[Other]
refusal	offer	Joel; nope; Refusal	[Offer]
refusal	offer	jon; nope nope; Refusal	[Offer]
