true_act	pred_act	true_turn	pred_turn
counteroffer	offer	rennoc1; sheep; Counteroffer	[Offer]
accept	offer	Dave; I guess I can use two sheep; Accept	[Offer]
accept	counteroffer	Dave; yeah, go ahead; Accept	[Counteroffer]
offer	other	Dave; Still want to trade?; Offer	[Other]
accept	other	Tomm; Yes, do you still want to? do you still want to?; Accept	[Other]
accept	offer	Dave; and yeah, and yeah, sure; Accept	[Offer]
offer	other	Dave; actually, instead of sheep, do you have any wood or clay?; Offer	[Other]
refusal	counteroffer	Tomm; Ah, 'fraid not; Refusal	[Counteroffer]
offer	other	Dave; rennoc?; Offer	[Other]
refusal	offer	rennoc1; nope dont have either; Refusal	[Offer]
refusal	offer	Tomm; You just nicked my wheat :P; Refusal	[Offer]
refusal	refusal	Tomm; Not going to buy it back; Refusal	[Refusal]
offer	refusal	Dave; Want to buy it back? :D; Offer	[Refusal]
offer	other	Tomm; Anyone want anything for wood?; Offer	[Other]
refusal	other	rennoc1; dont have any, sorry; Refusal	[Other]
offer	other	Tomm; So no wood anyone? okay okay; Offer	[Other]
refusal	offer	Dave; nope, sorry; Refusal	[Offer]
offer	other	rennoc1; so anyone have any ore? I have sheep to spare; Offer	[Other]
counteroffer	offer	Dave; I have wheat; Counteroffer	[Offer]
refusal	offer	Tomm; fraid not; Refusal	[Offer]
offer	offer	Dave; anyone need wheat?; Offer	[Offer]
refusal	offer	Tomm; Really not, sorry.; Refusal	[Offer]
offer	refusal	Dave; rennoc?; Offer	[Refusal]
refusal	other	rennoc1; I'm fine for wheat at the mo; Refusal	[Other]
counteroffer	offer	Tomm; What for?; Counteroffer	[Offer]
offer	offer	Dave; clay, I guess, or ore; Offer	[Offer]
offer	offer	Dave; or wood; Offer	[Offer]
counteroffer	refusal	Dave; sure, can you do 2 for 2, or do you just want 1 for 1; Counteroffer	[Refusal]
accept	counteroffer	Tomm; Just 1-4-1 I'm afraid; Accept	[Counteroffer]
accept	refusal	Dave; fair enough; Accept	[Refusal]
offer	other	rennoc1; any spare ores anyone?; Offer	[Other]
refusal	offer	Dave; afraid not, sorry; Refusal	[Offer]
refusal	offer	Tomm; None here either :(; Refusal	[Offer]
offer	offer	Dave; or a sheep; Offer	[Offer]
refusal	refusal	Tomm; sorry :/; Refusal	[Refusal]
offer	offer	rennoc1; anyone have any wood?; Offer	[Offer]
refusal	offer	Dave; nope, sorry; Refusal	[Offer]
refusal	other	Tomm; I think we are all looking for it! I think we are all looking for it!; Refusal	[Other]
offer	offer	Dave; can anyone trade clay for ore; Offer	[Offer]
offer	offer	Dave; as in, I give you the clay; Offer	[Offer]
refusal	accept	Tomm; No ore, sorry.; Refusal	[Accept]
refusal	offer	rennoc1; me neither me neither; Refusal	[Offer]
offer	offer	Dave; anyone got clay or ore they can swap for wheat?; Offer	[Offer]
offer	offer	Dave; clay or wood, rather; Offer	[Offer]
accept	offer	Tomm; Only got that one; Accept	[Offer]
offer	refusal	Dave; could you, by any chance, use some fine high quality wheat; Offer	[Refusal]
offer	offer	Dave; guaranteed to be 100% more edible than clay; Offer	[Offer]
accept	offer	Tomm; If I get more clay, perhaps... I can eat the sheep for now.; Accept	[Offer]
accept	other	rennoc1; maybe but I have almost nothing but wheat to trade back; Accept	[Other]
offer	offer	Dave; clay or wood rennoc?; Offer	[Offer]
offer	offer	Dave; either one; Offer	[Offer]
refusal	offer	rennoc1; unfortunately, neither one; Refusal	[Offer]
counteroffer	offer	rennoc1; tomm, could I give you 3 sheep for a clay and an ore?; Counteroffer	[Offer]
refusal	accept	Tomm; I don't have ore, I'm afraid!; Refusal	[Accept]
refusal	counteroffer	Tomm; Well, as I say, don't have any ore at all; Refusal	[Counteroffer]
counteroffer	other	rennoc1; do you have any ores, dave?; Counteroffer	[Other]
refusal	offer	Dave; lo; Refusal	[Offer]
refusal	offer	Dave; I don't, no; Refusal	[Offer]
offer	offer	Dave; I have wheat; Offer	[Offer]
offer	other	Dave; but seriously, want to trade for some wheat?; Offer	[Other]
accept	offer	Dave; I do; Accept	[Offer]
counteroffer	offer	Dave; ore for wood?; Counteroffer	[Offer]
counteroffer	counteroffer	rennoc1; if only... I have clay? I have clay?; Counteroffer	Counteroffer
accept	other	Dave; yeah, go ahead yeah, go ahead; Accept	[Other]
counteroffer	other	Tomm; I could offer things?; Counteroffer	[Other]
counteroffer	counteroffer	Dave; wood?; Counteroffer	[Counteroffer]
counteroffer	offer	Tomm; Ore?; Counteroffer	[Offer]
counteroffer	accept	Dave; clay rennoc; Counteroffer	[Accept]
counteroffer	refusal	Dave; I have ore to trade (or wheat, always wheat) I have ore to trade (or wheat, always wheat); Counteroffer	[Refusal]
offer	offer	rennoc1; tomm, do you have ore?; Offer	[Offer]
accept	accept	Tomm; Yes, yes I do; Accept	[Accept]
accept	offer	rennoc1; ok; Accept	[Offer]
offer	other	Dave; any wood around?; Offer	[Other]
refusal	offer	rennoc1; nope; Refusal	[Offer]
refusal	offer	Tomm; Surprisingly I am bereft of sheep.; Refusal	[Offer]
offer	offer	Dave; rennoc?; Offer	[Offer]
refusal	offer	rennoc1; sorry, no sheep; Refusal	[Offer]
offer	other	Tomm; Fancy some tasty ore?; Offer	[Other]
refusal	other	Dave; I do not ^_^; Refusal	[Other]
offer	refusal	Tomm; How about clay?; Offer	[Refusal]
refusal	counteroffer	Dave; nope, sorry, I'm good for clay; Refusal	[Counteroffer]
offer	offer	Dave; trade?; Offer	[Offer]
counteroffer	refusal	Tomm; Tommville is amused by such base humour. Anyway, what will you offer for wood?; Counteroffer	[Refusal]
offer	offer	Dave; wheat?:D; Offer	[Offer]
offer	refusal	Dave; or clay; Offer	[Refusal]
counteroffer	offer	rennoc1; anone have sheep; Counteroffer	[Offer]
refusal	offer	Tomm; Pfft, your pots are of no use.; Refusal	[Offer]
refusal	offer	Tomm; Sadly still no sheep :(; Refusal	[Offer]
offer	offer	Dave; wheat then?; Offer	[Offer]
refusal	counteroffer	Tomm; Talk to rennoc first, it's his go :p; Refusal	[Counteroffer]
accept	other	rennoc1; yeah sure, could do with some wheat yeah sure, could do with some wheat; Accept	[Other]
offer	offer	Dave; got wood?; Offer	[Offer]
refusal	offer	rennoc1; nope; Refusal	[Offer]
counteroffer	offer	Tomm; Dave - how many wheat would you give for 1 wood?; Counteroffer	[Offer]
offer	counteroffer	Dave; I will give you one whole wheat; Offer	[Counteroffer]
counteroffer	accept	Tomm; I must demand 2.; Counteroffer	[Accept]
counteroffer	counteroffer	rennoc1; i would give you 2 clay?; Counteroffer	[Counteroffer]
refusal	counteroffer	Dave; I must refuse, on principle; Refusal	[Counteroffer]
counteroffer	offer	Tomm; although I could offer you ore, Rennoc?; Counteroffer	[Offer]
counteroffer	counteroffer	Tomm; depending on what you have; Counteroffer	[Counteroffer]
counteroffer	other	rennoc1; well... I've got some really good quality clay.; Counteroffer	[Other]
offer	other	Dave; I can give you one wheat and ore for wood; Offer	[Other]
refusal	counteroffer	Tomm; Don't want ore.; Refusal	[Counteroffer]
counteroffer	refusal	Tomm; Rennoc what can you offer me for wood?; Counteroffer	[Refusal]
counteroffer	counteroffer	rennoc1; how about 4 clay for 1 wood and 1 ore?; Counteroffer	[Counteroffer]
counteroffer	offer	Tomm; Dave... wood for a wheat?; Counteroffer	[Offer]
accept	offer	Dave; sure; Accept	[Offer]
offer	offer	rennoc1; can you give wheat to me, dave?; Offer	[Offer]
counteroffer	offer	rennoc1; for clay?; Counteroffer	[Offer]
refusal	counteroffer	Dave; I'm good for clay, thanks; Refusal	[Counteroffer]
offer	other	rennoc1; any one have sheep?; Offer	[Other]
offer	offer	Tomm; Rennoc... I have sheep now?; Offer	[Offer]
offer	offer	Tomm; Got any wheat? :P; Offer	[Offer]
refusal	offer	Dave; nooooooo; Refusal	[Offer]
counteroffer	other	rennoc1; nope sorry. I could spare some clay though; Counteroffer	[Other]
counteroffer	offer	Tomm; 1 clay for 1 sheep?; Counteroffer	[Offer]
accept	accept	rennoc1; thanks; Accept	[Accept]
offer	other	Dave; anyone got wood or sheep to trade?; Offer	[Other]
counteroffer	offer	rennoc1; well, I am going to have to go in 5-10 mins, so before I do does anyone want any of my resources; Counteroffer	[Offer]
offer	other	Dave; do you have any wood or sheep rennoc?; Offer	[Other]
accept	offer	rennoc1; both; Accept	[Offer]
offer	offer	Dave; 1 ore and 1 wheat for 1 wood and 1 sheep? 1 ore and 1 wheat for 1 wood and 1 sheep?; Offer	[Offer]
counteroffer	refusal	rennoc1; how about this.; Counteroffer	[Refusal]
refusal	counteroffer	Dave; don't have 2 wheat; Refusal	[Counteroffer]
counteroffer	other	rennoc1; I really need to head off, what do you need guys? i have 5 clay, 1 ore, 2 sheep, 1 wood.; Counteroffer	[Other]
offer	offer	Dave; sheep, wood; Offer	[Offer]
counteroffer	other	rennoc1; how about you tomm?; Counteroffer	[Other]
counteroffer	offer	Tomm; Feel free to fire me the clay; Counteroffer	[Offer]
counteroffer	offer	rennoc1; ok it turns out you have to give me something in a trade; Counteroffer	[Offer]
counteroffer	offer	Dave; a clay?; Counteroffer	[Offer]
counteroffer	accept	rennoc1; have anything you can spare for the trade tomm?; Counteroffer	[Accept]
refusal	offer	Tomm; not realy, just ditch it; Refusal	[Offer]
refusal	offer	Thomas; no  thanks; Refusal	[Offer]
offer	offer	Cat; wood for wheat; Offer	[Offer]
offer	other	Cat; thanks; Offer	[Other]
offer	offer	Thomas; sorry clay; Offer	[Offer]
refusal	other	william; no; Refusal	[Other]
offer	other	Cat; anyone wants an ore?; Offer	[Other]
refusal	offer	Thomas; nope; Refusal	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	other	Cat; for a wood; Offer	[Other]
refusal	offer	Thomas; none; Refusal	[Offer]
accept	refusal	Cat; yes; Accept	[Refusal]
offer	offer	william; what do you want for it?; Offer	[Offer]
accept	offer	william; i can give you wood!; Accept	[Offer]
offer	offer	Cat; I can echange ore for wood though; Offer	[Offer]
offer	offer	Cat; give ore, receive wood; Offer	[Offer]
accept	counteroffer	william; i'm in i'm in; Accept	[Counteroffer]
offer	other	Cat; I mean I can offer ore; Offer	[Other]
offer	offer	Cat; if you can give me wood; Offer	[Offer]
accept	offer	william; ok.  i just got the speech bubble message wrong... i just got the speech bubble message wrong...; Accept	[Offer]
refusal	offer	william; none; Refusal	[Offer]
refusal	refusal	Cat; no sorry; Refusal	[Refusal]
offer	offer	Thomas; sheep again anyone?; Offer	[Offer]
offer	offer	Thomas; or clay; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	william; n n; Refusal	[Offer]
refusal	refusal	Cat; no no; Refusal	[Refusal]
offer	other	william; can someone give me an ore??; Offer	[Other]
offer	offer	william; wheat or wood; Offer	[Offer]
accept	offer	Thomas; sure; Accept	[Offer]
offer	other	Cat; how about sheep or clar?; Offer	[Other]
offer	counteroffer	Thomas; wheat please; Offer	[Counteroffer]
offer	other	Cat; i can offer ore for sheep or clay; Offer	[Other]
offer	other	Cat; or wheet for the same; Offer	[Other]
offer	other	Cat; anyone for ore or what?; Offer	[Other]
refusal	offer	william; no; Refusal	[Offer]
offer	offer	Thomas; i have ore; Offer	[Offer]
offer	offer	Thomas; I need sheep; Offer	[Offer]
offer	offer	Thomas; or clay; Offer	[Offer]
offer	offer	Cat; I mean I have those to offer; Offer	[Offer]
offer	offer	Cat; I need sheep; Offer	[Offer]
offer	offer	Cat; or clary; Offer	[Offer]
refusal	offer	Thomas; no  thanks; Refusal	[Offer]
offer	other	Cat; clay; Offer	[Other]
offer	offer	Cat; then anyone wants a wood for an ore? then anyone wants a wood for an ore?; Offer	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
refusal	offer	Thomas; n; Refusal	[Offer]
offer	offer	Cat; I can give you a wheat; Offer	[Offer]
refusal	refusal	william; cant; Refusal	[Refusal]
offer	offer	Cat; wood?; Offer	[Offer]
refusal	other	Thomas; no  no  thanks; Refusal	[Other]
offer	other	Cat; anyone can give me ore?  (for wood); Offer	[Other]
refusal	offer	Thomas; no; Refusal	[Offer]
offer	other	Cat; anyone would like to receive a wood for an ore?; Offer	[Other]
refusal	other	william; no; Refusal	[Other]
accept	other	Thomas; yes please; Accept	[Other]
offer	offer	william; i will take anyone's sheep though; Offer	[Offer]
refusal	offer	Cat; don't have a sheep; Refusal	[Offer]
refusal	offer	Thomas; none here either none here either; Refusal	[Offer]
offer	other	Cat; anyone wants wood?; Offer	[Other]
refusal	other	Thomas; n; Refusal	[Other]
offer	offer	william; 2 wood?; Offer	[Offer]
offer	accept	Cat; one wood for clay; Offer	[Accept]
refusal	accept	william; hmm, no sorry hmm, no sorry; Refusal	[Accept]
counteroffer	refusal	Cat; or ore; Counteroffer	[Refusal]
offer	refusal	william; i will only take two wood,  and give 1 ore; Offer	[Refusal]
refusal	refusal	Cat; no  sorry; Refusal	[Refusal]
offer	offer	Cat; one wood though; Offer	[Offer]
refusal	refusal	william; no thx; Refusal	[Refusal]
refusal	offer	Thomas; none here; Refusal	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
offer	refusal	Cat; I have one wood to exchange; Offer	[Refusal]
offer	offer	Cat; any takers?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	refusal	Cat; for sheep, wheat or clary; Offer	[Refusal]
offer	offer	Thomas; can I buy a sheep for two ore?; Offer	[Offer]
refusal	offer	william; have none; Refusal	[Offer]
refusal	offer	Thomas; no  thanks; Refusal	[Offer]
offer	offer	william; can you give me sheep or wood?; Offer	[Offer]
counteroffer	offer	Cat; I can give you one wood; Counteroffer	[Offer]
accept	accept	william; k; Accept	[Accept]
offer	refusal	Cat; I'd like clay; Offer	[Refusal]
refusal	offer	Thomas; sorry; Refusal	[Offer]
refusal	refusal	william; sry; Refusal	[Refusal]
offer	offer	Cat; or sheep; Offer	[Offer]
refusal	other	william; nope; Refusal	[Other]
refusal	refusal	Thomas; can't; Refusal	[Refusal]
offer	offer	Thomas; for anything; Offer	[Offer]
counteroffer	offer	william; wheat?; Counteroffer	[Offer]
counteroffer	offer	Thomas; 3 ore for a wheat?; Counteroffer	[Offer]
accept	accept	Cat; ok; Accept	[Accept]
accept	other	william; i will do it; Accept	[Other]
offer	offer	Cat; I can give wheat; Offer	[Offer]
refusal	offer	william; na; Refusal	[Offer]
refusal	refusal	Thomas; sorry nope; Refusal	[Refusal]
offer	offer	Cat; can someone give me a sheep?; Offer	[Offer]
refusal	offer	william; nope; Refusal	[Offer]
refusal	offer	Thomas; n; Refusal	[Offer]
accept	refusal	william; then yes; Accept	[Refusal]
accept	other	william; k; Accept	[Other]
offer	accept	Thomas; can I buy wood for 1 ore?; Offer	[Accept]
refusal	offer	william; hav none; Refusal	[Offer]
refusal	offer	Cat; no  sorry; Refusal	[Offer]
offer	other	william; does someone need clay?; Offer	[Other]
offer	offer	william; i will take sheep or ore; Offer	[Offer]
counteroffer	offer	Cat; I can trade wood; Counteroffer	[Offer]
refusal	offer	Thomas; nope; Refusal	[Offer]
counteroffer	offer	Cat; for clay; Counteroffer	[Offer]
accept	refusal	william; k; Accept	[Refusal]
counteroffer	refusal	Cat; or ore; Counteroffer	[Refusal]
accept	offer	Thomas; yes please; Accept	[Offer]
offer	offer	Cat; I need clay or ore; Offer	[Offer]
counteroffer	counteroffer	Thomas; I can give an ore; Counteroffer	[Counteroffer]
counteroffer	offer	Thomas; or a clay; Counteroffer	[Offer]
offer	offer	Cat; or a sheep!; Offer	[Offer]
refusal	offer	Thomas; impossible...; Refusal	[Offer]
offer	other	Cat; let's do the clay let's do the clay; Offer	[Other]
accept	offer	Thomas; k; Accept	[Offer]
offer	offer	Cat; would you like one more what for an ore?; Offer	[Offer]
counteroffer	counteroffer	Thomas; one more wheat?; Counteroffer	[Counteroffer]
accept	counteroffer	Cat; one wheat; Accept	[Counteroffer]
accept	offer	Thomas; kk; Accept	[Offer]
offer	counteroffer	Cat; for ore; Offer	Counteroffer
counteroffer	refusal	william; if you give me wood; Counteroffer	[Refusal]
refusal	counteroffer	Thomas; not me; Refusal	[Counteroffer]
offer	refusal	Cat; for two ore?; Offer	[Refusal]
accept	refusal	william; k; Accept	[Refusal]
offer	offer	Joel; or clay sorry; Offer	[Offer]
refusal	offer	Cardlinger; nope :(; Refusal	[Offer]
refusal	other	jon; no; Refusal	[Other]
offer	other	Joel; I am willing to do wheat --> clay,  or wheat for ore; Offer	[Other]
offer	other	Joel; do you want to trade?; Offer	[Other]
counteroffer	offer	Euan; Whatcha got?; Counteroffer	[Offer]
offer	offer	Joel; wheat; Offer	[Offer]
accept	offer	Euan; I can wheat for clay.; Accept	[Offer]
accept	accept	Joel; awesome; Accept	[Accept]
refusal	offer	Joel; nope; Refusal	[Offer]
refusal	offer	Cardlinger; lol sorry no; Refusal	[Offer]
refusal	offer	Joel; nope; Refusal	[Offer]
accept	other	Cardlinger; i got clay; Accept	[Other]
offer	other	Euan; "Anyone got wood for sheep?" :D; Offer	[Other]
refusal	other	Cardlinger; lamentably I am sheepless; Refusal	[Other]
refusal	offer	Joel; same here same here; Refusal	[Offer]
refusal	offer	jon; can't sorry; Refusal	[Offer]
offer	other	Euan; Sheep for wood? Sheep for wood?; Offer	[Other]
refusal	refusal	Cardlinger; i'm after wheat, i am afraid; Refusal	[Refusal]
refusal	other	Joel; I dont have sheep or wood Euan; Refusal	[Other]
offer	offer	Euan; Hm. I can give you wheat for wood.; Offer	[Offer]
counteroffer	other	Cardlinger; i have a clay or a wood i'm happy to dispense for wheat; Counteroffer	[Other]
accept	offer	Euan; Wood sounds good; Accept	[Offer]
accept	offer	Cardlinger; kk well kk well if you're both after wood for wheat i'll go with Euan this time; Accept	[Offer]
offer	refusal	Joel; or wood?; Offer	[Refusal]
refusal	offer	Cardlinger; nope, sorry :(; Refusal	[Offer]
offer	other	Joel; jon?; Offer	[Other]
accept	other	jon; i got ore; Accept	[Other]
offer	other	Joel; I'll give you a wheat?; Offer	[Other]
accept	accept	jon; sure!; Accept	[Accept]
offer	accept	Joel; if you have another ore i can do it again; Offer	[Accept]
refusal	offer	jon; no I'm done; Refusal	[Offer]
offer	other	Cardlinger; anyone got a wood they'd like to trade for ore?; Offer	[Other]
refusal	refusal	jon; nope sorry; Refusal	[Refusal]
offer	other	Cardlinger; or a wood for wheat; Offer	[Other]
counteroffer	refusal	Joel; do you have any ore?; Counteroffer	[Refusal]
accept	offer	Cardlinger; i has ore; Accept	[Offer]
counteroffer	offer	Joel; i'll give you a wheat for the ore?; Counteroffer	[Offer]
refusal	accept	Cardlinger; i'm after wood i am afraid :D; Refusal	[Accept]
accept	offer	Joel; ok i can do a wood for ore; Accept	[Offer]
refusal	offer	Cardlinger; apologies, am clayless :(; Refusal	[Offer]
refusal	offer	Joel; same here same here; Refusal	[Offer]
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	offer	Joel; ore?; Offer	[Offer]
refusal	offer	Cardlinger; nope; Refusal	[Offer]
offer	other	Joel; euan?; Offer	[Other]
offer	other	Joel; i'll trade clay for ore; Offer	[Other]
accept	other	Euan; Sure, I'll clay for ore; Accept	[Other]
offer	other	Euan; Now... anyone got any wood?; Offer	[Other]
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	offer	Euan; I'll give you sheep for it?; Offer	[Offer]
offer	accept	Euan; Or an ore.; Offer	[Accept]
refusal	counteroffer	Joel; i have no cards; Refusal	[Counteroffer]
offer	refusal	Euan; Or..clay.; Offer	[Refusal]
counteroffer	offer	Cardlinger; 1 sheep for 1 wood is that?; Counteroffer	[Offer]
accept	accept	Euan; Sure.; Accept	[Accept]
counteroffer	accept	Cardlinger; how many wood you after?; Counteroffer	[Accept]
offer	offer	Euan; Just the one for now; Offer	[Offer]
counteroffer	offer	Cardlinger; your clay for my wood?; Counteroffer	[Offer]
accept	counteroffer	Euan; Yes; Accept	[Counteroffer]
offer	other	Euan; So do you want the clay or the sheep? So do you want the clay or the sheep?; Offer	[Other]
accept	offer	Cardlinger; clay plz; Accept	[Offer]
offer	other	Euan; Or if you want we could do that now too; Offer	[Other]
refusal	offer	Cardlinger; not just yet :); Refusal	[Offer]
offer	other	Cardlinger; anyone want wheat or wood for a clay?; Offer	[Other]
refusal	offer	Joel; i have no cards; Refusal	[Offer]
offer	counteroffer	Cardlinger; E/J?; Offer	Counteroffer
refusal	other	jon; I'm out too; Refusal	[Other]
refusal	other	Euan; Fresh out :/; Refusal	[Other]
accept	other	Euan; Sure, Joel.; Accept	[Other]
offer	other	Euan; Anyhoo. Clay, anyone?; Offer	[Other]
refusal	accept	Joel; havent had clay in awhile; Refusal	[Accept]
refusal	refusal	Cardlinger; none, sorry :(; Refusal	[Refusal]
offer	other	Euan; Any ore for my sheep?; Offer	[Other]
refusal	offer	Cardlinger; no ore, i lament :(; Refusal	[Offer]
offer	other	Cardlinger; anyone want wheat or wood for sheep?; Offer	[Other]
offer	offer	Cardlinger; or for clay indeed; Offer	[Offer]
refusal	accept	jon; sorry; Refusal	[Accept]
offer	refusal	Cardlinger; E/J?; Offer	[Refusal]
refusal	other	Joel; got nothing; Refusal	[Other]
offer	offer	Cardlinger; E?; Offer	[Offer]
offer	offer	Cardlinger; mutton man?; Offer	[Offer]
offer	other	Cardlinger; wheat or wood for clay or sheep is my seekings; Offer	[Other]
offer	offer	Cardlinger; do you have clay or sheep and fancy wood or wheat?; Offer	[Offer]
accept	other	Euan; I can give some sheep for some wood; Accept	[Other]
offer	offer	Cardlinger; 1:1?; Offer	[Offer]
accept	counteroffer	Euan; Sounds good; Accept	[Counteroffer]
offer	accept	Cardlinger; anyone wheat for clay?; Offer	[Accept]
refusal	offer	Joel; strangely i have no wheat; Refusal	[Offer]
refusal	refusal	jon; no wheat; Refusal	[Refusal]
refusal	other	Joel; and also no clay; Refusal	[Other]
offer	offer	Cardlinger; sorry i have wheat, it's clay i fancy; Offer	[Offer]
offer	offer	Cardlinger; will offer 3 wheat for 2 clay, if someone is rich in it?; Offer	[Offer]
refusal	counteroffer	jon; sorry; Refusal	[Counteroffer]
refusal	other	Joel; sorry; Refusal	[Other]
offer	other	Joel; ok does anyone have clay?; Offer	[Other]
refusal	offer	Cardlinger; nope, sorry; Refusal	[Offer]
refusal	other	jon; no no; Refusal	[Other]
refusal	refusal	Euan; Nope :/ Nope :/; Refusal	[Refusal]
offer	other	Joel; or sheep?; Offer	[Other]
refusal	other	Euan; Amazingly, no o.O; Refusal	[Other]
refusal	other	jon; also out; Refusal	[Other]
offer	other	Euan; Anyone have an ore for a wheat?; Offer	[Other]
refusal	offer	Cardlinger; sorry, I'm all wheaty; Refusal	[Offer]
refusal	other	Joel; same same; Refusal	[Other]
refusal	offer	jon; no; Refusal	[Offer]
offer	offer	Euan; Meh. Anyone got clay?; Offer	[Offer]
refusal	offer	Joel; no; Refusal	[Offer]
offer	other	jon; there's no clay right?; Offer	[Other]
refusal	offer	Cardlinger; I have none; Refusal	[Offer]
refusal	offer	Euan; yeah, noone has clay :/; Refusal	[Offer]
offer	offer	Joel; i will give ore; Offer	[Offer]
accept	offer	Euan; I can do that; Accept	[Offer]
offer	other	Euan; So, got clay? :P; Offer	[Other]
refusal	offer	Joel; haha no still; Refusal	[Offer]
refusal	other	Cardlinger; soooooon; Refusal	[Other]
refusal	other	Cardlinger; soooooon; Refusal	[Other]
offer	other	Euan; Anyone got any ore?; Offer	[Other]
refusal	offer	Joel; nope; Refusal	[Offer]
accept	refusal	Cardlinger; only the 1; Accept	[Refusal]
refusal	other	Joel; havent had it in awhile; Refusal	[Other]
counteroffer	offer	Cardlinger; what do you have to offer?; Counteroffer	[Offer]
counteroffer	other	Euan; Sheep, wheat, or wood, currently.; Counteroffer	[Other]
refusal	offer	Cardlinger; afraid I can't help - if it trade my ore for the sheep i can't buy a card :(; Refusal	[Offer]
offer	other	Cardlinger; anyone want wheat or wood for an ore?; Offer	[Other]
refusal	counteroffer	Euan; No ore here; Refusal	[Counteroffer]
accept	other	jon; I'll take a wheat for an ore; Accept	[Other]
refusal	refusal	Joel; i have no ore; Refusal	[Refusal]
offer	other	Cardlinger; anyone else?; Offer	[Other]
refusal	other	Joel; nope; Refusal	[Other]
offer	other	Cardlinger; wheat/wood for ore?; Offer	[Other]
refusal	refusal	Euan; no ore.; Refusal	[Refusal]
refusal	offer	Cardlinger; sorry, no clay :(; Refusal	[Offer]
refusal	offer	Euan; no clay :/ no clay :/; Refusal	[Offer]
accept	other	Joel; yeah i can do that; Accept	[Other]
refusal	counteroffer	Cardlinger; not a bit :(; Refusal	[counteroffer]
refusal	other	Joel; [no clay]; Refusal	[Other]
offer	other	Euan; Guessing noone has clay?; Offer	[Other]
refusal	offer	Joel; nope; Refusal	[Offer]
refusal	offer	jon; nope nope; Refusal	[Offer]
refusal	other	Cardlinger; 0 clay 0 clay; Refusal	[Other]
refusal	offer	Euan; No sheep/ore :/; Refusal	[Offer]
accept	other	jon; i'll take one wheat for one sheep; Accept	[Other]
refusal	accept	Joel; same as Euan same as Euan; Refusal	[Accept]
accept	other	Cardlinger; done :); Accept	[Other]
offer	other	Cardlinger; anyone got ore?; Offer	[Other]
refusal	offer	jon; none; Refusal	[Offer]
refusal	other	Euan; My resource bank is mostly empty.; Refusal	[Other]
offer	other	Joel; does anyone have clay; Offer	[Other]
offer	offer	Joel; i'lkl give a wood; Offer	[Offer]
refusal	refusal	Euan; Nope XD; Refusal	[Refusal]
