true_act	pred_act	true_turn	pred_turn
counteroffer	accept	Dave; what have you got to trade?; Counteroffer	[Accept]
counteroffer	counteroffer	rennoc1; sheep; Counteroffer	[Counteroffer]
accept	counteroffer	Dave; I guess I can use two sheep; Accept	[Counteroffer]
accept	accept	Dave; yeah, go ahead; Accept	[Accept]
offer	other	Dave; Still want to trade?; Offer	[Other]
accept	other	Tomm; Yes, do you still want to? do you still want to?; Accept	[Other]
accept	offer	Dave; and yeah, and yeah, sure; Accept	[Offer]
offer	other	Dave; actually, instead of sheep, do you have any wood or clay?; Offer	[Other]
refusal	counteroffer	Tomm; Ah, 'fraid not; Refusal	[Counteroffer]
offer	other	Dave; rennoc?; Offer	[Other]
refusal	other	rennoc1; nope dont have either; Refusal	[Other]
refusal	counteroffer	Tomm; You just nicked my wheat :P; Refusal	[Counteroffer]
refusal	offer	Tomm; Not going to buy it back; Refusal	[Offer]
offer	refusal	Dave; Want to buy it back? :D; Offer	[Refusal]
offer	other	Tomm; Anyone want anything for wood?; Offer	[Other]
refusal	other	rennoc1; dont have any, sorry; Refusal	[Other]
offer	other	Tomm; So no wood anyone? okay okay; Offer	[Other]
refusal	offer	Dave; nope, sorry; Refusal	[Offer]
offer	other	rennoc1; so anyone have any ore? I have sheep to spare; Offer	[Other]
counteroffer	other	Dave; I have wheat; Counteroffer	[Other]
refusal	offer	Tomm; fraid not; Refusal	[Offer]
offer	offer	Dave; anyone need wheat?; Offer	[Offer]
refusal	offer	Tomm; Really not, sorry.; Refusal	[Offer]
offer	refusal	Dave; rennoc?; Offer	[Refusal]
refusal	other	rennoc1; I'm fine for wheat at the mo; Refusal	[Other]
counteroffer	offer	Tomm; What for?; Counteroffer	[Offer]
offer	counteroffer	Dave; clay, I guess, or ore; Offer	[Counteroffer]
offer	counteroffer	Dave; or wood; Offer	[Counteroffer]
counteroffer	accept	Dave; sure, can you do 2 for 2, or do you just want 1 for 1; Counteroffer	[Accept]
accept	counteroffer	Tomm; Just 1-4-1 I'm afraid; Accept	[Counteroffer]
accept	counteroffer	Dave; fair enough; Accept	[Counteroffer]
offer	other	rennoc1; any spare ores anyone?; Offer	[Other]
refusal	offer	Dave; afraid not, sorry; Refusal	[Offer]
refusal	refusal	Tomm; None here either :(; Refusal	[Refusal]
offer	counteroffer	Dave; or a sheep; Offer	[Counteroffer]
refusal	other	Tomm; sorry :/; Refusal	[Other]
offer	other	rennoc1; anyone have any wood?; Offer	[Other]
refusal	offer	Dave; nope, sorry; Refusal	[Offer]
refusal	offer	Tomm; I think we are all looking for it! I think we are all looking for it!; Refusal	[Offer]
offer	other	Dave; can anyone trade clay for ore; Offer	[Other]
offer	offer	Dave; as in, I give you the clay; Offer	[Offer]
refusal	offer	Tomm; No ore, sorry.; Refusal	[Offer]
refusal	refusal	rennoc1; me neither me neither; Refusal	[Refusal]
offer	counteroffer	Dave; anyone got clay or ore they can swap for wheat?; Offer	Counteroffer
offer	counteroffer	Dave; clay or wood, rather; Offer	[Counteroffer]
accept	offer	Tomm; Only got that one; Accept	[Offer]
offer	refusal	Dave; could you, by any chance, use some fine high quality wheat; Offer	[Refusal]
offer	counteroffer	Dave; guaranteed to be 100% more edible than clay; Offer	[Counteroffer]
accept	counteroffer	Tomm; If I get more clay, perhaps... I can eat the sheep for now.; Accept	[Counteroffer]
accept	other	rennoc1; maybe but I have almost nothing but wheat to trade back; Accept	[Other]
offer	counteroffer	Dave; clay or wood rennoc?; Offer	[Counteroffer]
offer	counteroffer	Dave; either one; Offer	Counteroffer
refusal	counteroffer	rennoc1; unfortunately, neither one; Refusal	[Counteroffer]
counteroffer	refusal	rennoc1; tomm, could I give you 3 sheep for a clay and an ore?; Counteroffer	[Refusal]
refusal	counteroffer	Tomm; I don't have ore, I'm afraid!; Refusal	[Counteroffer]
refusal	other	Tomm; Well, as I say, don't have any ore at all; Refusal	[Other]
counteroffer	other	rennoc1; do you have any ores, dave?; Counteroffer	[Other]
refusal	offer	Dave; lo; Refusal	[Offer]
refusal	refusal	Dave; I don't, no; Refusal	[Refusal]
offer	refusal	Dave; I have wheat; Offer	[Refusal]
offer	other	Dave; but seriously, want to trade for some wheat?; Offer	[Other]
accept	counteroffer	Dave; I do; Accept	[Counteroffer]
counteroffer	offer	Dave; ore for wood?; Counteroffer	[Offer]
counteroffer	counteroffer	rennoc1; if only... I have clay? I have clay?; Counteroffer	Counteroffer
accept	offer	Dave; yeah, go ahead yeah, go ahead; Accept	[Offer]
counteroffer	refusal	Tomm; I could offer things?; Counteroffer	[Refusal]
counteroffer	counteroffer	Dave; wood?; Counteroffer	[Counteroffer]
counteroffer	offer	Tomm; Ore?; Counteroffer	[Offer]
counteroffer	counteroffer	Dave; clay rennoc; Counteroffer	[Counteroffer]
counteroffer	refusal	Dave; I have ore to trade (or wheat, always wheat) I have ore to trade (or wheat, always wheat); Counteroffer	[Refusal]
offer	other	rennoc1; tomm, do you have ore?; Offer	[Other]
accept	offer	Tomm; Yes, yes I do; Accept	[Offer]
accept	offer	rennoc1; ok; Accept	[Offer]
offer	other	Dave; any wood around?; Offer	[Other]
refusal	offer	rennoc1; nope; Refusal	[Offer]
refusal	counteroffer	Tomm; Surprisingly I am bereft of sheep.; Refusal	[Counteroffer]
offer	offer	Dave; rennoc?; Offer	[Offer]
refusal	other	rennoc1; sorry, no sheep; Refusal	[Other]
offer	other	Tomm; Fancy some tasty ore?; Offer	[Other]
refusal	other	Dave; I do not ^_^; Refusal	[Other]
offer	counteroffer	Tomm; How about clay?; Offer	[Counteroffer]
refusal	other	Dave; nope, sorry, I'm good for clay; Refusal	[Other]
offer	offer	Dave; trade?; Offer	[Offer]
counteroffer	other	Tomm; Tommville is amused by such base humour. Anyway, what will you offer for wood?; Counteroffer	[Other]
offer	counteroffer	Dave; wheat?:D; Offer	[Counteroffer]
offer	counteroffer	Dave; or clay; Offer	[Counteroffer]
counteroffer	counteroffer	rennoc1; anone have sheep; Counteroffer	[Counteroffer]
refusal	counteroffer	Tomm; Pfft, your pots are of no use.; Refusal	[Counteroffer]
refusal	other	Tomm; Sadly still no sheep :(; Refusal	[Other]
offer	refusal	Dave; wheat then?; Offer	[Refusal]
refusal	counteroffer	Tomm; Talk to rennoc first, it's his go :p; Refusal	[Counteroffer]
accept	other	rennoc1; yeah sure, could do with some wheat yeah sure, could do with some wheat; Accept	[Other]
offer	offer	Dave; got wood?; Offer	[Offer]
refusal	offer	rennoc1; nope; Refusal	[Offer]
counteroffer	refusal	Tomm; Dave - how many wheat would you give for 1 wood?; Counteroffer	[Refusal]
offer	counteroffer	Dave; I will give you one whole wheat; Offer	[Counteroffer]
counteroffer	counteroffer	Tomm; I must demand 2.; Counteroffer	[Counteroffer]
counteroffer	counteroffer	rennoc1; i would give you 2 clay?; Counteroffer	[Counteroffer]
refusal	accept	Dave; I must refuse, on principle; Refusal	[Accept]
counteroffer	other	Tomm; although I could offer you ore, Rennoc?; Counteroffer	[Other]
counteroffer	counteroffer	Tomm; depending on what you have; Counteroffer	[Counteroffer]
counteroffer	other	rennoc1; well... I've got some really good quality clay.; Counteroffer	[Other]
offer	other	Dave; I can give you one wheat and ore for wood; Offer	[Other]
refusal	counteroffer	Tomm; Don't want ore.; Refusal	[Counteroffer]
counteroffer	counteroffer	Tomm; Rennoc what can you offer me for wood?; Counteroffer	[Counteroffer]
counteroffer	counteroffer	rennoc1; how about 4 clay for 1 wood and 1 ore?; Counteroffer	[Counteroffer]
counteroffer	offer	Tomm; Dave... wood for a wheat?; Counteroffer	[Offer]
accept	other	Dave; sure; Accept	[Other]
offer	other	rennoc1; can you give wheat to me, dave?; Offer	[Other]
counteroffer	other	rennoc1; for clay?; Counteroffer	[Other]
refusal	counteroffer	Dave; I'm good for clay, thanks; Refusal	[Counteroffer]
offer	refusal	rennoc1; any one have sheep?; Offer	[Refusal]
offer	offer	Tomm; Rennoc... I have sheep now?; Offer	[Offer]
offer	accept	Tomm; Got any wheat? :P; Offer	[Accept]
refusal	offer	Dave; nooooooo; Refusal	[Offer]
counteroffer	other	rennoc1; nope sorry. I could spare some clay though; Counteroffer	[Other]
counteroffer	counteroffer	Tomm; 1 clay for 1 sheep?; Counteroffer	[Counteroffer]
accept	accept	rennoc1; thanks; Accept	[Accept]
offer	other	Dave; anyone got wood or sheep to trade?; Offer	[Other]
counteroffer	offer	rennoc1; well, I am going to have to go in 5-10 mins, so before I do does anyone want any of my resources; Counteroffer	[Offer]
offer	other	Dave; do you have any wood or sheep rennoc?; Offer	[Other]
accept	offer	rennoc1; both; Accept	[Offer]
offer	counteroffer	Dave; 1 ore and 1 wheat for 1 wood and 1 sheep? 1 ore and 1 wheat for 1 wood and 1 sheep?; Offer	[Counteroffer]
counteroffer	counteroffer	rennoc1; how about this.; Counteroffer	Counteroffer
refusal	counteroffer	Dave; don't have 2 wheat; Refusal	[Counteroffer]
counteroffer	other	rennoc1; I really need to head off, what do you need guys? i have 5 clay, 1 ore, 2 sheep, 1 wood.; Counteroffer	[Other]
offer	offer	Dave; sheep, wood; Offer	[Offer]
counteroffer	other	rennoc1; how about you tomm?; Counteroffer	[Other]
counteroffer	other	Tomm; Feel free to fire me the clay; Counteroffer	[Other]
counteroffer	offer	rennoc1; ok it turns out you have to give me something in a trade; Counteroffer	[Offer]
counteroffer	counteroffer	Dave; a clay?; Counteroffer	[Counteroffer]
counteroffer	accept	rennoc1; have anything you can spare for the trade tomm?; Counteroffer	[Accept]
refusal	counteroffer	Tomm; not realy, just ditch it; Refusal	[Counteroffer]
refusal	counteroffer	Thomas; no  thanks; Refusal	[Counteroffer]
offer	offer	Cat; wood for wheat; Offer	[Offer]
offer	other	Cat; thanks; Offer	[Other]
offer	offer	Thomas; sorry clay; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	other	Cat; anyone wants an ore?; Offer	[Other]
refusal	offer	Thomas; nope; Refusal	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
offer	other	Cat; for a wood; Offer	[Other]
refusal	offer	Thomas; none; Refusal	[Offer]
accept	other	Cat; yes; Accept	[Other]
offer	counteroffer	william; what do you want for it?; Offer	Counteroffer
accept	counteroffer	william; i can give you wood!; Accept	[Counteroffer]
offer	counteroffer	Cat; I can echange ore for wood though; Offer	[Counteroffer]
offer	counteroffer	Cat; give ore, receive wood; Offer	[Counteroffer]
accept	counteroffer	william; i'm in i'm in; Accept	Counteroffer
offer	other	Cat; I mean I can offer ore; Offer	[Other]
offer	other	Cat; if you can give me wood; Offer	[Other]
accept	offer	william; ok.  i just got the speech bubble message wrong... i just got the speech bubble message wrong...; Accept	[Offer]
refusal	refusal	william; none; Refusal	[Refusal]
refusal	refusal	Cat; no sorry; Refusal	[Refusal]
offer	offer	Thomas; sheep again anyone?; Offer	[Offer]
offer	offer	Thomas; or clay; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	refusal	william; n n; Refusal	[Refusal]
refusal	refusal	Cat; no no; Refusal	[Refusal]
offer	other	william; can someone give me an ore??; Offer	[Other]
offer	counteroffer	william; wheat or wood; Offer	[Counteroffer]
accept	counteroffer	Thomas; sure; Accept	[Counteroffer]
offer	other	Cat; how about sheep or clar?; Offer	[Other]
offer	counteroffer	Thomas; wheat please; Offer	[Counteroffer]
offer	other	Cat; i can offer ore for sheep or clay; Offer	[Other]
offer	other	Cat; or wheet for the same; Offer	[Other]
offer	other	Cat; anyone for ore or what?; Offer	[Other]
refusal	offer	william; no; Refusal	[Offer]
offer	offer	Thomas; i have ore; Offer	[Offer]
offer	counteroffer	Thomas; I need sheep; Offer	[Counteroffer]
offer	counteroffer	Thomas; or clay; Offer	[Counteroffer]
offer	offer	Cat; I mean I have those to offer; Offer	[Offer]
offer	counteroffer	Cat; I need sheep; Offer	[Counteroffer]
offer	counteroffer	Cat; or clary; Offer	[Counteroffer]
refusal	counteroffer	Thomas; no  thanks; Refusal	[Counteroffer]
offer	refusal	Cat; clay; Offer	[Refusal]
offer	offer	Cat; then anyone wants a wood for an ore? then anyone wants a wood for an ore?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	counteroffer	Thomas; n; Refusal	[Counteroffer]
offer	refusal	Cat; I can give you a wheat; Offer	[Refusal]
refusal	offer	william; cant; Refusal	[Offer]
offer	counteroffer	Cat; wood?; Offer	[Counteroffer]
refusal	counteroffer	Thomas; no  no  thanks; Refusal	[Counteroffer]
offer	other	Cat; anyone can give me ore?  (for wood); Offer	[Other]
refusal	offer	Thomas; no; Refusal	[Offer]
offer	other	Cat; anyone would like to receive a wood for an ore?; Offer	[Other]
refusal	refusal	william; no; Refusal	[Refusal]
accept	other	Thomas; yes please; Accept	[Other]
offer	other	william; i will take anyone's sheep though; Offer	[Other]
refusal	accept	Cat; don't have a sheep; Refusal	[Accept]
refusal	offer	Thomas; none here either none here either; Refusal	[Offer]
offer	refusal	Cat; anyone wants wood?; Offer	[Refusal]
refusal	offer	Thomas; n; Refusal	[Offer]
offer	offer	william; 2 wood?; Offer	[Offer]
offer	refusal	Cat; one wood for clay; Offer	[Refusal]
refusal	counteroffer	william; hmm, no sorry hmm, no sorry; Refusal	[Counteroffer]
counteroffer	refusal	Cat; or ore; Counteroffer	[Refusal]
offer	counteroffer	william; i will only take two wood,  and give 1 ore; Offer	[Counteroffer]
refusal	counteroffer	Cat; no  sorry; Refusal	[Counteroffer]
offer	offer	Cat; one wood though; Offer	[Offer]
refusal	offer	william; no thx; Refusal	[Offer]
refusal	offer	Thomas; none here; Refusal	[Offer]
refusal	other	william; no; Refusal	[Other]
offer	offer	Cat; I have one wood to exchange; Offer	[Offer]
offer	offer	Cat; any takers?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	refusal	Cat; for sheep, wheat or clary; Offer	[Refusal]
offer	refusal	Thomas; can I buy a sheep for two ore?; Offer	[Refusal]
refusal	refusal	william; have none; Refusal	[Refusal]
refusal	offer	Thomas; no  thanks; Refusal	[Offer]
offer	offer	william; can you give me sheep or wood?; Offer	[Offer]
counteroffer	counteroffer	Cat; I can give you one wood; Counteroffer	[Counteroffer]
accept	counteroffer	william; k; Accept	[Counteroffer]
offer	offer	Cat; I'd like clay; Offer	[Offer]
refusal	counteroffer	Thomas; sorry; Refusal	[Counteroffer]
refusal	counteroffer	william; sry; Refusal	[Counteroffer]
offer	refusal	Cat; or sheep; Offer	[Refusal]
refusal	counteroffer	william; nope; Refusal	[Counteroffer]
refusal	other	Thomas; can't; Refusal	[Other]
offer	offer	Thomas; for anything; Offer	[Offer]
counteroffer	other	william; wheat?; Counteroffer	[Other]
counteroffer	counteroffer	Thomas; 3 ore for a wheat?; Counteroffer	[Counteroffer]
accept	counteroffer	Cat; ok; Accept	[Counteroffer]
accept	other	william; i will do it; Accept	[Other]
offer	offer	Cat; I can give wheat; Offer	[Offer]
refusal	counteroffer	william; na; Refusal	[Counteroffer]
refusal	refusal	Thomas; sorry nope; Refusal	[Refusal]
offer	offer	Cat; can someone give me a sheep?; Offer	[Offer]
refusal	offer	william; nope; Refusal	[Offer]
refusal	refusal	Thomas; n; Refusal	[Refusal]
accept	other	william; then yes; Accept	[Other]
accept	accept	william; k; Accept	[Accept]
offer	other	Thomas; can I buy wood for 1 ore?; Offer	[Other]
refusal	counteroffer	william; hav none; Refusal	[Counteroffer]
refusal	refusal	Cat; no  sorry; Refusal	[Refusal]
offer	other	william; does someone need clay?; Offer	[Other]
offer	offer	william; i will take sheep or ore; Offer	[Offer]
counteroffer	offer	Cat; I can trade wood; Counteroffer	[Offer]
refusal	counteroffer	Thomas; nope; Refusal	Counteroffer
counteroffer	counteroffer	Cat; for clay; Counteroffer	[Counteroffer]
accept	counteroffer	william; k; Accept	[Counteroffer]
counteroffer	accept	Cat; or ore; Counteroffer	[Accept]
accept	offer	Thomas; yes please; Accept	[Offer]
offer	offer	Cat; I need clay or ore; Offer	[Offer]
counteroffer	offer	Thomas; I can give an ore; Counteroffer	[Offer]
counteroffer	counteroffer	Thomas; or a clay; Counteroffer	[Counteroffer]
offer	counteroffer	Cat; or a sheep!; Offer	[Counteroffer]
refusal	offer	Thomas; impossible...; Refusal	[Offer]
offer	refusal	Cat; let's do the clay let's do the clay; Offer	[Refusal]
accept	counteroffer	Thomas; k; Accept	[Counteroffer]
offer	offer	Cat; would you like one more what for an ore?; Offer	[Offer]
counteroffer	counteroffer	Thomas; one more wheat?; Counteroffer	[Counteroffer]
accept	counteroffer	Cat; one wheat; Accept	[Counteroffer]
accept	accept	Thomas; kk; Accept	[Accept]
offer	offer	Cat; for ore; Offer	[Offer]
counteroffer	offer	william; if you give me wood; Counteroffer	[Offer]
refusal	counteroffer	Thomas; not me; Refusal	[Counteroffer]
offer	counteroffer	Cat; for two ore?; Offer	[Counteroffer]
accept	counteroffer	william; k; Accept	[Counteroffer]
offer	offer	Joel; or clay sorry; Offer	[Offer]
refusal	offer	Cardlinger; nope :(; Refusal	[Offer]
refusal	refusal	jon; no; Refusal	[Refusal]
offer	other	Joel; I am willing to do wheat --> clay,  or wheat for ore; Offer	[Other]
offer	other	Joel; do you want to trade?; Offer	[Other]
counteroffer	counteroffer	Euan; Whatcha got?; Counteroffer	Counteroffer
offer	offer	Joel; wheat; Offer	[Offer]
accept	offer	Euan; I can wheat for clay.; Accept	[Offer]
accept	accept	Joel; awesome; Accept	[Accept]
refusal	offer	Joel; nope; Refusal	[Offer]
refusal	offer	Cardlinger; lol sorry no; Refusal	[Offer]
refusal	offer	Joel; nope; Refusal	[Offer]
accept	refusal	Cardlinger; i got clay; Accept	[Refusal]
offer	other	Euan; "Anyone got wood for sheep?" :D; Offer	[Other]
refusal	other	Cardlinger; lamentably I am sheepless; Refusal	[Other]
refusal	offer	Joel; same here same here; Refusal	[Offer]
refusal	offer	jon; can't sorry; Refusal	[Offer]
offer	other	Euan; Sheep for wood? Sheep for wood?; Offer	[Other]
refusal	offer	Cardlinger; i'm after wheat, i am afraid; Refusal	[Offer]
refusal	accept	Joel; I dont have sheep or wood Euan; Refusal	[Accept]
offer	offer	Euan; Hm. I can give you wheat for wood.; Offer	[Offer]
counteroffer	other	Cardlinger; i have a clay or a wood i'm happy to dispense for wheat; Counteroffer	[Other]
accept	counteroffer	Euan; Wood sounds good; Accept	[Counteroffer]
accept	offer	Cardlinger; kk well kk well if you're both after wood for wheat i'll go with Euan this time; Accept	[Offer]
offer	offer	Joel; or wood?; Offer	[Offer]
refusal	offer	Cardlinger; nope, sorry :(; Refusal	[Offer]
offer	refusal	Joel; jon?; Offer	[Refusal]
accept	other	jon; i got ore; Accept	[Other]
offer	other	Joel; I'll give you a wheat?; Offer	[Other]
accept	accept	jon; sure!; Accept	[Accept]
offer	accept	Joel; if you have another ore i can do it again; Offer	[Accept]
refusal	offer	jon; no I'm done; Refusal	[Offer]
offer	other	Cardlinger; anyone got a wood they'd like to trade for ore?; Offer	[Other]
refusal	offer	jon; nope sorry; Refusal	[Offer]
offer	other	Cardlinger; or a wood for wheat; Offer	[Other]
counteroffer	refusal	Joel; do you have any ore?; Counteroffer	[Refusal]
accept	counteroffer	Cardlinger; i has ore; Accept	[Counteroffer]
counteroffer	counteroffer	Joel; i'll give you a wheat for the ore?; Counteroffer	[Counteroffer]
refusal	counteroffer	Cardlinger; i'm after wood i am afraid :D; Refusal	[counteroffer]
accept	offer	Joel; ok i can do a wood for ore; Accept	[Offer]
refusal	offer	Cardlinger; apologies, am clayless :(; Refusal	[Offer]
refusal	refusal	Joel; same here same here; Refusal	[Refusal]
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	counteroffer	Joel; ore?; Offer	Counteroffer
refusal	offer	Cardlinger; nope; Refusal	[Offer]
offer	other	Joel; euan?; Offer	[Other]
offer	other	Joel; i'll trade clay for ore; Offer	[Other]
accept	other	Euan; Sure, I'll clay for ore; Accept	[Other]
offer	other	Euan; Now... anyone got any wood?; Offer	[Other]
accept	offer	Cardlinger; yup yup; Accept	[Offer]
offer	offer	Euan; I'll give you sheep for it?; Offer	[Offer]
offer	accept	Euan; Or an ore.; Offer	[Accept]
refusal	other	Joel; i have no cards; Refusal	[Other]
offer	refusal	Euan; Or..clay.; Offer	[Refusal]
counteroffer	offer	Cardlinger; 1 sheep for 1 wood is that?; Counteroffer	[Offer]
accept	counteroffer	Euan; Sure.; Accept	[Counteroffer]
counteroffer	counteroffer	Cardlinger; how many wood you after?; Counteroffer	Counteroffer
offer	counteroffer	Euan; Just the one for now; Offer	[Counteroffer]
counteroffer	counteroffer	Cardlinger; your clay for my wood?; Counteroffer	[Counteroffer]
accept	counteroffer	Euan; Yes; Accept	[Counteroffer]
offer	accept	Euan; So do you want the clay or the sheep? So do you want the clay or the sheep?; Offer	[Accept]
accept	counteroffer	Cardlinger; clay plz; Accept	[Counteroffer]
offer	other	Euan; Or if you want we could do that now too; Offer	[Other]
refusal	offer	Cardlinger; not just yet :); Refusal	[Offer]
offer	other	Cardlinger; anyone want wheat or wood for a clay?; Offer	[Other]
refusal	offer	Joel; i have no cards; Refusal	[Offer]
offer	other	Cardlinger; E/J?; Offer	[Other]
refusal	other	jon; I'm out too; Refusal	[Other]
refusal	other	Euan; Fresh out :/; Refusal	[Other]
accept	other	Euan; Sure, Joel.; Accept	[Other]
offer	other	Euan; Anyhoo. Clay, anyone?; Offer	[Other]
refusal	offer	Joel; havent had clay in awhile; Refusal	[Offer]
refusal	offer	Cardlinger; none, sorry :(; Refusal	[Offer]
offer	other	Euan; Any ore for my sheep?; Offer	[Other]
refusal	offer	Cardlinger; no ore, i lament :(; Refusal	[Offer]
offer	other	Cardlinger; anyone want wheat or wood for sheep?; Offer	[Other]
offer	offer	Cardlinger; or for clay indeed; Offer	[Offer]
refusal	offer	jon; sorry; Refusal	[Offer]
offer	refusal	Cardlinger; E/J?; Offer	[Refusal]
refusal	other	Joel; got nothing; Refusal	[Other]
offer	refusal	Cardlinger; E?; Offer	[Refusal]
offer	refusal	Cardlinger; mutton man?; Offer	[Refusal]
offer	other	Cardlinger; wheat or wood for clay or sheep is my seekings; Offer	[Other]
offer	other	Cardlinger; do you have clay or sheep and fancy wood or wheat?; Offer	[Other]
accept	counteroffer	Euan; I can give some sheep for some wood; Accept	[Counteroffer]
offer	counteroffer	Cardlinger; 1:1?; Offer	[Counteroffer]
accept	counteroffer	Euan; Sounds good; Accept	[Counteroffer]
offer	accept	Cardlinger; anyone wheat for clay?; Offer	[Accept]
refusal	offer	Joel; strangely i have no wheat; Refusal	[Offer]
refusal	refusal	jon; no wheat; Refusal	[Refusal]
refusal	other	Joel; and also no clay; Refusal	[Other]
offer	other	Cardlinger; sorry i have wheat, it's clay i fancy; Offer	[Other]
offer	offer	Cardlinger; will offer 3 wheat for 2 clay, if someone is rich in it?; Offer	[Offer]
refusal	counteroffer	jon; sorry; Refusal	[Counteroffer]
refusal	other	Joel; sorry; Refusal	[Other]
offer	offer	Joel; ok does anyone have clay?; Offer	[Offer]
refusal	offer	Cardlinger; nope, sorry; Refusal	[Offer]
refusal	refusal	jon; no no; Refusal	[Refusal]
refusal	refusal	Euan; Nope :/ Nope :/; Refusal	[Refusal]
offer	other	Joel; or sheep?; Offer	[Other]
refusal	other	Euan; Amazingly, no o.O; Refusal	[Other]
refusal	other	jon; also out; Refusal	[Other]
offer	other	Euan; Anyone have an ore for a wheat?; Offer	[Other]
refusal	counteroffer	Cardlinger; sorry, I'm all wheaty; Refusal	[Counteroffer]
refusal	refusal	Joel; same same; Refusal	[Refusal]
refusal	other	jon; no; Refusal	[Other]
offer	offer	Euan; Meh. Anyone got clay?; Offer	[Offer]
refusal	offer	Joel; no; Refusal	[Offer]
offer	other	jon; there's no clay right?; Offer	[Other]
refusal	refusal	Cardlinger; I have none; Refusal	[Refusal]
refusal	offer	Euan; yeah, noone has clay :/; Refusal	[Offer]
offer	offer	Joel; i will give ore; Offer	[Offer]
accept	accept	Euan; I can do that; Accept	[Accept]
offer	other	Euan; So, got clay? :P; Offer	[Other]
refusal	offer	Joel; haha no still; Refusal	[Offer]
refusal	other	Cardlinger; soooooon; Refusal	[Other]
refusal	other	Cardlinger; soooooon; Refusal	[Other]
offer	other	Euan; Anyone got any ore?; Offer	[Other]
refusal	offer	Joel; nope; Refusal	[Offer]
accept	offer	Cardlinger; only the 1; Accept	[Offer]
refusal	offer	Joel; havent had it in awhile; Refusal	[Offer]
counteroffer	other	Cardlinger; what do you have to offer?; Counteroffer	[Other]
counteroffer	counteroffer	Euan; Sheep, wheat, or wood, currently.; Counteroffer	[Counteroffer]
refusal	other	Cardlinger; afraid I can't help - if it trade my ore for the sheep i can't buy a card :(; Refusal	[Other]
offer	other	Cardlinger; anyone want wheat or wood for an ore?; Offer	[Other]
refusal	counteroffer	Euan; No ore here; Refusal	[Counteroffer]
accept	other	jon; I'll take a wheat for an ore; Accept	[Other]
refusal	counteroffer	Joel; i have no ore; Refusal	[Counteroffer]
offer	other	Cardlinger; anyone else?; Offer	[Other]
refusal	other	Joel; nope; Refusal	[Other]
offer	other	Cardlinger; wheat/wood for ore?; Offer	[Other]
refusal	offer	Euan; no ore.; Refusal	[Offer]
refusal	counteroffer	Cardlinger; sorry, no clay :(; Refusal	[Counteroffer]
refusal	refusal	Euan; no clay :/ no clay :/; Refusal	[Refusal]
accept	other	Joel; yeah i can do that; Accept	[Other]
refusal	offer	Cardlinger; not a bit :(; Refusal	[Offer]
