true_act	pred_act	true_turn	pred_turn
offer	other	Dave; rennoc?; Offer	[Other], Alice: I can't believe how long we've been waiting for a 4 to be rolled!
refusal	accept	rennoc1; nope dont have either; Refusal	[Accept], Emily: Sure, I'll give you a wood for that ore.
refusal	accept	Tomm; You just nicked my wheat :P; Refusal	[Accept], Sarah: I'll trade you ore for wheat.
refusal	offer	Tomm; Not going to buy it back; Refusal	[Offer], Emma: I can offer you a sheep in exchange for that wheat.
offer	other	Dave; Want to buy it back? :D; Offer	[Other], Sarah: Can anyone else offer to buy it back?
offer	other	Tomm; Anyone want anything for wood?; Offer	Other, Emma: Don't worry, I could use some wheat.
refusal	other	rennoc1; dont have any, sorry; Refusal	[Other], Sarah: Yeah, the dice can really make or break your strategy in this game.
offer	other	Tomm; So no wood anyone? okay okay; Offer	Other, Emily: Can you believe how many times the 8's have been rolled so far? It's insane.
refusal	accept	Dave; nope, sorry; Refusal	[Accept], Emma: I'll trade you 1 wool for 1 ore.
offer	offer	rennoc1; so anyone have any ore? I have sheep to spare; Offer	[Offer], Sarah: I'll trade you 2 wheat for 1 ore.
counteroffer	offer	Dave; I have wheat; Counteroffer	Offer, Ryan: I could trade you some wheat for your sheep.
refusal	offer	Tomm; fraid not; Refusal	[Offer], Emily: I can offer you brick in exchange for your wheat.
offer	other	Dave; anyone need wheat?; Offer	[Other], Sarah: How many victory points do you have, Dave?
refusal	offer	Tomm; Really not, sorry.; Refusal	[Offer], Emily: I could trade you some ore for wheat.
offer	other	Dave; rennoc?; Offer	[Other], Mark: It's okay, Tomm. We all make mistakes in this game.
refusal	offer	rennoc1; I'm fine for wheat at the mo; Refusal	[Offer], Emma: I can give you a sheep for your wood.
counteroffer	offer	Tomm; What for?; Counteroffer	[Offer], Sarah: I could trade you some wood for wheat.
offer	offer	Dave; clay, I guess, or ore; Offer	[Offer], Emily: I'll give you 2 brick for 1 wheat.
offer	counteroffer	Dave; or wood; Offer	Counteroffer, Sarah: I can give you some ore for wheat.
counteroffer	counteroffer	Dave; sure, can you do 2 for 2, or do you just want 1 for 1; Counteroffer	[Counteroffer], Dave: How about wheat for stone instead?
accept	offer	Tomm; Just 1-4-1 I'm afraid; Accept	[Offer], Emily: I can give you 2 ore for 1 wheat.
accept	offer	Dave; fair enough; Accept	[Offer], Emma: I can offer you a wood for your wheat.
offer	offer	rennoc1; any spare ores anyone?; Offer	[Offer], Emily: I'll trade 1 brick for 1 wheat.
refusal	offer	Dave; afraid not, sorry; Refusal	[Offer], rennoc2: I have an extra ore, would you be willing to trade for a wheat?
refusal	offer	Tomm; None here either :(; Refusal	[Offer], Emma: I could trade you some wheat for your ore, Dave.
offer	counteroffer	Dave; or a sheep; Offer	[Counteroffer], Sarah: How about wheat for brick instead, Dave?
refusal	offer	Tomm; sorry :/; Refusal	[Offer], Emma: I have an extra wheat, would you be willing to trade it for your sheep?
offer	other	rennoc1; anyone have any wood?; Offer	[Other], Lisa: It's okay, we can clarify that later if needed.
refusal	offer	Dave; nope, sorry; Refusal	[Offer], jasper5: I have wood, would you trade it for some brick?
refusal	offer	Tomm; I think we are all looking for it! I think we are all looking for it!; Refusal	[Offer], Emily: Would you be willing to trade 2 wood for 1 wheat?
offer	other	Dave; can anyone trade clay for ore; Offer	[Other], Sarah: Is something wrong, Tomm?
offer	other	Dave; as in, I give you the clay; Offer	[Other], Emily: I have plenty of clay, but I really need wheat. Any takers?
refusal	counteroffer	Tomm; No ore, sorry.; Refusal	[Counteroffer], Sarah: I can give you wheat in exchange for your clay.
refusal	counteroffer	rennoc1; me neither me neither; Refusal	Counteroffer, Aria: I can trade you 1 wheat for 1 brick.
offer	offer	Dave; anyone got clay or ore they can swap for wheat?; Offer	Offer, Sara: I'll trade you some wheat for your clay.
offer	offer	Dave; clay or wood, rather; Offer	[Offer], Sarah: I have some clay I can trade for your wheat.
accept	accept	Tomm; Only got that one; Accept	[Accept], Sarah: I'll take clay, thanks.
offer	offer	Dave; could you, by any chance, use some fine high quality wheat; Offer	Offer, Emma: I can offer you 2 wheat for that ore.
offer	accept	Dave; guaranteed to be 100% more edible than clay; Offer	Accept, Emma: Yes, I could use some wheat.
accept	other	Tomm; If I get more clay, perhaps... I can eat the sheep for now.; Accept	[Other], Emily: That's for sure! I've never been a fan of eating clay.
accept	accept	rennoc1; maybe but I have almost nothing but wheat to trade back; Accept	[Accept], Sarah: Sounds delicious, I can offer you some wheat in exchange for some of those tasty cooked goods!
offer	counteroffer	Dave; clay or wood rennoc?; Offer	[Counteroffer], Player 2: I can give you brick for your wheat.
offer	offer	Dave; either one; Offer	[Offer], Rachel: I can trade you wood for your clay, Dave.
refusal	offer	rennoc1; unfortunately, neither one; Refusal	[Offer], Emily: I can offer you 1 wheat for 2 ore.
counteroffer	offer	rennoc1; tomm, could I give you 3 sheep for a clay and an ore?; Counteroffer	[Offer], Player A: I'm willing to trade 1 wood for 1 brick.
refusal	refusal	Tomm; I don't have ore, I'm afraid!; Refusal	[Refusal], tomm: Sorry rennoc1, I really need sheep for my next development.
refusal	offer	Tomm; Well, as I say, don't have any ore at all; Refusal	[Offer], player2: I will give you 2 wheat for 1 brick.
counteroffer	other	rennoc1; do you have any ores, dave?; Counteroffer	[Other], Sarah: Is it just me, or is Tomm really piling up on ore and wheat?
refusal	offer	Dave; lo; Refusal	[Offer], Dave: I have one ore, but I really need some wheat. Would you be willing to trade?
refusal	other	Dave; I don't, no; Refusal	[Other], Emily: Hey Dave, are you looking to trade any brick?
offer	other	Dave; I have wheat; Offer	[Other], Sarah: It seems like we are all struggling with brick production this game.
offer	refusal	Dave; but seriously, want to trade for some wheat?; Offer	[Refusal], Emily: Sorry Dave, but I have plenty of wheat already.
accept	offer	Dave; I do; Accept	[Offer], rennoc2: I do have ore to spare. Would you be willing to trade it for some wheat?
counteroffer	offer	Dave; ore for wood?; Counteroffer	[Offer], Emma: I can give you 2 wood in exchange for 1 brick.
counteroffer	refusal	rennoc1; if only... I have clay? I have clay?; Counteroffer	[Refusal], Emma: No thanks, I need ore for my upcoming build.
accept	accept	Dave; yeah, go ahead yeah, go ahead; Accept	[Accept], Emily: I agree, would you be willing to trade some wood for ore?
counteroffer	offer	Tomm; I could offer things?; Counteroffer	[Offer], Ren: I can offer you 2 wheat for your clay.
counteroffer	other	Dave; wood?; Counteroffer	[Other], Mary: Yes, you can offer resources in exchange for ones you need or to fulfill a trade with another player.
counteroffer	offer	Tomm; Ore?; Counteroffer	[Offer], Sam: brick for wood?
counteroffer	offer	Dave; clay rennoc; Counteroffer	[Offer], Emily: I have wheat. Would you trade ore for wheat?
counteroffer	offer	Dave; I have ore to trade (or wheat, always wheat) I have ore to trade (or wheat, always wheat); Counteroffer	[Offer], Sarah: wheat for clay
offer	counteroffer	rennoc1; tomm, do you have ore?; Offer	[Counteroffer], Sarah: I'll give you two sheep for your ore.
accept	accept	Tomm; Yes, yes I do; Accept	[Accept], tomm: Yes, I have ore.
accept	offer	rennoc1; ok; Accept	[Offer], Sarah: I will trade you 1 wheat for 1 wood.
offer	offer	Dave; any wood around?; Offer	[Offer], Sam: I can give you a brick for a wheat.
refusal	offer	rennoc1; nope; Refusal	[Offer], Emily: I have extra wood, would you trade it for some brick?
refusal	counteroffer	Tomm; Surprisingly I am bereft of sheep.; Refusal	Counteroffer, Emma: I'll give you ore in exchange for wheat.
offer	other	Dave; rennoc?; Offer	[Other], Emma: Is everything okay, Dave?
refusal	refusal	rennoc1; sorry, no sheep; Refusal	[Refusal], Emma: Sorry, Dave, I can't trade you any ore right now.
offer	other	Tomm; Fancy some tasty ore?; Offer	[Other], Liam: Okay, we'll wait for you before continuing the game.
refusal	counteroffer	Dave; I do not ^_^; Refusal	[Counteroffer], Sarah: I'm low on wood, how about trading your ore for some wood?
offer	offer	Tomm; How about clay?; Offer	[Offer], Jenny: I can offer you 2 wheat for 1 ore.
refusal	offer	Dave; nope, sorry, I'm good for clay; Refusal	[Offer], Sarah: I can trade you clay for wheat.
offer	offer	Dave; trade?; Offer	[Offer], Sarah: I'll give you 2 sheep for that wood.
counteroffer	offer	Tomm; Tommville is amused by such base humour. Anyway, what will you offer for wood?; Counteroffer	[Offer], Rachel: I noticed you have a lot of wheat, would you be interested in trading some for ore?
offer	offer	Dave; wheat?:D; Offer	[Offer], Emma: I can offer you a brick for your wood.
offer	accept	Dave; or clay; Offer	[Accept], Sarah: I can trade you wheat for wood.
counteroffer	other	rennoc1; anone have sheep; Counteroffer	[Other], Sarah: I have extra wheat, anyone interested in trading?
refusal	offer	Tomm; Pfft, your pots are of no use.; Refusal	[Offer], Player 2: I have sheep, what are you offering in return?
refusal	counteroffer	Tomm; Sadly still no sheep :(; Refusal	[Counteroffer], Alice: I'll give you some wood in exchange for your pots.
offer	offer	Dave; wheat then?; Offer	[Offer], Sarah: I can give you a sheep for a wheat.
refusal	accept	Tomm; Talk to rennoc first, it's his go :p; Refusal	[Accept], Sarah: Sure, I can give you wheat for one wood.
accept	accept	rennoc1; yeah sure, could do with some wheat yeah sure, could do with some wheat; Accept	[Accept], Emma: I'll take my turn now.
offer	offer	Dave; got wood?; Offer	[Offer], rennoc2: I have plenty of wheat, would you be willing to trade some ore for it?
refusal	other	rennoc1; nope; Refusal	[Other], Sarah: I see you've got quite the army built up there, Tomm.
counteroffer	offer	Tomm; Dave - how many wheat would you give for 1 wood?; Counteroffer	[Offer], Sarah: I can give you 2 ore for 1 wheat.
offer	counteroffer	Dave; I will give you one whole wheat; Offer	[Counteroffer], Dave: I'll give you 2 wheat for 1 wood.
counteroffer	accept	Tomm; I must demand 2.; Counteroffer	[Accept], Emily: I accept your offer, Dave. I have some brick to trade.
counteroffer	refusal	rennoc1; i would give you 2 clay?; Counteroffer	[Refusal], Emma: I'm afraid I can't give you 2.
refusal	offer	Dave; I must refuse, on principle; Refusal	[Offer], Lily: I can offer you two wheat for one brick.
counteroffer	offer	Tomm; although I could offer you ore, Rennoc?; Counteroffer	[Offer], Rennoc: I can offer you some wheat in exchange for your excess clay.
counteroffer	counteroffer	Tomm; depending on what you have; Counteroffer	[Counteroffer], Rennoc: How about I give you some wheat for your ore?
counteroffer	accept	rennoc1; well... I've got some really good quality clay.; Counteroffer	[Accept], Emma: I understand, Dave. Let's team up and make sure they don't get ahead.
offer	other	Dave; I can give you one wheat and ore for wood; Offer	[Other], Sarah: Is there a reason why you're calling me that, Tomm?
refusal	accept	Tomm; Don't want ore.; Refusal	[Accept], Rachel: I accept your offer, Dave.
counteroffer	offer	Tomm; Rennoc what can you offer me for wood?; Counteroffer	[Offer], Sarah: I can offer you 2 wheat for 1 ore.
counteroffer	offer	rennoc1; how about 4 clay for 1 wood and 1 ore?; Counteroffer	[Offer], Rennoc: I can offer you two sheep for your wood.
counteroffer	offer	Tomm; Dave... wood for a wheat?; Counteroffer	Offer, Sarah: I can give you the clay you need for a wood.
accept	offer	Dave; sure; Accept	Offer, rennoc2: I can offer you some wood in exchange for brick.
offer	other	rennoc1; can you give wheat to me, dave?; Offer	Other, Sarah: Don't worry, Tomm. You'll bounce back!
counteroffer	offer	rennoc1; for clay?; Counteroffer	[Offer], Emily: I can trade you some wheat for your brick.
refusal	counteroffer	Dave; I'm good for clay, thanks; Refusal	[Counteroffer], Player2: 2 wheat for 1 clay?
offer	offer	rennoc1; any one have sheep?; Offer	[Offer], Sarah: I have extra wheat, anyone interested in trading for some clay?
offer	other	Tomm; Rennoc... I have sheep now?; Offer	[Other], Sarah: Is there a shortage of bricks?
offer	offer	Tomm; Got any wheat? :P; Offer	[Offer], Rennoc: I can trade you my wheat for your sheep.
refusal	accept	Dave; nooooooo; Refusal	[Accept], Chris: Sure, I can give you some wheat for a brick.
counteroffer	other	rennoc1; nope sorry. I could spare some clay though; Counteroffer	[Other], Sarah: Sure thing, I'll place it there on my turn.
counteroffer	offer	Tomm; 1 clay for 1 sheep?; Counteroffer	[Offer], player2: I could trade you some wood for your clay.
accept	accept	rennoc1; thanks; Accept	[Accept], Sarah: Sure, I can do that trade.
offer	offer	Dave; anyone got wood or sheep to trade?; Offer	[Offer], Sarah: I'm willing to trade a wheat for a wood.
counteroffer	offer	rennoc1; well, I am going to have to go in 5-10 mins, so before I do does anyone want any of my resources; Counteroffer	[Offer], Jane: I can offer you a wood for a brick.
offer	offer	Dave; do you have any wood or sheep rennoc?; Offer	[Offer], rennoc2: I can trade you 2 wheat for 1 ore.
accept	accept	rennoc1; both; Accept	[Accept], Rachel: I can give you wood for some brick.
offer	other	Dave; 1 ore and 1 wheat for 1 wood and 1 sheep? 1 ore and 1 wheat for 1 wood and 1 sheep?; Offer	[Other], rennoc1: Let's make sure we all have a fair chance at winning this game.
counteroffer	refusal	rennoc1; how about this.; Counteroffer	[Refusal], Emily: I already have enough ore and wheat, but I could do 1 wood for 1 sheep.
refusal	other	Dave; don't have 2 wheat; Refusal	[Other], Jane: How much time do we have left to finish this game?
counteroffer	other	rennoc1; I really need to head off, what do you need guys? i have 5 clay, 1 ore, 2 sheep, 1 wood.; Counteroffer	[Other], Dave: Hey, are you looking to trade any ore?
offer	offer	Dave; sheep, wood; Offer	[Offer], Sophie: I can offer you 2 wheat for 1 ore.
counteroffer	other	rennoc1; how about you tomm?; Counteroffer	[Other], player2: No worries, we all have those moments in the game. Let's keep pushing forward and see how things turn out.
counteroffer	offer	Tomm; Feel free to fire me the clay; Counteroffer	[Offer], tomm: I can give you 1 brick for 1 wheat.
counteroffer	offer	rennoc1; ok it turns out you have to give me something in a trade; Counteroffer	[Offer], Rachel: I have an extra wheat, would you be willing to trade it for your clay?
counteroffer	counteroffer	Dave; a clay?; Counteroffer	[Counteroffer], Player 1: How about I give you 2 wheat for 1 brick?
counteroffer	counteroffer	rennoc1; have anything you can spare for the trade tomm?; Counteroffer	[Counteroffer], Emily: I could give you a wood for that clay.
refusal	accept	Tomm; not realy, just ditch it; Refusal	[Accept], Tomm: Sure, I can give you some wood for some brick.
refusal	accept	Thomas; no  thanks; Refusal	[Accept], Emma: I'll trade you wood for wheat.
offer	offer	Cat; wood for wheat; Offer	[Offer], Emily: I have wood available for trade.
offer	other	Cat; thanks; Offer	Other, Sarah: Let's see, I have some ore and wheat to trade.
offer	offer	Thomas; sorry clay; Offer	[Offer], Sarah: I could use some wood, Thomas. What are you looking for in exchange?
refusal	offer	william; no; Refusal	[Offer], Emily: I can give you 2 wheat for 1 clay.
offer	offer	Cat; anyone wants an ore?; Offer	Offer, Dog: I could offer you 2 wood for 1 sheep.
refusal	accept	Thomas; nope; Refusal	[Accept], Dog: I'll take that ore from you, Cat.
refusal	offer	william; no; Refusal	[Offer], Amy: I'll give you 2 sheep for 1 brick.
offer	other	Cat; for a wood; Offer	[Other], Elizabeth: I can see that you're struggling to find the right resources, William. Maybe we should focus on building more settlements for now.
refusal	offer	Thomas; none; Refusal	Offer, Emily: I have some clay. Would you trade it for some wheat?
accept	offer	Cat; yes; Accept	[Offer], Sarah: I have an extra brick, anyone interested in trading for some wheat?
offer	other	william; what do you want for it?; Offer	Other, Dog: I can't seem to roll a 7 to save my life!
accept	offer	william; i can give you wood!; Accept	[Offer], Dog: I can give you some clay in exchange for wheat.
offer	other	Cat; I can echange ore for wood though; Offer	Other, Anna: I actually need wheat more than wood. Have any wheat to spare?
offer	offer	Cat; give ore, receive wood; Offer	[Offer], Rachel: I can offer you 2 wheat for 1 ore.
accept	accept	william; i'm in i'm in; Accept	[Accept], Dog: deal!
offer	other	Cat; I mean I can offer ore; Offer	[Other], Emily: That was a misunderstanding, I actually meant to ask for ore.
offer	offer	Cat; if you can give me wood; Offer	[Offer], Sophia: I can offer you 1 wood in exchange for 1 ore.
accept	counteroffer	william; ok.  i just got the speech bubble message wrong... i just got the speech bubble message wrong...; Accept	Counteroffer, Dog: I can give you wood if you give me ore.
refusal	refusal	william; none; Refusal	[Refusal], Emily: Sorry, Thomas, I really need sheep for my next development.
refusal	offer	Cat; no sorry; Refusal	[Offer], Sarah: I'll trade you 1 wheat for 1 ore.
offer	offer	Thomas; sheep again anyone?; Offer	[Offer], Emily: I could give you some ore in exchange for some of that wheat.
offer	offer	Thomas; or clay; Offer	[Offer], Sarah: I can trade you a sheep for a brick.
refusal	offer	william; no; Refusal	[Offer], Emily: I can trade you 2 wheat for 1 ore.
refusal	other	william; n n; Refusal	[Other], Emma: Are you sure you don't want to trade any wood for my ore?
refusal	accept	Cat; no no; Refusal	[Accept], Emily: I'll take your wheat.
offer	other	william; can someone give me an ore??; Offer	[Other], Sofia: Can we do something about the robber? I need that resource to build a settlement.
offer	offer	william; wheat or wood; Offer	[Offer], Dog: I'll give you 2 brick for 1 wheat.
accept	offer	Thomas; sure; Accept	[Offer], Emily: I have extra wood to trade if anyone needs it.
offer	other	Cat; how about sheep or clar?; Offer	Other, Emily: I'll give you a wheat for your ore.
offer	offer	Thomas; wheat please; Offer	[Offer], Dog: I can give you a sheep for a wood.
offer	other	Cat; i can offer ore for sheep or clay; Offer	[Other], Dog: Yes, it's your turn, Cat.
offer	counteroffer	Cat; or wheet for the same; Offer	[Counteroffer], Dog: I'll trade you sheep for ore.
offer	offer	Cat; anyone for ore or what?; Offer	[Offer], Dog: I'll give you 1 wood for 1 wheat.
refusal	other	william; no; Refusal	[Other], Dog: I have plenty of wheat to trade if anyone is interested.
offer	other	Thomas; i have ore; Offer	[Other], Isabella: Is everything alright, William? You seem a bit off.
offer	offer	Thomas; I need sheep; Offer	[Offer], Sarah: I could offer you some wheat in exchange for your ore.
offer	offer	Thomas; or clay; Offer	[Offer], Sarah: I can give you a sheep in exchange for a brick.
offer	offer	Cat; I mean I have those to offer; Offer	[Offer], Emily: I can give you 2 wheat for 1 clay.
offer	offer	Cat; I need sheep; Offer	[Offer], Dog: I could trade you some wheat for those resources.
offer	offer	Cat; or clary; Offer	[Offer], Dog: I can give you a sheep for a brick.
refusal	offer	Thomas; no  thanks; Refusal	[Offer], Dog: I can give you 2 wheat for 1 ore.
offer	other	Cat; clay; Offer	Other, Sophia: Your wood was really helpful there, Thomas.
offer	offer	Cat; then anyone wants a wood for an ore? then anyone wants a wood for an ore?; Offer	[Offer], Dog: wheat for clay
refusal	offer	william; no; Refusal	[Offer], Dog: I'll trade you a wood for your ore.
refusal	offer	Thomas; n; Refusal	[Offer], Emily: I can trade you some wheat for some wood.
offer	accept	Cat; I can give you a wheat; Offer	[Accept], Emma: Sure, I'll give you a brick for that wheat.
refusal	offer	william; cant; Refusal	[Offer], Dog: I can give you an ore in exchange for a wheat.
offer	offer	Cat; wood?; Offer	[Offer], Elizabeth: I have an extra brick, would you be interested in trading for some wheat?
refusal	offer	Thomas; no  no  thanks; Refusal	[Offer], Dog: I can give you 2 wood for 1 wheat.
offer	offer	Cat; anyone can give me ore?  (for wood); Offer	[Offer], Emily: I can offer you 2 wool for 1 brick.
refusal	counteroffer	Thomas; no; Refusal	[Counteroffer], Dog: I can give you 1 sheep for 1 wood.
offer	other	Cat; anyone would like to receive a wood for an ore?; Offer	[Other], Dog: Sounds like you're going for a passive strategy this time, Cat.
refusal	other	william; no; Refusal	[Other], Emily: I think it's crucial to focus on getting development cards early in the game to gain an advantage.
accept	offer	Thomas; yes please; Accept	[Offer], Emily: I'll give you 2 wheat for 1 wood.
offer	offer	william; i will take anyone's sheep though; Offer	[Offer], Emily: I can trade you 1 wood for 1 brick.
refusal	other	Cat; don't have a sheep; Refusal	[Other], Sophia: I'm really low on wood, does anyone have some extra they're willing to trade?
refusal	offer	Thomas; none here either none here either; Refusal	[Offer], Dog: I can trade you a sheep for a brick.
offer	offer	Cat; anyone wants wood?; Offer	[Offer], Sarah: I can give you 1 brick for 1 ore.
refusal	accept	Thomas; n; Refusal	[Accept], Dog: I'll take some wood.
offer	offer	william; 2 wood?; Offer	[Offer], Emily: I'll trade you 1 ore for 1 wheat.
offer	accept	Cat; one wood for clay; Offer	[Accept], Sarah: I'll trade you 2 wood for 1 brick.
refusal	accept	william; hmm, no sorry hmm, no sorry; Refusal	[Accept], Dog: I accept your offer, Cat.
counteroffer	offer	Cat; or ore; Counteroffer	[Offer], Emily: Hey William, would you be interested in trading some brick for some wheat?
offer	offer	william; i will only take two wood,  and give 1 ore; Offer	[Offer], Dog: I will give you 2 wheat for 1 ore.
refusal	accept	Cat; no  sorry; Refusal	[Accept], Emily: I accept your offer, William. Here is 1 ore for you.
offer	offer	Cat; one wood though; Offer	[Offer], Dog: I can offer you brick for your wood.
refusal	offer	william; no thx; Refusal	Offer, Robber: I can give you one brick in exchange for that wood.
refusal	offer	Thomas; none here; Refusal	Offer, Dog: I can offer you 2 clay for a wheat.
refusal	other	william; no; Refusal	[Other], Emily: Looks like the ore is in high demand this round.
offer	offer	Cat; I have one wood to exchange; Offer	[Offer], emma: I could give you a brick for a wheat.
offer	offer	Cat; any takers?; Offer	[Offer], Dog: I'll give you one brick for your wood.
refusal	accept	william; no; Refusal	[Accept], Dog: I'll take your offer, Cat.
offer	offer	Cat; for sheep, wheat or clary; Offer	[Offer], Emily: I can give you 2 wheat for 1 brick.
offer	counteroffer	Thomas; can I buy a sheep for two ore?; Offer	[Counteroffer], Dog: I can give you wheat for your sheep.
refusal	accept	william; have none; Refusal	[Accept], Emma: Sure Thomas, I will trade you a sheep for two ore.
refusal	accept	Thomas; no  thanks; Refusal	Accept, Emma: I could use some ore, William.
offer	offer	william; can you give me sheep or wood?; Offer	[Offer], Dog: I have brick, anyone interested in trading?
counteroffer	offer	Cat; I can give you one wood; Counteroffer	Offer, Sarah: I can give you wood in exchange for brick.
accept	counteroffer	william; k; Accept	[Counteroffer], Dog: I'll trade you a brick for that wood.
offer	offer	Cat; I'd like clay; Offer	[Offer], Dog: I can trade you ore for wheat.
refusal	offer	Thomas; sorry; Refusal	[Offer], Dog: I have extra clay, would you be willing to trade for some wheat?
refusal	other	william; sry; Refusal	[Other], Rebecca: It's okay, Thomas. Just focus on your next move.
offer	offer	Cat; or sheep; Offer	Offer, Sarah: It's okay, would you be willing to trade me 1 wood for 1 brick?
refusal	offer	william; nope; Refusal	[Offer], Dog: I'll give you one wheat for one sheep.
refusal	offer	Thomas; can't; Refusal	[Offer], Emily: I could trade you 2 wood for 1 brick.
offer	offer	Thomas; for anything; Offer	[Offer], Sarah: I could trade you some wheat for your ore.
counteroffer	offer	william; wheat?; Counteroffer	[Offer], Emily: I can trade you 2 wheat for 1 ore.
counteroffer	offer	Thomas; 3 ore for a wheat?; Counteroffer	[Offer], Sarah: I can trade you some wheat for some ore.
accept	accept	Cat; ok; Accept	[Accept], Sarah: I accept your offer.
accept	accept	william; i will do it; Accept	[Accept], Emma: I will give you 1 wheat for 1 wood.
offer	offer	Cat; I can give wheat; Offer	[Offer], Dog: I can trade you 1 clay for 1 wheat.
refusal	offer	william; na; Refusal	[Offer], Dog: I'm looking for wheat, would you be interested in trading for some wood?
refusal	offer	Thomas; sorry nope; Refusal	[Offer], Emma: I'm willing to trade a brick for a wheat.
offer	other	Cat; can someone give me a sheep?; Offer	[Other], Sarah: Is there anything else you need instead? 
