true_act	pred_act	true_turn	pred_turn
refusal	other	Tomm; Sadly still no sheep :(; Refusal	[Other], Sarah: Is someone willing to trade wheat for ore? My supply is running low.
offer	offer	Dave; wheat then?; Offer	[Offer], Sarah: I have an extra sheep, would you be willing to trade for some wheat?
refusal	accept	Tomm; Talk to rennoc first, it's his go :p; Refusal	[Accept], Sarah: Sure, I can give you wheat for some ore.
accept	offer	rennoc1; yeah sure, could do with some wheat yeah sure, could do with some wheat; Accept	[Offer], Emily: Anyone willing to trade some ore for sheep?
offer	offer	Dave; got wood?; Offer	[Offer], rennoc2: I have plenty of wheat, would you trade some wood for it?
refusal	other	rennoc1; nope; Refusal	[Other], Sarah: What's so funny, Tomm?
counteroffer	other	Tomm; Dave - how many wheat would you give for 1 wood?; Counteroffer	[Other], Sarah: I understand, Dave. Maybe we can trade later on in the game when we both have different resources.
offer	counteroffer	Dave; I will give you one whole wheat; Offer	[Counteroffer], Dave: I can give you 2 wheat for 1 wood.
counteroffer	other	Tomm; I must demand 2.; Counteroffer	[Other], Emma: That's a generous offer, Dave. But I really need ore right now.
counteroffer	accept	rennoc1; i would give you 2 clay?; Counteroffer	[Accept], Sarah: I accept your demand and will give you 2 of the requested resource.
refusal	offer	Dave; I must refuse, on principle; Refusal	Offer, Alice: I can offer you 2 sheep for 1 wood.
counteroffer	offer	Tomm; although I could offer you ore, Rennoc?; Counteroffer	[Offer], Rennoc: I can give you some wheat for your clay, Tomm.
counteroffer	counteroffer	Tomm; depending on what you have; Counteroffer	[Counteroffer], Rennoc: How about instead of ore, I give you some wood for your wheat?
counteroffer	offer	rennoc1; well... I've got some really good quality clay.; Counteroffer	[Offer], Emily: Dave, I can offer you 2 wood for 1 ore.
offer	other	Dave; I can give you one wheat and ore for wood; Offer	[Other], Sarah: Is everyone ready to roll the dice for the next turn?
refusal	counteroffer	Tomm; Don't want ore.; Refusal	Counteroffer, Emily: I'll give you two wood for the wheat and ore.
counteroffer	offer	Tomm; Rennoc what can you offer me for wood?; Counteroffer	[Offer], Sarah: I can give you wood in exchange for ore.
counteroffer	counteroffer	rennoc1; how about 4 clay for 1 wood and 1 ore?; Counteroffer	[Counteroffer], Rennoc: I can offer you 1 clay and 1 wheat for your wood.
counteroffer	counteroffer	Tomm; Dave... wood for a wheat?; Counteroffer	[Counteroffer], Sarah: I can give you clay in exchange for wheat.
accept	other	Dave; sure; Accept	[Other], rennoc2: What happened to your bath? Did you run out of resources to upgrade your structures?
offer	other	rennoc1; can you give wheat to me, dave?; Offer	Other, Sarah: Don't worry, Tomm. You can always trade for the resources you need.
counteroffer	offer	rennoc1; for clay?; Counteroffer	[Offer], Sarah: I can give you some wheat in exchange for ore.
refusal	counteroffer	Dave; I'm good for clay, thanks; Refusal	[Counteroffer], rennoc2: How about wheat instead?
offer	offer	rennoc1; any one have sheep?; Offer	[Offer], Sarah: I have extra wheat, would you be interested in trading for some clay?
offer	other	Tomm; Rennoc... I have sheep now?; Offer	[Other], Sarah: Did you get the resources you needed this turn, Dave?
offer	counteroffer	Tomm; Got any wheat? :P; Offer	[Counteroffer], Rennoc: I can trade you wheat for your sheep.
refusal	offer	Dave; nooooooo; Refusal	[Offer], Sarah: I can give you wheat in exchange for wood.
counteroffer	other	rennoc1; nope sorry. I could spare some clay though; Counteroffer	[Other], Sarah: I don't have any settlements nearby, so I won't benefit from that wheat tile.
counteroffer	offer	Tomm; 1 clay for 1 sheep?; Counteroffer	[Offer], emily23: I could trade you some wheat in exchange for your clay.
accept	refusal	rennoc1; thanks; Accept	[Refusal], Sarah: No, I need clay for my next structure.
offer	other	Dave; anyone got wood or sheep to trade?; Offer	[Other], Sarah: How many resources do you have left, Tomm?
counteroffer	offer	rennoc1; well, I am going to have to go in 5-10 mins, so before I do does anyone want any of my resources; Counteroffer	[Offer], Sarah: I have wood, what are you offering in return?
offer	offer	Dave; do you have any wood or sheep rennoc?; Offer	[Offer], rennoc2: I can give you 2 ore for 1 wheat.
accept	offer	rennoc1; both; Accept	[Offer], Ali: I can give you one wood for two wheat.
offer	offer	Dave; 1 ore and 1 wheat for 1 wood and 1 sheep? 1 ore and 1 wheat for 1 wood and 1 sheep?; Offer	[Offer], rennoc1: I'll give you 2 wheat for 1 ore.
counteroffer	accept	rennoc1; how about this.; Counteroffer	[Accept], Emma: Sure, let's make that trade.
refusal	offer	Dave; don't have 2 wheat; Refusal	[Offer], Emily: I'll trade you 1 sheep for 1 brick.
counteroffer	other	rennoc1; I really need to head off, what do you need guys? i have 5 clay, 1 ore, 2 sheep, 1 wood.; Counteroffer	[Other], rennoc: Yeah, what's up?
offer	offer	Dave; sheep, wood; Offer	[Offer], Player 2: I'll trade you 2 wheat for 2 clay.
counteroffer	counteroffer	rennoc1; how about you tomm?; Counteroffer	Counteroffer, Liam: I can give you some ore in exchange for wheat.
counteroffer	offer	Tomm; Feel free to fire me the clay; Counteroffer	[Offer], tomm: I can give you 1 sheep for 1 clay.
counteroffer	offer	rennoc1; ok it turns out you have to give me something in a trade; Counteroffer	[Offer], Sarah: I can offer you 2 wood for 1 clay
counteroffer	counteroffer	Dave; a clay?; Counteroffer	[Counteroffer], rennoc2: How about I give you some ore in exchange for some wheat?
counteroffer	offer	rennoc1; have anything you can spare for the trade tomm?; Counteroffer	[Offer], Sarah: I have wheat and sheep, would you trade a clay for wheat?
refusal	counteroffer	Tomm; not realy, just ditch it; Refusal	[Counteroffer], Tomm: How about I give you 1 wood in exchange for 2 clay?
refusal	accept	Thomas; no  thanks; Refusal	[Accept], Emily: I'll trade you wood for wheat.
offer	offer	Cat; wood for wheat; Offer	[Offer], Emily: I can give you 1 wood in exchange for 1 clay.
offer	other	Cat; thanks; Offer	Other, Emma: Let's see... I'm going to build a road here.
offer	offer	Thomas; sorry clay; Offer	[Offer], Sarah: I'll trade you some wheat for wood.
refusal	accept	william; no; Refusal	[Accept], Emma: I can give you some clay for some wheat.
offer	other	Cat; anyone wants an ore?; Offer	[Other], David: I think it's important to pay attention to blocking off areas with the robber to prevent opponents from gaining too many resources.
refusal	offer	Thomas; nope; Refusal	[Offer], Adam: I can offer you two wheat for that ore.
refusal	refusal	william; no; Refusal	[Refusal], Sarah: I really need wood.
offer	refusal	Cat; for a wood; Offer	[Refusal], Emily: I won't trade my wheat for your ore.
refusal	offer	Thomas; none; Refusal	[Offer], Emily: I have clay, would you be willing to trade for wheat?
accept	offer	Cat; yes; Accept	[Offer], Sarah: I'll trade you 1 wood for 1 ore.
offer	other	william; what do you want for it?; Offer	[Other], Player B: Let's see, I have a settlement on an ore tile so I'm hoping for a good roll this turn.
accept	offer	william; i can give you wood!; Accept	[Offer], Alex: I can give you some clay in exchange for some wood.
offer	other	Cat; I can echange ore for wood though; Offer	Other, Emma: I'm really in need of ore right now to build a city.
offer	counteroffer	Cat; give ore, receive wood; Offer	[Counteroffer], Sofia: I can give you ore in exchange for wheat.
accept	accept	william; i'm in i'm in; Accept	[Accept], Alex: I accept your offer, Cat. 
offer	counteroffer	Cat; I mean I can offer ore; Offer	[Counteroffer], emma: I can give you wood instead, if that works for you.
offer	other	Cat; if you can give me wood; Offer	[Other], Emma: Don't worry, William. Remember, you can always trade with other players if you're short on resources.
accept	offer	william; ok.  i just got the speech bubble message wrong... i just got the speech bubble message wrong...; Accept	[Offer], Dog: I can give you wood in exchange for wheat.
refusal	counteroffer	william; none; Refusal	[Counteroffer], Sarah: I can give you a sheep in exchange for some wood.
refusal	offer	Cat; no sorry; Refusal	[Offer], Emma: I'll trade you 1 wood for 1 clay.
offer	offer	Thomas; sheep again anyone?; Offer	[Offer], Emily: I could use some wheat, I have wood to trade.
offer	offer	Thomas; or clay; Offer	[Offer], Emma: I can give you a sheep in exchange for some clay.
refusal	other	william; no; Refusal	Other, Emily: Do you have any sheep to spare?
refusal	refusal	william; n n; Refusal	[Refusal], Emma: I was hoping to trade some wheat for ore.
refusal	offer	Cat; no no; Refusal	[Offer], Sarah: I have extra wheat, does anyone need it?
offer	other	william; can someone give me an ore??; Offer	[Other], Emily: I really need some ore to build my next city.
offer	counteroffer	william; wheat or wood; Offer	[Counteroffer], Alex: I'll give you 1 brick for 1 wheat.
accept	offer	Thomas; sure; Accept	[Offer], Emily: I can give you wood for wheat.
offer	counteroffer	Cat; how about sheep or clar?; Offer	[Counteroffer], Emma: I can give you 2 wheat for 1 ore.
offer	counteroffer	Thomas; wheat please; Offer	[Counteroffer], Player A: I can give you 2 wheat for a sheep and a clay.
offer	other	Cat; i can offer ore for sheep or clay; Offer	[Other], Alex: Yes, it's your turn.
offer	other	Cat; or wheet for the same; Offer	[Other], Dog: I don't have any ore or clay at the moment.
offer	offer	Cat; anyone for ore or what?; Offer	[Offer], Chris: Hey Cat, I'll trade you 2 wheat for 1 ore.
refusal	refusal	william; no; Refusal	[Refusal], Rob: No thanks, I'm good on ore for now.
offer	other	Thomas; i have ore; Offer	Other, Sarah: Looks like someone is being stingy with their resources.
offer	offer	Thomas; I need sheep; Offer	[Offer], Sarah: I can offer you two wheat for your ore.
offer	offer	Thomas; or clay; Offer	[Offer], Emily: I can give you a sheep in exchange for some ore.
offer	counteroffer	Cat; I mean I have those to offer; Offer	Counteroffer, Emily: I can give you ore in exchange for some wheat.
offer	accept	Cat; I need sheep; Offer	[Accept], Dog: I'll accept your offer for the wood and ore.
offer	offer	Cat; or clary; Offer	[Offer], Dog: I can give you a sheep in exchange for some ore.
refusal	refusal	Thomas; no  thanks; Refusal	[Refusal], Dog: Sorry, I don't have any clay to trade at the moment.
offer	other	Cat; clay; Offer	Other, Emma: How are you doing in terms of resources, Thomas?
offer	offer	Cat; then anyone wants a wood for an ore? then anyone wants a wood for an ore?; Offer	[Offer], Jack: wheat for clay
refusal	counteroffer	william; no; Refusal	[Counteroffer], Player 2: I can give you a wheat for that wood.
refusal	offer	Thomas; n; Refusal	Offer, Emily: I'll trade you some wheat for some wood.
offer	other	Cat; I can give you a wheat; Offer	Other, Emily: Let's see, I have a settlement on a wheat hex and a sheep hex, so I'll get resources if we roll a 4, 5, or 9.
refusal	refusal	william; cant; Refusal	[Refusal], Dog: Sorry, Cat, I don't have any ore to spare right now.
offer	other	Cat; wood?; Offer	[Other], Sarah: I need ore to build a city.
refusal	counteroffer	Thomas; no  no  thanks; Refusal	[Counteroffer], Player 1: I can give you wheat for your wood.
offer	accept	Cat; anyone can give me ore?  (for wood); Offer	[Accept], Emma: I'll accept your offer of 1 wood for 1 wheat.
refusal	accept	Thomas; no; Refusal	[Accept], Sam: I can spare some wood, what do you want to trade for it?
offer	other	Cat; anyone would like to receive a wood for an ore?; Offer	[Other], David: Good point, Cat. It looks like everyone is just focusing on building and collecting resources right now.
refusal	other	william; no; Refusal	[Other], Rachel: I need more ore to build a city.
accept	other	Thomas; yes please; Accept	[Other], Emma: Is something wrong, William?
offer	accept	william; i will take anyone's sheep though; Offer	[Accept], Emma: Sure, I can give you 1 wood for 1 wheat.
refusal	other	Cat; don't have a sheep; Refusal	[Other], Emily: I'm all out of sheep at the moment, but I do have plenty of ore to trade.
refusal	offer	Thomas; none here either none here either; Refusal	[Offer], Dan: I can trade you a sheep for some ore.
offer	offer	Cat; anyone wants wood?; Offer	[Offer], Emma: I have extra ore, anyone willing to trade for wood?
refusal	offer	Thomas; n; Refusal	[Offer], Dog: I'll trade you wheat for wood.
offer	offer	william; 2 wood?; Offer	[Offer], Sarah: I'll give you 1 wheat for 1 wood.
offer	counteroffer	Cat; one wood for clay; Offer	[Counteroffer], Sophie: 1 wood for 1 ore?
refusal	accept	william; hmm, no sorry hmm, no sorry; Refusal	[Accept], Dog: I accept your offer of one wood for clay.
counteroffer	refusal	Cat; or ore; Counteroffer	[Refusal], Emily: I understand, but would you be open for a different trade?
offer	offer	william; i will only take two wood,  and give 1 ore; Offer	[Offer], Dog: I can give you 2 wood for 1 ore.
refusal	counteroffer	Cat; no  sorry; Refusal	[Counteroffer], Emily: I can give you 2 wheat for the 1 ore.
offer	offer	Cat; one wood though; Offer	[Offer], Dog: I have extra wheat, would you be willing to trade wood for it?
refusal	offer	william; no thx; Refusal	[Offer], Dog: I can give you one wheat for that wood.
refusal	offer	Thomas; none here; Refusal	[Offer], Dave: I can give you clay in exchange for wheat.
refusal	offer	william; no; Refusal	[Offer], Sarah: I'll trade you 2 wood for 1 wheat.
offer	other	Cat; I have one wood to exchange; Offer	[Other], Emma: Is everything okay, William?
offer	other	Cat; any takers?; Offer	[Other], Dog: I really need some wood for my next settlement.
refusal	offer	william; no; Refusal	[Offer], Alex: I'll trade you 1 wood for 2 ore.
offer	other	Cat; for sheep, wheat or clary; Offer	[Other], Sarah: Is everything okay, William? You seem hesitant about something.
offer	offer	Thomas; can I buy a sheep for two ore?; Offer	[Offer], Alex: I can offer you 2 wheat for 1 sheep.
refusal	refusal	william; have none; Refusal	[Refusal], Sofia: No, sorry Thomas, I need my sheep for building a settlement.
refusal	other	Thomas; no  thanks; Refusal	Other, Rebecca: I could use some ore for my next development card.
offer	offer	william; can you give me sheep or wood?; Offer	[Offer], Dog: sheep for wheat
counteroffer	counteroffer	Cat; I can give you one wood; Counteroffer	[Counteroffer], Emily: I can give you wood in exchange for ore.
accept	accept	william; k; Accept	[Accept], Dog: I accept your offer of one wood.
offer	offer	Cat; I'd like clay; Offer	[Offer], Sam: I can trade you 1 wheat for 1 ore.
refusal	offer	Thomas; sorry; Refusal	[Offer], Dog: I can give you clay in exchange for wheat.
refusal	other	william; sry; Refusal	[Other], Sarah: It's okay, Thomas. Are you short on resources this turn?
offer	other	Cat; or sheep; Offer	Other, Lily: It's okay, what happened?
refusal	offer	william; nope; Refusal	[Offer], Sam: I can offer you two clay for one sheep.
refusal	other	Thomas; can't; Refusal	Other, Emily: It looks like the robber is on the desert tile, so no one is getting any resources from it.
offer	accept	Thomas; for anything; Offer	Accept, Sarah: I'll trade you some wheat for your ore.
counteroffer	offer	william; wheat?; Counteroffer	[Offer], Sarah: I can give you 1 sheep in exchange for 1 wood.
counteroffer	offer	Thomas; 3 ore for a wheat?; Counteroffer	[Offer], Emily: I can give you wheat for ore.
accept	counteroffer	Cat; ok; Accept	[Counteroffer], Emily: How about 2 ore for a wheat instead?
